FIPS,Tract,County,State,measure,value
16019970401,Census Tract 9704.01,Bonneville County,Idaho,Vacancy Rate,0.024933214603739984
16019970402,Census Tract 9704.02,Bonneville County,Idaho,Vacancy Rate,0.03421727972626176
16019970404,Census Tract 9704.04,Bonneville County,Idaho,Vacancy Rate,0.02044392523364486
16019970405,Census Tract 9704.05,Bonneville County,Idaho,Vacancy Rate,0.02723146747352496
16019970502,Census Tract 9705.02,Bonneville County,Idaho,Vacancy Rate,0.04782847718526663
16019970503,Census Tract 9705.03,Bonneville County,Idaho,Vacancy Rate,0.08004977187888843
16019970504,Census Tract 9705.04,Bonneville County,Idaho,Vacancy Rate,0.04261363636363636
16019970505,Census Tract 9705.05,Bonneville County,Idaho,Vacancy Rate,0.04099493321050207
16019970601,Census Tract 9706.01,Bonneville County,Idaho,Vacancy Rate,0.05215646940822467
16019970602,Census Tract 9706.02,Bonneville County,Idaho,Vacancy Rate,0.0220949263502455
16019970603,Census Tract 9706.03,Bonneville County,Idaho,Vacancy Rate,0.10421052631578948
16019970700,Census Tract 9707,Bonneville County,Idaho,Vacancy Rate,0.08031569173630455
16019970800,Census Tract 9708,Bonneville County,Idaho,Vacancy Rate,0.08875338753387534
16019970900,Census Tract 9709,Bonneville County,Idaho,Vacancy Rate,0.07530279094260137
16019971000,Census Tract 9710,Bonneville County,Idaho,Vacancy Rate,0.02148997134670487
16019971100,Census Tract 9711,Bonneville County,Idaho,Vacancy Rate,0.13680595306239268
16019971200,Census Tract 9712,Bonneville County,Idaho,Vacancy Rate,0.10739657333890514
16019971301,Census Tract 9713.01,Bonneville County,Idaho,Vacancy Rate,0.05306685044796692
16019971302,Census Tract 9713.02,Bonneville County,Idaho,Vacancy Rate,0.05323361196656401
16019971401,Census Tract 9714.01,Bonneville County,Idaho,Vacancy Rate,0.11596638655462185
16019971402,Census Tract 9714.02,Bonneville County,Idaho,Vacancy Rate,0.008555611474584801
16019971500,Census Tract 9715,Bonneville County,Idaho,Vacancy Rate,0.08690176322418136
16021970100,Census Tract 9701,Boundary County,Idaho,Vacancy Rate,0.11136814276272307
16021970200,Census Tract 9702,Boundary County,Idaho,Vacancy Rate,0.14467915504184933
16023970100,Census Tract 9701,Butte County,Idaho,Vacancy Rate,0.2023529411764706
16025970100,Census Tract 9701,Camas County,Idaho,Vacancy Rate,0.5115273775216138
16027020100,Census Tract 201,Canyon County,Idaho,Vacancy Rate,0.07293354943273905
16027020200,Census Tract 202,Canyon County,Idaho,Vacancy Rate,0.035653650254668934
16027020300,Census Tract 203,Canyon County,Idaho,Vacancy Rate,0.037321063394683024
16027020403,Census Tract 204.03,Canyon County,Idaho,Vacancy Rate,0.03504928806133625
16027020404,Census Tract 204.04,Canyon County,Idaho,Vacancy Rate,0.07539900935608146
16027020405,Census Tract 204.05,Canyon County,Idaho,Vacancy Rate,0.0811541929666366
16027020406,Census Tract 204.06,Canyon County,Idaho,Vacancy Rate,0.025236593059936908
16027020501,Census Tract 205.01,Canyon County,Idaho,Vacancy Rate,0.0
16027020503,Census Tract 205.03,Canyon County,Idaho,Vacancy Rate,0.04331013147718484
16027020505,Census Tract 205.05,Canyon County,Idaho,Vacancy Rate,0.01950162513542795
16027020506,Census Tract 205.06,Canyon County,Idaho,Vacancy Rate,0.023455824863174355
16027020601,Census Tract 206.01,Canyon County,Idaho,Vacancy Rate,0.015084294587400177
16027020603,Census Tract 206.03,Canyon County,Idaho,Vacancy Rate,0.005405405405405406
16027020604,Census Tract 206.04,Canyon County,Idaho,Vacancy Rate,0.045454545454545456
16027020700,Census Tract 207,Canyon County,Idaho,Vacancy Rate,0.02051901025950513
16027020903,Census Tract 209.03,Canyon County,Idaho,Vacancy Rate,0.004371584699453552
16027020904,Census Tract 209.04,Canyon County,Idaho,Vacancy Rate,0.014654161781946073
16027020905,Census Tract 209.05,Canyon County,Idaho,Vacancy Rate,0.036603221083455345
16027020906,Census Tract 209.06,Canyon County,Idaho,Vacancy Rate,0.023140495867768594
16027020907,Census Tract 209.07,Canyon County,Idaho,Vacancy Rate,0.01148600143575018
16027020908,Census Tract 209.08,Canyon County,Idaho,Vacancy Rate,0.0670926517571885
16027020909,Census Tract 209.09,Canyon County,Idaho,Vacancy Rate,0.0
16027020910,Census Tract 209.10,Canyon County,Idaho,Vacancy Rate,0.0
16027021003,Census Tract 210.03,Canyon County,Idaho,Vacancy Rate,0.04215116279069767
16027021004,Census Tract 210.04,Canyon County,Idaho,Vacancy Rate,0.0
16027021005,Census Tract 210.05,Canyon County,Idaho,Vacancy Rate,0.0
16027021006,Census Tract 210.06,Canyon County,Idaho,Vacancy Rate,0.04905136510874595
16027021007,Census Tract 210.07,Canyon County,Idaho,Vacancy Rate,0.0
16027021008,Census Tract 210.08,Canyon County,Idaho,Vacancy Rate,0.03412073490813648
16027021101,Census Tract 211.01,Canyon County,Idaho,Vacancy Rate,0.028999064546304958
16027021102,Census Tract 211.02,Canyon County,Idaho,Vacancy Rate,0.0
16027021103,Census Tract 211.03,Canyon County,Idaho,Vacancy Rate,0.0
16027021104,Census Tract 211.04,Canyon County,Idaho,Vacancy Rate,0.1
