FIPS,Tract,County,State,Total,Under 18,18 to 64,Over 64,White,Black,Hispanic,Asian,Other_Races,Below 9th grade,High School,College,Advanced Degree
56005000500,Census Tract 5,Campbell County,Wyoming,7367,0.3295778471562373,0.5771684539161124,0.09325369892765033,0.8619519478756618,0.000407221392697163,0.0870096375729605,0.0,0.0506311931586806,0.030456852791878174,0.9010152284263959,0.2554222427318874,0.06645131518227965
56005000600,Census Tract 6,Campbell County,Wyoming,5645,0.22816651904340124,0.5383525243578388,0.23348095659875998,0.8641275465013286,0.0,0.08981399468556245,0.004251550044286979,0.04180690876882197,0.011884129735082941,0.8687794008417925,0.14855162168853678,0.07749442931418668
56005000701,Census Tract 7.01,Campbell County,Wyoming,1737,0.153713298791019,0.6206102475532528,0.22567645365572828,0.947035118019574,0.0,0.0,0.0,0.05296488198042602,0.0,0.9576951130561634,0.3282275711159737,0.014587892049598834
56005000702,Census Tract 7.02,Campbell County,Wyoming,6995,0.3100786275911365,0.6067190850607577,0.0832022873481058,0.847891350964975,0.0012866333095067906,0.14653323802716225,0.0,0.004288777698355968,0.06819325616507298,0.708102667337695,0.10593860090588827,0.02793155510820332
56007967600,Census Tract 9676,Carbon County,Wyoming,2234,0.25559534467323186,0.6119068934646374,0.13249776186213072,0.7314234556848702,0.01387645478961504,0.21844225604297224,0.0017905102954341987,0.03446732318710832,0.05485498108448928,0.7326607818411097,0.13871374527112232,0.0308953341740227
56007967700,Census Tract 9677,Carbon County,Wyoming,4095,0.2376068376068376,0.6063492063492063,0.15604395604395604,0.6918192918192918,0.013186813186813187,0.263980463980464,0.0,0.031013431013431014,0.02220604295595195,0.8310884601383327,0.1503458318165271,0.05387695668001456
56007967800,Census Tract 9678,Carbon County,Wyoming,3753,0.25712763122835064,0.6128430588862244,0.130029309885425,0.6863842259525713,0.031441513455901945,0.2456701305622169,0.0165201172395417,0.019984012789768184,0.04161464835622139,0.8506034124011652,0.19225967540574282,0.040366208905534745
56007968000,Census Tract 9680,Carbon County,Wyoming,3057,0.14851161269218188,0.5511939810271508,0.30029440628066734,0.910042525351652,0.0006542361792607131,0.03631010794896958,0.002944062806673209,0.050049067713444556,0.01788685524126456,0.8922628951747088,0.3386023294509151,0.05698835274542429
56007968100,Census Tract 9681,Carbon County,Wyoming,1470,0.25170068027210885,0.5224489795918368,0.22585034013605443,0.889795918367347,0.0,0.08435374149659863,0.0,0.02585034013605442,0.03777335984095427,0.7296222664015904,0.22664015904572565,0.06660039761431412
56009956400,Census Tract 9564,Converse County,Wyoming,4710,0.24989384288747346,0.6072186836518046,0.14288747346072186,0.8065817409766455,0.0040339702760084925,0.15265392781316348,0.0040339702760084925,0.0326963906581741,0.06435488909715714,0.8547328959700093,0.24804748516088723,0.08716026241799438
