FIPS,County,State,Type,RE,Sex,All Site,Bladder,Brain & ONS,Cervix,Colon & Rectum,"Corpus Uteri & Uterus, NOS",Esophagus,Female Breast,Kidney & Renal Pelvis,Leukemia,Liver & IBD,Lung & Bronchus,Melanoma of the Skin,Non-Hodgkin Lymphoma,Oral Cavity & Pharynx,Ovary,Pancreas,Prostate,Stomach,Thyroid
49017,Garfield County,Utah,Mortality,White NH,Female,133.7,,,,,,,,,,,,,,,,,,,
49017,Garfield County,Utah,Mortality,White NH,Male,116.2,,,,,,,,,,,,,,,,,,,
49019,Grand County,Utah,Mortality,All,All,132.8,,,,,,,,,,,21.5,,,,,,,,
49019,Grand County,Utah,Mortality,All,Female,90.6,,,,,,,,,,,,,,,,,,,
49019,Grand County,Utah,Mortality,All,Male,184.2,,,,,,,,,,,,,,,,,,,
49019,Grand County,Utah,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
49019,Grand County,Utah,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
49019,Grand County,Utah,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
49019,Grand County,Utah,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
49019,Grand County,Utah,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
49019,Grand County,Utah,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
49019,Grand County,Utah,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
49019,Grand County,Utah,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
49019,Grand County,Utah,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
49019,Grand County,Utah,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
49019,Grand County,Utah,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
49019,Grand County,Utah,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
49019,Grand County,Utah,Mortality,White NH,All,135.5,,,,,,,,,,,,,,,,,,,
49019,Grand County,Utah,Mortality,White NH,Female,88.1,,,,,,,,,,,,,,,,,,,
49019,Grand County,Utah,Mortality,White NH,Male,191.7,,,,,,,,,,,,,,,,,,,
49021,Iron County,Utah,Mortality,All,All,125.9,,,,8.7,,,,,8.6,,16.1,,,,,12.2,,,
49021,Iron County,Utah,Mortality,All,Female,112.8,,,,,,,23.7,,,,18.1,,,,,,,,
49021,Iron County,Utah,Mortality,All,Male,141.5,,,,,,,,,,,14.0,,,,,17.0,20.2,,
49021,Iron County,Utah,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
49021,Iron County,Utah,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
49021,Iron County,Utah,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
49021,Iron County,Utah,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
49021,Iron County,Utah,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
49021,Iron County,Utah,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
49021,Iron County,Utah,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
49021,Iron County,Utah,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
49021,Iron County,Utah,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
49021,Iron County,Utah,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
49021,Iron County,Utah,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
49021,Iron County,Utah,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
49021,Iron County,Utah,Mortality,White NH,All,132.6,,,,9.7,,,,,9.3,,16.7,,,,,12.8,,,
49021,Iron County,Utah,Mortality,White NH,Female,117.4,,,,,,,23.6,,,,18.2,,,,,,,,
49021,Iron County,Utah,Mortality,White NH,Male,150.6,,,,,,,,,,,15.3,,,,,18.3,21.6,,
49023,Juab County,Utah,Mortality,All,All,159.5,,,,,,,,,,,,,,,,,,,
49023,Juab County,Utah,Mortality,All,Female,130.7,,,,,,,,,,,,,,,,,,,
49023,Juab County,Utah,Mortality,All,Male,192.0,,,,,,,,,,,,,,,,,,,
49023,Juab County,Utah,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
49023,Juab County,Utah,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
49023,Juab County,Utah,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
49023,Juab County,Utah,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
49023,Juab County,Utah,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
49023,Juab County,Utah,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
49023,Juab County,Utah,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
49023,Juab County,Utah,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
49023,Juab County,Utah,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
49023,Juab County,Utah,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
49023,Juab County,Utah,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
49023,Juab County,Utah,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
49023,Juab County,Utah,Mortality,White NH,All,163.6,,,,,,,,,,,,,,,,,,,
49023,Juab County,Utah,Mortality,White NH,Female,136.9,,,,,,,,,,,,,,,,,,,
49023,Juab County,Utah,Mortality,White NH,Male,194.7,,,,,,,,,,,,,,,,,,,
49025,Kane County,Utah,Mortality,All,All,168.8,,,,,,,,,,,,,,,,,,,
49025,Kane County,Utah,Mortality,All,Female,179.3,,,,,,,,,,,,,,,,,,,
49025,Kane County,Utah,Mortality,All,Male,165.8,,,,,,,,,,,,,,,,,,,
49025,Kane County,Utah,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
49025,Kane County,Utah,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
49025,Kane County,Utah,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
49025,Kane County,Utah,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
49025,Kane County,Utah,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
49025,Kane County,Utah,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
49025,Kane County,Utah,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
49025,Kane County,Utah,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
49025,Kane County,Utah,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
49025,Kane County,Utah,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
49025,Kane County,Utah,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
49025,Kane County,Utah,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
49025,Kane County,Utah,Mortality,White NH,All,173.9,,,,,,,,,,,,,,,,,,,
49025,Kane County,Utah,Mortality,White NH,Female,190.0,,,,,,,,,,,,,,,,,,,
49025,Kane County,Utah,Mortality,White NH,Male,163.3,,,,,,,,,,,,,,,,,,,
49027,Millard County,Utah,Mortality,All,All,132.7,,,,,,,,,,,,,,,,,,,
49027,Millard County,Utah,Mortality,All,Female,137.4,,,,,,,,,,,,,,,,,,,
49027,Millard County,Utah,Mortality,All,Male,129.9,,,,,,,,,,,,,,,,,,,
49027,Millard County,Utah,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
49027,Millard County,Utah,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
49027,Millard County,Utah,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
49027,Millard County,Utah,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
49027,Millard County,Utah,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
49027,Millard County,Utah,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
49027,Millard County,Utah,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
49027,Millard County,Utah,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
49027,Millard County,Utah,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
49027,Millard County,Utah,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
49027,Millard County,Utah,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
49027,Millard County,Utah,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
49027,Millard County,Utah,Mortality,White NH,All,137.6,,,,,,,,,,,,,,,,,,,
49027,Millard County,Utah,Mortality,White NH,Female,151.9,,,,,,,,,,,,,,,,,,,
49027,Millard County,Utah,Mortality,White NH,Male,124.8,,,,,,,,,,,,,,,,,,,
49029,Morgan County,Utah,Mortality,All,All,131.0,,,,,,,,,,,,,,,,,,,
49029,Morgan County,Utah,Mortality,All,Female,108.7,,,,,,,,,,,,,,,,,,,
49029,Morgan County,Utah,Mortality,All,Male,157.5,,,,,,,,,,,,,,,,,,,
49029,Morgan County,Utah,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
49029,Morgan County,Utah,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
49029,Morgan County,Utah,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
49029,Morgan County,Utah,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
49029,Morgan County,Utah,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
49029,Morgan County,Utah,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
49029,Morgan County,Utah,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
49029,Morgan County,Utah,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
49029,Morgan County,Utah,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
49029,Morgan County,Utah,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
49029,Morgan County,Utah,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
49029,Morgan County,Utah,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
49029,Morgan County,Utah,Mortality,White NH,All,128.9,,,,,,,,,,,,,,,,,,,
49029,Morgan County,Utah,Mortality,White NH,Female,107.5,,,,,,,,,,,,,,,,,,,
49029,Morgan County,Utah,Mortality,White NH,Male,155.2,,,,,,,,,,,,,,,,,,,
49031,Piute County,Utah,Mortality,All,All,150.8,,,,,,,,,,,,,,,,,,,
49031,Piute County,Utah,Mortality,All,Female,,,,,,,,,,,,,,,,,,,,
49031,Piute County,Utah,Mortality,All,Male,,,,,,,,,,,,,,,,,,,,
49031,Piute County,Utah,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
49031,Piute County,Utah,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
49031,Piute County,Utah,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
49031,Piute County,Utah,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
49031,Piute County,Utah,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
49031,Piute County,Utah,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
49031,Piute County,Utah,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
49031,Piute County,Utah,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
49031,Piute County,Utah,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
49031,Piute County,Utah,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
49031,Piute County,Utah,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
49031,Piute County,Utah,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
49031,Piute County,Utah,Mortality,White NH,All,155.8,,,,,,,,,,,,,,,,,,,
49031,Piute County,Utah,Mortality,White NH,Female,,,,,,,,,,,,,,,,,,,,
49031,Piute County,Utah,Mortality,White NH,Male,,,,,,,,,,,,,,,,,,,,
49033,Rich County,Utah,Mortality,All,All,,,,,,,,,,,,,,,,,,,,
49033,Rich County,Utah,Mortality,All,Female,,,,,,,,,,,,,,,,,,,,
49033,Rich County,Utah,Mortality,All,Male,,,,,,,,,,,,,,,,,,,,
49033,Rich County,Utah,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
49033,Rich County,Utah,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
49033,Rich County,Utah,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
49033,Rich County,Utah,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
49033,Rich County,Utah,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
49033,Rich County,Utah,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
49033,Rich County,Utah,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
49033,Rich County,Utah,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
49033,Rich County,Utah,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
49033,Rich County,Utah,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
49033,Rich County,Utah,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
49033,Rich County,Utah,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
49033,Rich County,Utah,Mortality,White NH,All,,,,,,,,,,,,,,,,,,,,
49033,Rich County,Utah,Mortality,White NH,Female,,,,,,,,,,,,,,,,,,,,
49033,Rich County,Utah,Mortality,White NH,Male,,,,,,,,,,,,,,,,,,,,
49035,Salt Lake County,Utah,Mortality,All,All,120.1,3.3,4.6,,10.6,,2.7,,2.9,6.1,5.7,15.9,2.7,4.4,1.8,,10.0,,2.4,0.5
49035,Salt Lake County,Utah,Mortality,All,Female,107.0,1.4,3.9,2.0,9.6,5.0,0.9,19.5,1.9,4.8,4.2,13.8,2.2,3.4,1.0,6.4,7.7,,1.7,
49035,Salt Lake County,Utah,Mortality,All,Male,139.7,6.0,5.4,,11.7,,4.7,,4.2,7.8,7.6,18.5,3.3,5.9,2.6,,12.6,22.2,3.4,0.6
49035,Salt Lake County,Utah,Mortality,American Indian/Alaska Native NH,All,87.9,,,,,,,,,,,,,,,,,,,
49035,Salt Lake County,Utah,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
49035,Salt Lake County,Utah,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
49035,Salt Lake County,Utah,Mortality,Asian/Pacific Islander NH,All,111.5,,,,13.1,,,,,,7.0,13.1,,,,,7.1,,,
49035,Salt Lake County,Utah,Mortality,Asian/Pacific Islander NH,Female,105.3,,,,11.3,14.4,,17.4,,,,,,,,,,,,
49035,Salt Lake County,Utah,Mortality,Asian/Pacific Islander NH,Male,124.2,,,,15.6,,,,,,,16.3,,,,,,,,
49035,Salt Lake County,Utah,Mortality,Black NH,All,156.4,,,,,,,,,,,,,,,,,,,
49035,Salt Lake County,Utah,Mortality,Black NH,Female,137.7,,,,,,,,,,,,,,,,,,,
49035,Salt Lake County,Utah,Mortality,Black NH,Male,182.3,,,,,,,,,,,,,,,,,,,
49035,Salt Lake County,Utah,Mortality,Hispanic,All,110.2,,,,9.2,,,,,4.3,13.0,12.5,,7.3,,,8.8,,4.5,
49035,Salt Lake County,Utah,Mortality,Hispanic,Female,101.1,,,,8.2,,,15.5,,,10.5,9.3,,,,5.9,8.3,,,
49035,Salt Lake County,Utah,Mortality,Hispanic,Male,125.2,,,,10.1,,,,,,15.7,17.8,,,,,9.4,13.9,,
49035,Salt Lake County,Utah,Mortality,White NH,All,121.3,3.5,5.1,,10.7,,2.8,,2.9,6.4,4.8,16.3,3.0,4.2,1.8,,10.3,,1.9,0.5
49035,Salt Lake County,Utah,Mortality,White NH,Female,107.9,1.5,4.2,1.9,9.8,4.6,0.9,20.1,1.9,5.2,3.5,14.4,2.5,3.2,1.1,6.4,7.8,,1.4,
49035,Salt Lake County,Utah,Mortality,White NH,Male,141.3,6.3,6.0,,11.7,,5.0,,4.2,8.1,6.4,18.8,3.8,5.6,2.7,,13.1,23.1,2.5,
49037,San Juan County,Utah,Mortality,All,All,128.7,,,,,,,,,,,,,,,,,,,
49037,San Juan County,Utah,Mortality,All,Female,127.7,,,,,,,,,,,,,,,,,,,
49037,San Juan County,Utah,Mortality,All,Male,128.2,,,,,,,,,,,,,,,,,,,
49037,San Juan County,Utah,Mortality,American Indian/Alaska Native NH,All,111.1,,,,,,,,,,,,,,,,,,,
49037,San Juan County,Utah,Mortality,American Indian/Alaska Native NH,Female,112.4,,,,,,,,,,,,,,,,,,,
49037,San Juan County,Utah,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
49037,San Juan County,Utah,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
49037,San Juan County,Utah,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
49037,San Juan County,Utah,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
49037,San Juan County,Utah,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
49037,San Juan County,Utah,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
49037,San Juan County,Utah,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
49037,San Juan County,Utah,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
49037,San Juan County,Utah,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
49037,San Juan County,Utah,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
49037,San Juan County,Utah,Mortality,White NH,All,139.8,,,,,,,,,,,,,,,,,,,
49037,San Juan County,Utah,Mortality,White NH,Female,134.1,,,,,,,,,,,,,,,,,,,
49037,San Juan County,Utah,Mortality,White NH,Male,143.9,,,,,,,,,,,,,,,,,,,
49039,Sanpete County,Utah,Mortality,All,All,128.1,,,,,,,,,,,10.9,,,,,,,,
49039,Sanpete County,Utah,Mortality,All,Female,106.6,,,,,,,,,,,,,,,,,,,
49039,Sanpete County,Utah,Mortality,All,Male,150.9,,,,,,,,,,,,,,,,,22.4,,
49039,Sanpete County,Utah,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
49039,Sanpete County,Utah,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
49039,Sanpete County,Utah,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
49039,Sanpete County,Utah,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
49039,Sanpete County,Utah,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
49039,Sanpete County,Utah,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
49039,Sanpete County,Utah,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
49039,Sanpete County,Utah,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
49039,Sanpete County,Utah,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
49039,Sanpete County,Utah,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
49039,Sanpete County,Utah,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
49039,Sanpete County,Utah,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
49039,Sanpete County,Utah,Mortality,White NH,All,134.5,,,,,,,,,,,11.7,,,,,,,,
49039,Sanpete County,Utah,Mortality,White NH,Female,113.0,,,,,,,,,,,,,,,,,,,
49039,Sanpete County,Utah,Mortality,White NH,Male,157.4,,,,,,,,,,,,,,,,,,,
49041,Sevier County,Utah,Mortality,All,All,148.8,,,,14.2,,,,,,,19.7,,,,,,,,
49041,Sevier County,Utah,Mortality,All,Female,109.2,,,,,,,,,,,,,,,,,,,
49041,Sevier County,Utah,Mortality,All,Male,190.7,,,,,,,,,,,,,,,,,,,
49041,Sevier County,Utah,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
49041,Sevier County,Utah,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
49041,Sevier County,Utah,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
49041,Sevier County,Utah,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
49041,Sevier County,Utah,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
49041,Sevier County,Utah,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
49041,Sevier County,Utah,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
49041,Sevier County,Utah,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
49041,Sevier County,Utah,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
49041,Sevier County,Utah,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
49041,Sevier County,Utah,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
49041,Sevier County,Utah,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
49041,Sevier County,Utah,Mortality,White NH,All,151.5,,,,14.0,,,,,,,20.6,,,,,,,,
49041,Sevier County,Utah,Mortality,White NH,Female,109.9,,,,,,,,,,,,,,,,,,,
49041,Sevier County,Utah,Mortality,White NH,Male,195.6,,,,,,,,,,,,,,,,,,,
49043,Summit County,Utah,Mortality,All,All,97.3,,,,8.4,,,,,,,12.1,,,,,7.0,,,
49043,Summit County,Utah,Mortality,All,Female,96.9,,,,,,,20.9,,,,,,,,,,,,
49043,Summit County,Utah,Mortality,All,Male,98.8,,,,,,,,,,,,,,,,,,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
49043,Summit County,Utah,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
49043,Summit County,Utah,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
49043,Summit County,Utah,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
49043,Summit County,Utah,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
49043,Summit County,Utah,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
49043,Summit County,Utah,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
49043,Summit County,Utah,Mortality,White NH,All,99.9,,,,8.8,,,,,,,12.8,,,,,6.6,,,
49043,Summit County,Utah,Mortality,White NH,Female,98.7,,,,,,,22.0,,,,,,,,,,,,
49043,Summit County,Utah,Mortality,White NH,Male,102.4,,,,,,,,,,,,,,,,,,,
49045,Tooele County,Utah,Mortality,All,All,140.8,10.6,,,11.2,,,,,7.0,8.3,23.1,,,,,7.8,,,
49045,Tooele County,Utah,Mortality,All,Female,130.9,,,,13.7,,,21.3,,,,24.1,,,,,,,,
49045,Tooele County,Utah,Mortality,All,Male,154.0,18.5,,,,,,,,,,22.7,,,,,,25.9,,
49045,Tooele County,Utah,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
49045,Tooele County,Utah,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
49045,Tooele County,Utah,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
49045,Tooele County,Utah,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
49045,Tooele County,Utah,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
49045,Tooele County,Utah,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
49045,Tooele County,Utah,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
49045,Tooele County,Utah,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
49045,Tooele County,Utah,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
49045,Tooele County,Utah,Mortality,Hispanic,All,102.2,,,,,,,,,,,,,,,,,,,
49045,Tooele County,Utah,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
49045,Tooele County,Utah,Mortality,Hispanic,Male,146.8,,,,,,,,,,,,,,,,,,,
49045,Tooele County,Utah,Mortality,White NH,All,144.8,11.6,,,11.4,,,,,,7.5,24.7,,,,,8.9,,,
49045,Tooele County,Utah,Mortality,White NH,Female,136.4,,,,13.8,,,22.7,,,,26.5,,,,,,,,
49045,Tooele County,Utah,Mortality,White NH,Male,155.5,20.9,,,,,,,,,,23.4,,,,,,24.3,,
49047,Uintah County,Utah,Mortality,All,All,134.4,,,,16.1,,,,,,,17.8,,,,,,,,
49047,Uintah County,Utah,Mortality,All,Female,110.1,,,,,,,28.9,,,,,,,,,,,,
49047,Uintah County,Utah,Mortality,All,Male,165.4,,,,,,,,,,,25.0,,,,,,28.0,,
49047,Uintah County,Utah,Mortality,American Indian/Alaska Native NH,All,142.3,,,,,,,,,,,,,,,,,,,
49047,Uintah County,Utah,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
49047,Uintah County,Utah,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
49047,Uintah County,Utah,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
49047,Uintah County,Utah,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
49047,Uintah County,Utah,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
49047,Uintah County,Utah,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
49047,Uintah County,Utah,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
49047,Uintah County,Utah,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
49047,Uintah County,Utah,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
49047,Uintah County,Utah,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
49047,Uintah County,Utah,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
49047,Uintah County,Utah,Mortality,White NH,All,139.4,,,,16.5,,,,,,,18.7,,,,,,,,
49047,Uintah County,Utah,Mortality,White NH,Female,109.7,,,,,,,33.4,,,,,,,,,,,,
