"FIPS","Tract","County","State","Insurance.Coverage","Medicaid.Enrollment","Household.Income","Annual.Labor.Force.Participation.Rate","Annual.Unemployment.Rate","Below.Poverty","Received.Public.Assistance","Uninsured"
32003005433,"Census Tract 54.33","Clark County","Nevada",0.878269789707642,0.137630364164815,113380,0.563559322033898,0.0281954887218045,0.0262039660056657,0.0656730321378668,0.121730210292358
32003005434,"Census Tract 54.34","Clark County","Nevada",0.943347953216374,0.207419590643275,108247,0.587713310580205,0.139759969028262,0.0444930707512764,0.111299435028249,0.0566520467836257
32003005435,"Census Tract 54.35","Clark County","Nevada",0.946496469310158,0.20722433460076,78800,0.634187457855698,0.0271132376395534,0.0987654320987654,0.083883751651255,0.0535035306898425
32003005437,"Census Tract 54.37","Clark County","Nevada",0.933885614146885,0.0943125696989008,138882,0.429009561609237,0.0285954583683768,0.0312680949623625,0.00749732238486255,0.0661143858531146
32003005438,"Census Tract 54.38","Clark County","Nevada",0.952792553191489,0.360704787234043,49688,0.600240577385726,0.183032732130929,0.0421455938697318,0.291167664670659,0.0472074468085106
32003005439,"Census Tract 54.39","Clark County","Nevada",0.851122886701993,0.272016149381781,74356,0.771528998242531,0.0915717539863326,0.118191161356629,0.176426982950334,0.148877113298007
32003005440,"Census Tract 54.40","Clark County","Nevada",0.862990238054461,0.234115430724439,76348,0.63638249325866,0.067470664928292,0.064621409921671,0.0791198501872659,0.137009761945539
32003005441,"Census Tract 54.41","Clark County","Nevada",0.962767435398722,0.0809947207557655,120000,0.63461210571185,0.0459430413756045,0.0417797069994574,0.0455252918287938,0.0372325646012781
32003005442,"Census Tract 54.42","Clark County","Nevada",0.973330618892508,0.0419381107491857,122672,0.585010914382731,0.0439469320066335,0.0146031746031746,0.00639449090014757,0.0266693811074918
32003005501,"Census Tract 55.01","Clark County","Nevada",0.970941082378033,0.104238869634764,43964,0.292637711864407,0.0117647058823529,0,0.0273906775588659,0.0290589176219674
32003005502,"Census Tract 55.02","Clark County","Nevada",0.936532854900202,0.123346041713389,102813,0.540768016833246,0.0481517509727626,0.0436161776367962,0.142278773857721,0.0634671450997981
32003005503,"Census Tract 55.03","Clark County","Nevada",0.893093313739897,0.128949301983835,58050,0.596035242290749,0.0583887657058389,0.0805970149253731,0.0926640926640927,0.106906686260103
32003005504,"Census Tract 55.04","Clark County","Nevada",0.953232462173315,0.222008253094911,72438,0.635783945986497,0.129793510324484,0.160127253446448,0.114951164537941,0.046767537826685
32003005607,"Census Tract 56.07","Clark County","Nevada",0.851360318513603,0.26078301260783,59419,0.525349410797479,0.0672926447574335,0.163427561837456,0.170512820512821,0.148639681486397
32003005612,"Census Tract 56.12","Clark County","Nevada",0.926148796498906,0.235776805251641,59875,0.546199701937407,0.0381991814461119,0.0700636942675159,0.195369030390738,0.0738512035010941
32003005613,"Census Tract 56.13","Clark County","Nevada",0.936361235806707,0.0673356218642725,90357,0.586612725266642,0.0721003134796238,0.0374115267947422,0.0613138686131387,0.0636387641932928
32003005614,"Census Tract 56.14","Clark County","Nevada",0.86518771331058,0.166382252559727,76351,0.553846153846154,0.0325670498084291,0.0492040520984081,0.227668845315904,0.13481228668942
32003005615,"Census Tract 56.15","Clark County","Nevada",0.917441860465116,0.166860465116279,64808,0.387859424920128,0.0939044481054366,0.0991596638655462,0.0572139303482587,0.0825581395348837
32003005702,"Census Tract 57.02","Clark County","Nevada",0.892177589852008,0.329205678042887,38432,0.471926083866382,0.0737951807228916,0.236775818639798,0.213930348258706,0.107822410147992
32003005703,"Census Tract 57.03","Clark County","Nevada",0.909006499535747,0.207985143918292,48125,0.426592797783933,0.0238095238095238,0.179577464788732,0.115384615384615,0.0909935004642526
32003005704,"Census Tract 57.04","Clark County","Nevada",0.933274414494034,0.304463102076889,49185,0.368581596339603,0.0606896551724138,0.0873949579831933,0.198376916140667,0.0667255855059655
32003005705,"Census Tract 57.05","Clark County","Nevada",0.949704142011834,0.126923076923077,49821,0.350741656365884,0.103964757709251,0.134282807731434,0.148372862658577,0.0502958579881657
32003005711,"Census Tract 57.11","Clark County","Nevada",0.974146341463415,0.0753658536585366,151818,0.652974932044699,0.0800185013876041,0,0.034,0.0258536585365854
32003005713,"Census Tract 57.13","Clark County","Nevada",0.986189402480271,0.0465050732807215,90000,0.456517935258093,0.0475277884246838,0.0424597364568082,0.0207290922087205,0.0138105975197295
32003005715,"Census Tract 57.15","Clark County","Nevada",0.957662624035281,0.0476295479603087,183214,0.481751824817518,0.0362554112554113,0.0361958836053939,0.0646940822467402,0.0423373759647189
32003005716,"Census Tract 57.16","Clark County","Nevada",0.971883173496077,0.0117698343504795,95375,0.199912029909831,0.044004400440044,0.0190050307434321,0.00852618757612668,0.0281168265039233
32003005717,"Census Tract 57.17","Clark County","Nevada",0.954978093367578,0.1071158785315,89593,0.533736349453978,0.0215564486664231,0.0795454545454545,0.0758645024700071,0.0450219066324218
32003005718,"Census Tract 57.18","Clark County","Nevada",0.994711792702274,0.0951877313590693,102112,0.648863636363636,0.042031523642732,0.0204460966542751,0.00903225806451613,0.00528820729772606
32003005719,"Census Tract 57.19","Clark County","Nevada",0.970894412577013,0.115360101975781,121962,0.732584269662921,0.0352760736196319,0.0694227769110764,0.026628895184136,0.0291055874229871
32003005720,"Census Tract 57.20","Clark County","Nevada",0.908585975468642,0.0548484147188151,113517,0.687777448949393,0.0232358003442341,0.0418287937743191,0.024024024024024,0.0914140245313585
32003005721,"Census Tract 57.21","Clark County","Nevada",0.986456692913386,0.04,118839,0.200629921259843,0.0690737833594976,0.0411483253588517,0,0.0135433070866142
32003005722,"Census Tract 57.22","Clark County","Nevada",0.973514211886305,0.0494186046511628,82065,0.123708010335917,0.219321148825065,0.0184824902723735,0.0403314917127072,0.0264857881136951
32003005803,"Census Tract 58.03","Clark County","Nevada",0.969161264977411,0.224120997839324,96042,0.659445843828715,0.118411000763942,0.0380566801619433,0.102112676056338,0.0308387350225889
32003005804,"Census Tract 58.04","Clark County","Nevada",0.926659412404788,0.16474428726877,72500,0.637793310034948,0.00782778864970646,0.017913593256059,0.095703125,0.0733405875952122
32003005805,"Census Tract 58.05","Clark County","Nevada",0.866763848396501,0.159183673469388,81324,0.527796842827728,0.0331599479843953,0.0457079152731327,0.0866666666666667,0.133236151603499
32003005806,"Census Tract 58.06","Clark County","Nevada",0.89769820971867,0.121832132062311,81927,0.653766769865841,0.0260457774269929,0.0880316518298714,0.0771428571428571,0.10230179028133
32003005807,"Census Tract 58.07","Clark County","Nevada",0.905132905591201,0.148029330889093,79244,0.645342312008979,0.110434782608696,0.0262941659819228,0.0795739348370927,0.0948670944087993
32003005808,"Census Tract 58.08","Clark County","Nevada",0.910457107075767,0.182216656230432,71125,0.616666666666667,0.0595823095823096,0.0485175202156334,0.0980123372172721,0.0895428929242329
32003005809,"Census Tract 58.09","Clark County","Nevada",0.775928605885191,0.234442836468886,63324,0.685464002189981,0.182507987220447,0.149942329873126,0.133858267716535,0.224071394114809
32003005813,"Census Tract 58.13","Clark County","Nevada",0.777304662550564,0.136470087289759,75755,0.675979183785264,0.0372771474878444,0.0489938757655293,0.0694444444444444,0.222695337449436
32003005818,"Census Tract 58.18","Clark County","Nevada",0.754507628294036,0.0554785020804438,57813,0.0583014270797076,0.0776119402985075,0.0411764705882353,0.117647058823529,0.245492371705964
32003005822,"Census Tract 58.22","Clark County","Nevada",0.903016485443704,0.0441950192914767,140250,0.691443594646271,0.0674040788109229,0.033974358974359,0.0622034791776489,0.0969835145562961
32003005824,"Census Tract 58.24","Clark County","Nevada",0.929476452306957,0.0681329189576859,140203,0.67566048341765,0.0532445923460899,0.0382003395585739,0.0208464939987366,0.0705235476930433
32003005825,"Census Tract 58.25","Clark County","Nevada",0.844786256492209,0.152417099480623,66351,0.699300699300699,0.05,0.175403225806452,0.101965601965602,0.155213743507791
32003005826,"Census Tract 58.26","Clark County","Nevada",0.755009541984733,0.126431297709924,68504,0.681143485431556,0.0419693301049233,0.0618892508143322,0.157699443413729,0.244990458015267
32003005828,"Census Tract 58.28","Clark County","Nevada",0.958513309894525,0.0762430939226519,106440,0.742943272129351,0.0616008852821837,0.0507572656569791,0.0598838985640086,0.0414866901054747
32003005829,"Census Tract 58.29","Clark County","Nevada",0.917743830787309,0.101938895417156,84962,0.716379626236717,0.0567774936061381,0.0975206611570248,0.0874359984245766,0.082256169212691
32003005830,"Census Tract 58.30","Clark County","Nevada",0.932336356950233,0.118411375337092,81944,0.778606965174129,0.0702875399361022,0.0486358244365362,0.0601156069364162,0.0676636430497671
32003005831,"Census Tract 58.31","Clark County","Nevada",0.943940281030445,0.139929742388759,121322,0.672221133111155,0.0571595217264509,0.0625744934445769,0.0527555346208196,0.0560597189695551
32003005834,"Census Tract 58.34","Clark County","Nevada",0.936363636363636,0.114369501466276,98611,0.654696132596685,0.0337552742616034,0.0632244467860906,0.0862068965517241,0.0636363636363636
32003005835,"Census Tract 58.35","Clark County","Nevada",0.910742318905584,0.0935187261717874,127688,0.67604501607717,0.0221957986523979,0.0324276950043821,0.0306193458594294,0.0892576810944158
32003005836,"Census Tract 58.36","Clark County","Nevada",0.89049686444766,0.149300530631934,91339,0.753500583430572,0.0743321718931475,0.0415800415800416,0.0609436435124509,0.10950313555234
32003005837,"Census Tract 58.37","Clark County","Nevada",0.918199112238427,0.0720777848235045,114167,0.644985104270109,0.0854503464203233,0.0361538461538462,0.0208568207440812,0.0818008877615726
32003005839,"Census Tract 58.39","Clark County","Nevada",0.941514860977948,0.081282624906786,142803,0.698592366855319,0.0675114250103864,0.0615121742844938,0.0889550264550265,0.0584851390220518
32003005841,"Census Tract 58.41","Clark County","Nevada",0.951269381495996,0.0453228829442835,150351,0.651368918652748,0.0281221651043242,0.024390243902439,0.066982162358937,0.0487306185040041
32003005842,"Census Tract 58.42","Clark County","Nevada",0.93458230958231,0.0297911547911548,136250,0.636537725009575,0.0487364620938628,0.010351966873706,0.00728332119446468,0.0654176904176904
32003005843,"Census Tract 58.43","Clark County","Nevada",0.943209031816627,0.0520013684570647,96406,0.598304400484457,0.0290148448043185,0.145973154362416,0.0128205128205128,0.0567909681833733
32003005844,"Census Tract 58.44","Clark County","Nevada",0.960693283813061,0.0885174868461776,107168,0.641589779985806,0.0442477876106195,0.0473474044495151,0.0420432220039293,0.039306716186939
32003005845,"Census Tract 58.45","Clark County","Nevada",0.938152610441767,0.0570281124497992,95063,0.564543889845095,0.0103658536585366,0.0665236051502146,0.0148578811369509,0.0618473895582329
32003005846,"Census Tract 58.46","Clark County","Nevada",0.973612665920358,0.0551735167119783,94415,0.430532054897537,0.025764192139738,0.0328215987294865,0.0437100213219616,0.0263873340796418
32003005847,"Census Tract 58.47","Clark County","Nevada",0.815602836879433,0.0914105594956659,66786,0.822201890820372,0.0975519287833828,0.0825082508250825,0.0661241098677518,0.184397163120567
32003005848,"Census Tract 58.48","Clark County","Nevada",0.796121734446539,0.292755184486938,58103,0.648698884758364,0.0735434574976122,0.235,0.154574132492114,0.203878265553461
32003005849,"Census Tract 58.49","Clark County","Nevada",0.893800938503334,0.137317856260805,88333,0.658636897767333,0.0856378233719893,0.0209424083769634,0.129961587708067,0.106199061496666
32003005850,"Census Tract 58.50","Clark County","Nevada",0.953074739829707,0.1360454115421,101424,0.677625354777673,0.0495636998254799,0.0160466812545587,0.13208649912332,0.0469252601702933
32003005852,"Census Tract 58.52","Clark County","Nevada",0.946121030178543,0.142360562490125,100816,0.632443531827515,0.101239669421488,0.0885542168674699,0.0688746706812194,0.0538789698214568
32003005855,"Census Tract 58.55","Clark County","Nevada",0.964125560538117,0.160794362588085,91059,0.706082807974101,0.121380308880309,0.120752984389348,0.143456962911127,0.0358744394618834
32003005856,"Census Tract 58.56","Clark County","Nevada",0.901244643950214,0.248520710059172,78929,0.617857142857143,0.0524360033030553,0.108630952380952,0.0667016806722689,0.0987553560497858
32003005857,"Census Tract 58.57","Clark County","Nevada",0.943763518385004,0.241095890410959,96781,0.693013270882123,0.152351450295691,0.18437900128041,0.128712871287129,0.0562364816149964
32003005858,"Census Tract 58.58","Clark County","Nevada",0.908658043012459,0.0661058646139195,129492,0.727863106896196,0.033564650899306,0.0727544910179641,0.0681012059588555,0.0913419569875407
32003005859,"Census Tract 58.59","Clark County","Nevada",0.945627157652474,0.120253164556962,65575,0.835626626998884,0.0707610146862483,0.0719794344473008,0.106512477175898,0.0543728423475259
32003005860,"Census Tract 58.60","Clark County","Nevada",0.931193066242151,0.147430795082692,91935,0.734855311905477,0.060771222237362,0.0102929532858274,0.0881083202511774,0.0688069337578491
32003005861,"Census Tract 58.61","Clark County","Nevada",0.974010632014176,0.239220318960425,140531,0.732446415373245,0.0363269424823411,0,0.088695652173913,0.025989367985824
32003005862,"Census Tract 58.62","Clark County","Nevada",0.884504191962995,0.207140792136456,77667,0.770159791898922,0.0673100120627262,0.0169689877121123,0.0792727272727273,0.115495808037005
32003005863,"Census Tract 58.63","Clark County","Nevada",0.834833659491194,0.0716242661448141,99345,0.741527338454587,0.076782449725777,0.0733532934131736,0.0279569892473118,0.165166340508806
32003005864,"Census Tract 58.64","Clark County","Nevada",0.939616879511383,0.102304275402554,91322,0.770554812834225,0.0531338104532639,0.0469208211143695,0.1140174379611,0.0603831204886174
32003005865,"Census Tract 58.65","Clark County","Nevada",0.878027039072946,0.135641063734958,105324,0.664372469635628,0.0228519195612431,0.238964096527369,0.0689004247286456,0.121972960927054
32003005866,"Census Tract 58.66","Clark County","Nevada",0.927401676337847,0.106382978723404,129340,0.788235294117647,0.035181236673774,0,0.0513608428446005,0.0725983236621535
32003005867,"Census Tract 58.67","Clark County","Nevada",0.951350415512465,0.0628462603878116,112947,0.756679389312977,0.0611601513240857,0.0169014084507042,0.0122574055158325,0.0486495844875346
32003005868,"Census Tract 58.68","Clark County","Nevada",0.911851466250217,0.123893805309735,94176,0.720554797635289,0.0621647207320921,0.109078590785908,0.110151187904968,0.0881485337497832
32003005869,"Census Tract 58.69","Clark County","Nevada",0.952394287314478,0.154578549425931,94239,0.851434798401744,0.0831911262798635,0.0572916666666667,0.120820668693009,0.0476057126855223
32003005870,"Census Tract 58.70","Clark County","Nevada",0.888754534461911,0.105925030229746,104375,0.644266337854501,0.0660287081339713,0.161904761904762,0.162025316455696,0.111245465538089
32003005871,"Census Tract 58.71","Clark County","Nevada",0.948968512486428,0.0504885993485342,75313,0.790553138595401,0.0416666666666667,0.037109375,0.0226130653266332,0.0510314875135722
32003005872,"Census Tract 58.72","Clark County","Nevada",0.952344685017952,0.0381895332390382,168951,0.713249165578291,0.0382502543234995,0.0234149855907781,0.0566706021251476,0.0476553149820477
32003005873,"Census Tract 58.73","Clark County","Nevada",0.955073416611878,0.0442691211921981,159063,0.699259259259259,0.0194915254237288,0.0123253903040263,0.0240137221269297,0.0449265833881218
32003005874,"Census Tract 58.74","Clark County","Nevada",0.755702408868045,0.134512897036879,84583,0.608222161720664,0.0384959713518353,0.0905797101449275,0.0379061371841155,0.244297591131955
32003005875,"Census Tract 58.75","Clark County","Nevada",0.889269051321928,0.17293934681182,71722,0.667778240933722,0.0374531835205993,0.0644736842105263,0.128245476003147,0.110730948678072
32003005876,"Census Tract 58.76","Clark County","Nevada",0.867760123013839,0.079958995386981,48641,0.38804347826087,0.259103641456583,0.0255905511811024,0.0327056491575818,0.132239876986161
32003005877,"Census Tract 58.77","Clark County","Nevada",0.97695530726257,0.0562849162011173,133289,0.806331800495225,0.025663522702347,0.0394444444444444,0.0273086597197269,0.0230446927374302
32003005902,"Census Tract 59.02","Clark County","Nevada",0.921409214092141,0.199638663053297,67619,0.475877192982456,0.0345622119815668,0.21021021021021,0.142533936651584,0.0785907859078591
32003005903,"Census Tract 59.03","Clark County","Nevada",0.912167398605012,0.0663911134073883,82152,0.330894308943089,0.00982800982800983,0.0078003120124805,0.0186116700201207,0.0878326013949884
32003005904,"Census Tract 59.04","Clark County","Nevada",0.949183720395493,0.0331110600137963,88293,0.175697486741988,0.169291338582677,0.0181598062953995,0.002601908065915,0.0508162796045067
32003005905,"Census Tract 59.05","Clark County","Nevada",0.890544946436889,0.149976711690731,53052,0.311254980079681,0.0912,0.0661538461538462,0.110384300899428,0.109455053563111
32003006001,"Census Tract 60.01","Clark County","Nevada",0.922717514837732,0.335774719030181,49896,0.513800036556388,0.250800426894344,0.202173913043478,0.276587748966554,0.077282485162268
32003006103,"Census Tract 61.03","Clark County","Nevada",0.823509015256588,0.242371705963939,62278,0.611246943765281,0.0506666666666667,0.11214953271028,0.179738562091503,0.176490984743412
32003006104,"Census Tract 61.04","Clark County","Nevada",0.910213864306785,0.0912610619469027,108281,0.745801180208806,0.0547778454047474,0.0383386581469649,0.120535714285714,0.0897861356932154
32003006201,"Census Tract 62.01","Clark County","Nevada",0.808851224105461,0.384416195856874,47925,0.671760391198044,0.0582347588717015,0.111612175873732,0.212936046511628,0.191148775894539
32003006202,"Census Tract 62.02","Clark County","Nevada",0.786820083682008,0.295188284518828,64359,0.615449438202247,0.140118667275217,0.131094257854821,0.228260869565217,0.213179916317992
32003006203,"Census Tract 62.03","Clark County","Nevada",0.869349845201238,0.265325077399381,82589,0.668844426296448,0.10989010989011,0.141061452513966,0.245901639344262,0.130650154798762
32003006204,"Census Tract 62.04","Clark County","Nevada",0.852258182483086,0.283781312854269,75880,0.596254148885728,0.0656063618290258,0.0637659414853713,0.20098643649815,0.147741817516914
32003006700,"Census Tract 67","Clark County","Nevada",0.883597883597884,0.0978835978835979,100121,0.687373396353815,0.113948919449902,0,0.0820419325432999,0.116402116402116
32003006800,"Census Tract 68","Clark County","Nevada",0.764023578627115,0.265069404829816,63456,0.676930043015621,0.190301003344482,0.146579804560261,0.357288481141692,0.235976421372885
32003006900,"Census Tract 69","Clark County","Nevada",0.94985590778098,0.240345821325648,67000,0.551724137931034,0.0852272727272727,0.0705128205128205,0.200787401574803,0.0501440922190202
32003007100,"Census Tract 71","Clark County","Nevada",0.695246179966044,0.444821731748727,33958,0.609126984126984,0.109446254071661,0.294041450777202,0.450960566228514,0.304753820033956
32003007200,"Census Tract 72","Clark County","Nevada",0.859191655801825,0.318122555410691,55286,0.620166141506732,0.130254041570439,0.276206322795341,0.163571000599161,0.140808344198175
32003007500,"Census Tract 75","Clark County","Nevada",0.957535387177352,0.0649458784346378,120300,0.518385650224215,0.0449826989619377,0.0329113924050633,0.0526315789473684,0.0424646128226478
32003007600,"Census Tract 76","Clark County","Nevada",0.88021164021164,0.101798941798942,100208,0.591600730371272,0.00462962962962963,0.0478677110530896,0.048951048951049,0.11978835978836
32003007801,"Census Tract 78.01","Clark County","Nevada",0.91762252346194,0.151199165797706,33214,0.459138187221397,0.203883495145631,0.181008902077151,0.227598566308244,0.0823774765380605
32003007802,"Census Tract 78.02","Clark County","Nevada",NA,NA,NA,NA,NA,NA,0,NA
32003007900,"Census Tract 79","Clark County","Nevada",0.881055990716565,0.280533797505077,51042,0.780916509730069,0.135048231511254,0.0995762711864407,0.248934356351236,0.118944009283435
32005001000,"Census Tract 10","Douglas County","Nevada",0.959372772630078,0.120099786172488,95316,0.558306709265176,0.0350500715307582,0.00950118764845606,0.0563636363636364,0.0406272273699216
32005001100,"Census Tract 11","Douglas County","Nevada",0.909350974432326,0.232612193813696,77865,0.598067849921366,0.0232907588279489,0.105058365758755,0.112403100775194,0.0906490255676738
32005001200,"Census Tract 12","Douglas County","Nevada",0.952521459227468,0.123658798283262,89250,0.438765670202507,0.0710622710622711,0.0347457627118644,0.0499657768651608,0.0474785407725322
32005001300,"Census Tract 13","Douglas County","Nevada",0.973520249221184,0.09865005192108,132014,0.490898748577929,0.0811123986095017,0.0738362760834671,0.0571081409477521,0.0264797507788161
32005001400,"Census Tract 14","Douglas County","Nevada",0.967613809960281,0.109990834097159,86806,0.583959899749373,0.0177805027590435,0.0859683794466403,0.0528667163067759,0.0323861900397189
32005001500,"Census Tract 15","Douglas County","Nevada",0.933542101600557,0.157794015309673,67878,0.513340020060181,0.0293083235638921,0.0709126723571898,0.10109968073785,0.0664578983994433
32005001600,"Census Tract 16","Douglas County","Nevada",0.994464944649446,0.0528905289052891,105250,0.363398692810458,0.0251798561151079,0.0155709342560554,0.0397196261682243,0.00553505535055354
32005001700,"Census Tract 17","Douglas County","Nevada",0.90534262485482,0.0911730545876887,64878,0.656524678837052,0.0319258496395469,0.062780269058296,0.0214899713467049,0.09465737514518
32005001800,"Census Tract 18","Douglas County","Nevada",0.926360225140713,0.0417448405253283,93065,0.648915187376726,0.00987841945288754,0,0.0233208955223881,0.0736397748592871
32005001900,"Census Tract 19","Douglas County","Nevada",0.954088050314465,0,119009,0.422814207650273,0.074313408723748,0.0542056074766355,0.018005540166205,0.0459119496855346
32005002000,"Census Tract 20","Douglas County","Nevada",0.987492728330425,0.178301337987202,77729,0.614779336298324,0.0183639398998331,0.0653357531760436,0.117607070020394,0.0125072716695753
32005002100,"Census Tract 21","Douglas County","Nevada",0.923076923076923,0.0811965811965812,78650,0.57039911308204,0.0252672497570457,0.0372670807453416,0.0334075723830735,0.0769230769230769
32005002200,"Census Tract 22","Douglas County","Nevada",0.937281700835232,0.134092634776006,107235,0.439538384345208,0.00722983257229833,0.036101083032491,0.0451155853840418,0.0627182991647685
32005002300,"Census Tract 23","Douglas County","Nevada",0.965784549585672,0.0513231756214916,102022,0.449434860202261,0.0350761085373925,0.0481481481481481,0.00911854103343465,0.0342154504143277
32005002400,"Census Tract 24","Douglas County","Nevada",0.89348710990502,0.197421981004071,73462,0.512350597609562,0.0559875583203732,0.0663265306122449,0.0891608391608392,0.10651289009498
32005002500,"Census Tract 25","Douglas County","Nevada",0.858948432760364,0.163801820020222,61607,0.491907514450867,0.0658049353701528,0.0886319845857418,0.119540229885057,0.141051567239636
32005990000,"Census Tract 9900","Douglas County","Nevada",NA,NA,NA,NA,NA,NA,NA,NA
32007950200,"Census Tract 9502","Elko County","Nevada",0.941686746987952,0.206746987951807,78942,0.561467889908257,0.0272331154684096,0.0649350649350649,0.0109375,0.0583132530120481
32007950701,"Census Tract 9507.01","Elko County","Nevada",0.949737897008942,0.0707678075855689,106889,0.744025157232704,0.0205691744153283,0.0495759947814742,0.108144192256342,0.0502621029910577
32007950702,"Census Tract 9507.02","Elko County","Nevada",0.936405373235844,0.134670974324095,119169,0.648042328042328,0.0548661005878511,0.0771001150747986,0.0787878787878788,0.0635946267641557
32007950800,"Census Tract 9508","Elko County","Nevada",0.899022801302932,0.117806731813246,74760,0.670921985815603,0.0105708245243129,0.0540540540540541,0.069611780455154,0.100977198697068
32007950900,"Census Tract 9509","Elko County","Nevada",0.860956175298805,0.1800796812749,49293,0.553115423901941,0.0452446906740536,0.0935374149659864,0.132623426911907,0.139043824701195
32007951000,"Census Tract 9510","Elko County","Nevada",0.89167188478397,0.259862241703193,96477,0.643899204244032,0.0082389289392379,0.0503778337531486,0.0453296703296703,0.10832811521603
32007951201,"Census Tract 9512.01","Elko County","Nevada",0.962835387962292,0.0344452501812908,118982,0.705417344803534,0.019116677653263,0.0175808720112518,0.0151753008895866,0.0371646120377085
32007951202,"Census Tract 9512.02","Elko County","Nevada",0.824768112308849,0.130609175231888,82167,0.689083820662768,0.147571900047148,0.150873965041398,0.0959079283887468,0.175231887691151
32007951300,"Census Tract 9513","Elko County","Nevada",0.850867052023121,0.344123314065511,57292,0.8003848003848,0.0306490384615385,0.0183823529411765,0.156608097784568,0.149132947976879
32007951401,"Census Tract 9514.01","Elko County","Nevada",0.922004944931445,0.138008541245224,85096,0.650158364526346,0.0487156775907883,0.107017543859649,0.0689655172413793,0.0779950550685548
32007951403,"Census Tract 9514.03","Elko County","Nevada",0.88976157082749,0.214866760168303,96765,0.628274268104777,0.0386266094420601,0.0176056338028169,0.0638297872340425,0.11023842917251
32007951404,"Census Tract 9514.04","Elko County","Nevada",0.94987922705314,0.192632850241546,90313,0.521386762719496,0.0112262521588946,0.14200477326969,0.0536363636363636,0.0501207729468599
32007951500,"Census Tract 9515","Elko County","Nevada",0.891245013646861,0.238715095528029,46934,0.798245614035088,0.0255228642325417,0.0966666666666667,0.182720953326713,0.108754986353139
32007951600,"Census Tract 9516","Elko County","Nevada",0.9162201656113,0.120311738918656,62232,0.634939759036145,0.0246679316888046,0.0308008213552361,0.0856031128404669,0.0837798343886995
32007951700,"Census Tract 9517","Elko County","Nevada",0.875194401244168,0.192068429237947,62586,0.6981220657277,0.0961667787491594,0.0577689243027888,0.112944162436548,0.124805598755832
32009950100,"Census Tract 9501","Esmeralda County","Nevada",0.930890052356021,0.0900523560209424,NA,0.438202247191011,0.0282051282051282,0.024,0.37525354969574,0.069109947643979
32011000100,"Census Tract 1","Eureka County","Nevada",0.896009673518742,0.257557436517533,73095,0.414705882352941,0,0.135321100917431,0.0904761904761905,0.103990326481258
32013010501,"Census Tract 105.01","Humboldt County","Nevada",0.896795672076571,0.14856429463171,60993,0.579757462686567,0.0249396621078037,0.0958721704394141,0.0946341463414634,0.103204327923429
32013010502,"Census Tract 105.02","Humboldt County","Nevada",0.929544870146567,0.130110568269478,80154,0.601738570508693,0.0727661851257357,0.108079748163694,0.135866436384571,0.0704551298534327
32013010600,"Census Tract 106","Humboldt County","Nevada",0.908260869565217,0.222608695652174,60918,0.60187741579238,0.0587155963302752,0.110079575596817,0.0729847494553377,0.0917391304347827
32013010701,"Census Tract 107.01","Humboldt County","Nevada",0.927328316086548,0.199200376293509,54201,0.685925015365704,0.0815412186379928,0.0535183349851338,0.0900500277932185,0.0726716839134525
32013010702,"Census Tract 107.02","Humboldt County","Nevada",0.923005132991134,0.0912272515165656,120000,0.664330997664331,0.0215971873430437,0.0728597449908925,0.0988142292490119,0.076994867008866
32015000301,"Census Tract 3.01","Lander County","Nevada",0.953071672354949,0.202645051194539,49426,0.535750766087845,0.196377502383222,0.130998702983139,0.150557620817844,0.0469283276450512
32015000302,"Census Tract 3.02","Lander County","Nevada",0.945335710041592,0.204099821746881,105341,0.687710437710438,0.0250917992656059,0.0419889502762431,0.0868852459016393,0.0546642899584076
32017950100,"Census Tract 9501","Lincoln County","Nevada",0.950406156477127,0.235143223599829,76028,0.461611374407583,0.0318275154004107,0.0646687697160883,0.0459492140266022,0.049593843522873
32017950200,"Census Tract 9502","Lincoln County","Nevada",0.82419547079857,0.0744934445768772,59653,0.54023746701847,0,0,0.172715894868586,0.17580452920143
32019960103,"Census Tract 9601.03","Lyon County","Nevada",0.75487223906453,0.197921177999134,70000,0.729611384783799,0.0885221305326332,0.051622418879056,0.0788288288288288,0.24512776093547
32019960104,"Census Tract 9601.04","Lyon County","Nevada",0.946390086206897,0.364762931034483,70123,0.73202846975089,0.0301409820126398,0.26195219123506,0.273515677118079,0.0536099137931034
32019960105,"Census Tract 9601.05","Lyon County","Nevada",0.947032395365335,0.207377630645543,89797,0.66502311248074,0.0472659870250232,0.0463576158940397,0.0969773299748111,0.0529676046346654
32019960106,"Census Tract 9601.06","Lyon County","Nevada",0.947700809157292,0.0994671403197158,112824,0.6505844317334,0.0282874617737003,0.0449189985272459,0.111854103343465,0.0522991908427077
32019960107,"Census Tract 9601.07","Lyon County","Nevada",0.90190816935003,0.2072152653548,83125,0.732198142414861,0.0718816067653277,0.116899618805591,0.110469909315746,0.0980918306499702
32019960108,"Census Tract 9601.08","Lyon County","Nevada",0.890293717175647,0.0604940673020813,98260,0.608270676691729,0.0683971981870622,0.00696378830083565,0.0539665407447383,0.109706282824353
32019960203,"Census Tract 9602.03","Lyon County","Nevada",0.907663896583564,0.197599261311173,56012,0.500990099009901,0.0701581027667984,0.0227272727272727,0.169124877089479,0.0923361034164358
32019960204,"Census Tract 9602.04","Lyon County","Nevada",0.903625110521662,0.271883289124668,61167,0.394833948339483,0.0801068090787717,0.126094570928196,0.205394190871369,0.0963748894783377
