"FIPS","County","State","measure","value"
16017,"Bonner County","Idaho","pct5G_7_1",0.4077
16019,"Bonneville County","Idaho","pct5G_7_1",0.5194
16021,"Boundary County","Idaho","pct5G_7_1",0.3095
16023,"Butte County","Idaho","pct5G_7_1",0.422
16025,"Camas County","Idaho","pct5G_7_1",0.3468
16027,"Canyon County","Idaho","pct5G_7_1",0.9881
16029,"Caribou County","Idaho","pct5G_7_1",0.2128
16031,"Cassia County","Idaho","pct5G_7_1",0.615
16033,"Clark County","Idaho","pct5G_7_1",0.2775
16035,"Clearwater County","Idaho","pct5G_7_1",0.0802
16037,"Custer County","Idaho","pct5G_7_1",0.0558
16039,"Elmore County","Idaho","pct5G_7_1",0.4919
16041,"Franklin County","Idaho","pct5G_7_1",0.4633
16043,"Fremont County","Idaho","pct5G_7_1",0.6392
16045,"Gem County","Idaho","pct5G_7_1",0.6158
16047,"Gooding County","Idaho","pct5G_7_1",0.8785
16049,"Idaho County","Idaho","pct5G_7_1",0.0865
16051,"Jefferson County","Idaho","pct5G_7_1",0.8622
16053,"Jerome County","Idaho","pct5G_7_1",0.9667
16055,"Kootenai County","Idaho","pct5G_7_1",0.6185
16057,"Latah County","Idaho","pct5G_7_1",0.5667
16059,"Lemhi County","Idaho","pct5G_7_1",0.1704
16061,"Lewis County","Idaho","pct5G_7_1",0.739
16063,"Lincoln County","Idaho","pct5G_7_1",0.7698
16065,"Madison County","Idaho","pct5G_7_1",0.8686
16067,"Minidoka County","Idaho","pct5G_7_1",0.5481
16069,"Nez Perce County","Idaho","pct5G_7_1",0.556
16071,"Oneida County","Idaho","pct5G_7_1",0.4885
16073,"Owyhee County","Idaho","pct5G_7_1",0.2756
16075,"Payette County","Idaho","pct5G_7_1",0.8008
16077,"Power County","Idaho","pct5G_7_1",0.5672
16079,"Shoshone County","Idaho","pct5G_7_1",0.1199
16081,"Teton County","Idaho","pct5G_7_1",0.8549
16083,"Twin Falls County","Idaho","pct5G_7_1",0.692
16085,"Valley County","Idaho","pct5G_7_1",0.1433
16087,"Washington County","Idaho","pct5G_7_1",0.4397
30001,"Beaverhead County","Montana","pct5G_7_1",0.1662
30003,"Big Horn County","Montana","pct5G_7_1",0.3652
30005,"Blaine County","Montana","pct5G_7_1",0.3368
30007,"Broadwater County","Montana","pct5G_7_1",0.6615
30009,"Carbon County","Montana","pct5G_7_1",0.6132
30011,"Carter County","Montana","pct5G_7_1",0.0568
30013,"Cascade County","Montana","pct5G_7_1",0.6595
30015,"Chouteau County","Montana","pct5G_7_1",0.4936
30017,"Custer County","Montana","pct5G_7_1",0.2859
30019,"Daniels County","Montana","pct5G_7_1",0.042
30021,"Dawson County","Montana","pct5G_7_1",0.44
30023,"Deer Lodge County","Montana","pct5G_7_1",0.4622
30025,"Fallon County","Montana","pct5G_7_1",0.5051
30027,"Fergus County","Montana","pct5G_7_1",0.367
30029,"Flathead County","Montana","pct5G_7_1",0.2911
30031,"Gallatin County","Montana","pct5G_7_1",0.5394
30033,"Garfield County","Montana","pct5G_7_1",0.1758
30035,"Glacier County","Montana","pct5G_7_1",0.3784
30037,"Golden Valley County","Montana","pct5G_7_1",0.5498
30039,"Granite County","Montana","pct5G_7_1",0.3594
30041,"Hill County","Montana","pct5G_7_1",0.5232
30043,"Jefferson County","Montana","pct5G_7_1",0.599
30045,"Judith Basin County","Montana","pct5G_7_1",0.4721
30047,"Lake County","Montana","pct5G_7_1",0.6538
30049,"Lewis and Clark County","Montana","pct5G_7_1",0.3577
30051,"Liberty County","Montana","pct5G_7_1",0.6346
30053,"Lincoln County","Montana","pct5G_7_1",0.1922
30055,"McCone County","Montana","pct5G_7_1",0.2855
30057,"Madison County","Montana","pct5G_7_1",0.4657
30059,"Meagher County","Montana","pct5G_7_1",0.1972
30061,"Mineral County","Montana","pct5G_7_1",0.2925
30063,"Missoula County","Montana","pct5G_7_1",0.4263
30065,"Musselshell County","Montana","pct5G_7_1",0.583
30067,"Park County","Montana","pct5G_7_1",0.3877
30069,"Petroleum County","Montana","pct5G_7_1",0.3133
30071,"Phillips County","Montana","pct5G_7_1",0.2413
30073,"Pondera County","Montana","pct5G_7_1",0.6655
30075,"Powder River County","Montana","pct5G_7_1",0.1215
30077,"Powell County","Montana","pct5G_7_1",0.3134
30079,"Prairie County","Montana","pct5G_7_1",0.2348
30081,"Ravalli County","Montana","pct5G_7_1",0.2889
30083,"Richland County","Montana","pct5G_7_1",0.3809
30085,"Roosevelt County","Montana","pct5G_7_1",0.5849
30087,"Rosebud County","Montana","pct5G_7_1",0.3947
30089,"Sanders County","Montana","pct5G_7_1",0.297
30091,"Sheridan County","Montana","pct5G_7_1",0.3976
30093,"Silver Bow County","Montana","pct5G_7_1",0.6342
30095,"Stillwater County","Montana","pct5G_7_1",0.5006
30097,"Sweet Grass County","Montana","pct5G_7_1",0.5218
30099,"Teton County","Montana","pct5G_7_1",0.5907
30101,"Toole County","Montana","pct5G_7_1",0.76
30103,"Treasure County","Montana","pct5G_7_1",0.5221
30105,"Valley County","Montana","pct5G_7_1",0.3108
30107,"Wheatland County","Montana","pct5G_7_1",0.5194
30109,"Wibaux County","Montana","pct5G_7_1",0.3559
30111,"Yellowstone County","Montana","pct5G_7_1",0.7788
32001,"Churchill County","Nevada","pct5G_7_1",0.2608
32003,"Clark County","Nevada","pct5G_7_1",0.6222
32005,"Douglas County","Nevada","pct5G_7_1",0.7462
32007,"Elko County","Nevada","pct5G_7_1",0.3953
32009,"Esmeralda County","Nevada","pct5G_7_1",0.3057
32011,"Eureka County","Nevada","pct5G_7_1",0.3757
32013,"Humboldt County","Nevada","pct5G_7_1",0.2175
32015,"Lander County","Nevada","pct5G_7_1",0.3215
32017,"Lincoln County","Nevada","pct5G_7_1",0.1793
32019,"Lyon County","Nevada","pct5G_7_1",0.6195
32021,"Mineral County","Nevada","pct5G_7_1",0.2342
32023,"Nye County","Nevada","pct5G_7_1",0.2383
32027,"Pershing County","Nevada","pct5G_7_1",0.2713
32029,"Storey County","Nevada","pct5G_7_1",0.8406
32031,"Washoe County","Nevada","pct5G_7_1",0.2739
32033,"White Pine County","Nevada","pct5G_7_1",0.5559
32510,"Carson City","Nevada","pct5G_7_1",0.9263
49001,"Beaver County","Utah","pct5G_7_1",0.633
49003,"Box Elder County","Utah","pct5G_7_1",0.625
49005,"Cache County","Utah","pct5G_7_1",0.5447
49007,"Carbon County","Utah","pct5G_7_1",0.5165
49009,"Daggett County","Utah","pct5G_7_1",0.3683
49011,"Davis County","Utah","pct5G_7_1",0.9111
49013,"Duchesne County","Utah","pct5G_7_1",0.4731
49015,"Emery County","Utah","pct5G_7_1",0.5176
49017,"Garfield County","Utah","pct5G_7_1",0.3569
49019,"Grand County","Utah","pct5G_7_1",0.5071
49021,"Iron County","Utah","pct5G_7_1",0.7305
49023,"Juab County","Utah","pct5G_7_1",0.3778
49025,"Kane County","Utah","pct5G_7_1",0.3434
49027,"Millard County","Utah","pct5G_7_1",0.4381
49029,"Morgan County","Utah","pct5G_7_1",0.4313
49031,"Piute County","Utah","pct5G_7_1",0.4078
49033,"Rich County","Utah","pct5G_7_1",0.5768
49035,"Salt Lake County","Utah","pct5G_7_1",0.9298
49037,"San Juan County","Utah","pct5G_7_1",0.2283
49039,"Sanpete County","Utah","pct5G_7_1",0.6563
49041,"Sevier County","Utah","pct5G_7_1",0.5197
49043,"Summit County","Utah","pct5G_7_1",0.3255
49045,"Tooele County","Utah","pct5G_7_1",0.6342
49047,"Uintah County","Utah","pct5G_7_1",0.6134
49049,"Utah County","Utah","pct5G_7_1",0.7461
49051,"Wasatch County","Utah","pct5G_7_1",0.4946
49053,"Washington County","Utah","pct5G_7_1",0.7928
49055,"Wayne County","Utah","pct5G_7_1",0.3355
49057,"Weber County","Utah","pct5G_7_1",0.7184
56001,"Albany County","Wyoming","pct5G_7_1",0.5209
56003,"Big Horn County","Wyoming","pct5G_7_1",0.3683
56005,"Campbell County","Wyoming","pct5G_7_1",0.47
56007,"Carbon County","Wyoming","pct5G_7_1",0.23
56009,"Converse County","Wyoming","pct5G_7_1",0.3989
56011,"Crook County","Wyoming","pct5G_7_1",0.3493
56013,"Fremont County","Wyoming","pct5G_7_1",0.1514
56015,"Goshen County","Wyoming","pct5G_7_1",0.576
56017,"Hot Springs County","Wyoming","pct5G_7_1",0.169
56019,"Johnson County","Wyoming","pct5G_7_1",0.4382
56021,"Laramie County","Wyoming","pct5G_7_1",0.7341
56023,"Lincoln County","Wyoming","pct5G_7_1",0.1521
56025,"Natrona County","Wyoming","pct5G_7_1",0.5212
56027,"Niobrara County","Wyoming","pct5G_7_1",0.2741
56029,"Park County","Wyoming","pct5G_7_1",0.2214
56031,"Platte County","Wyoming","pct5G_7_1",0.6611
