FIPS,County,State,measure,value
32033,White Pine County,Nevada,No Vehicle,0.003252513305736251
32510,Carson City,Nevada,No Vehicle,0.017023510442836252
49001,Beaver County,Utah,No Vehicle,0.009262322196493549
49003,Box Elder County,Utah,No Vehicle,0.015482081271554956
49005,Cache County,Utah,No Vehicle,0.012369983413681387
49007,Carbon County,Utah,No Vehicle,0.016584998115341122
49009,Daggett County,Utah,No Vehicle,0.05952380952380952
49011,Davis County,Utah,No Vehicle,0.009975356986125646
49013,Duchesne County,Utah,No Vehicle,0.013504985485295974
49015,Emery County,Utah,No Vehicle,0.009130103981739792
49017,Garfield County,Utah,No Vehicle,0.02153987167736022
49019,Grand County,Utah,No Vehicle,0.016519823788546256
49021,Iron County,Utah,No Vehicle,0.015476235633273907
49023,Juab County,Utah,No Vehicle,0.01999259533506109
49025,Kane County,Utah,No Vehicle,0.0
49027,Millard County,Utah,No Vehicle,0.004622496147919877
49029,Morgan County,Utah,No Vehicle,0.0049130763416477706
49031,Piute County,Utah,No Vehicle,0.0
49033,Rich County,Utah,No Vehicle,0.0
49035,Salt Lake County,Utah,No Vehicle,0.02405008347788202
49037,San Juan County,Utah,No Vehicle,0.03622760385902737
49039,Sanpete County,Utah,No Vehicle,0.0049632038336470995
49041,Sevier County,Utah,No Vehicle,0.016361256544502618
49043,Summit County,Utah,No Vehicle,0.02271016866616495
49045,Tooele County,Utah,No Vehicle,0.028199923190870686
49047,Uintah County,Utah,No Vehicle,0.017457757834957583
49049,Utah County,Utah,No Vehicle,0.014585086091184083
49051,Wasatch County,Utah,No Vehicle,0.013393910785933444
49053,Washington County,Utah,No Vehicle,0.010721323376892761
49055,Wayne County,Utah,No Vehicle,0.0007905138339920949
49057,Weber County,Utah,No Vehicle,0.01846355236921016
56001,Albany County,Wyoming,No Vehicle,0.026889314902633438
56003,Big Horn County,Wyoming,No Vehicle,0.003911879761169446
56005,Campbell County,Wyoming,No Vehicle,0.020996605339256527
56007,Carbon County,Wyoming,No Vehicle,0.02048044348629504
56009,Converse County,Wyoming,No Vehicle,0.013736665205319304
56011,Crook County,Wyoming,No Vehicle,0.007651559741024131
56013,Fremont County,Wyoming,No Vehicle,0.014128825271470878
56015,Goshen County,Wyoming,No Vehicle,0.015791341376863024
56017,Hot Springs County,Wyoming,No Vehicle,0.017982017982017984
56019,Johnson County,Wyoming,No Vehicle,0.025602027883396706
56021,Laramie County,Wyoming,No Vehicle,0.016044708851631513
56023,Lincoln County,Wyoming,No Vehicle,0.011697127937336814
56025,Natrona County,Wyoming,No Vehicle,0.01238057125706568
56027,Niobrara County,Wyoming,No Vehicle,0.0110803324099723
56029,Park County,Wyoming,No Vehicle,0.011061946902654867
56031,Platte County,Wyoming,No Vehicle,0.0011467889908256881
56033,Sheridan County,Wyoming,No Vehicle,0.014014675745355986
