FIPS,County,State,Total,Under 18,18 to 64,Over 64,White,Black,Hispanic,Asian,Other_Races,Below 9th grade,High School,College,Advanced Degree,Urban_Percentage
32015,Lander County,Nevada,5728,0.2629189944134078,0.5968924581005587,0.14018854748603352,0.6897695530726257,0.001047486033519553,0.21456005586592178,0.00401536312849162,0.09060754189944134,0.010378827192527244,0.783601453035807,0.14037363777893097,0.0742086144265698,0.0
32017,Lincoln County,Nevada,4507,0.22054581761704015,0.6139338806301309,0.16552030175282895,0.8384734856889283,0.04215664521854892,0.07321943643221655,0.0,0.04615043266030619,0.029494822717288986,0.7913398180106683,0.1534358330718544,0.061813617822403515,0.0
32019,Lyon County,Nevada,59435,0.20942205771010347,0.5785143434003533,0.2120635988895432,0.7200807604946581,0.007705897198620341,0.18871035585092957,0.014469588626230335,0.06903339782956171,0.04350350722348678,0.8110744646258188,0.16112324058159522,0.04568681191062387,0.553743563771419
32021,Mineral County,Nevada,4568,0.19811733800350262,0.5137915936952715,0.28809106830122594,0.5663309982486865,0.04246935201401051,0.18870402802101577,0.0,0.2024956217162872,0.022372050260496476,0.8041679436101747,0.14649095923996322,0.01961385228317499,0.0
32023,Nye County,Nevada,51698,0.16652481720762893,0.5276799876204108,0.30579519517196024,0.7127355023405161,0.023347131417076096,0.16170838330302914,0.01943982359085458,0.08276915934852412,0.04749876176324913,0.8160475482912333,0.1253838533927687,0.041877166914314014,0.726832199414627
32027,Pershing County,Nevada,6587,0.1689691817215728,0.667375132837407,0.1636556854410202,0.634886898436314,0.038864429937756184,0.2462425990587521,0.01533323212388037,0.06467284044329741,0.02872531418312388,0.7548374227009774,0.10053859964093358,0.04248952722920407,0.0
32029,Storey County,Nevada,4095,0.16214896214896216,0.4652014652014652,0.37264957264957266,0.827106227106227,0.01978021978021978,0.054212454212454214,0.01098901098901099,0.08791208791208792,0.006103437198843559,0.9074847414070029,0.3135239318984902,0.144555091551558,0.108674463937622
32031,Washoe County,Nevada,486674,0.21103449126109058,0.6203002420511472,0.16866526668776224,0.6046922580618648,0.023344168786497737,0.2547002716397424,0.052306061141544444,0.06495724037035058,0.050313408457016165,0.8447257160041749,0.3247802013126006,0.12776038257649466,0.958282972792975
32033,White Pine County,Nevada,8997,0.19995554073580082,0.6076469934422585,0.19239746582194064,0.709347560297877,0.07013448927420252,0.17161275980882518,0.005112815382905413,0.04379237523618984,0.02898766166195927,0.8199791883454735,0.13304593429463357,0.03433922996878252,0.490638766519824
32510,Carson City,Nevada,58249,0.20022661333241773,0.5937097632577383,0.20606362340984394,0.6427406479081186,0.021202080722415837,0.2502360555546018,0.02606053322803825,0.05976068258682553,0.040012384785767026,0.8362826589182366,0.24305142067782884,0.07911972753471312,
49001,Beaver County,Utah,7102,0.308363841171501,0.5502675302731624,0.14136862855533652,0.8332863981976908,0.0014080540692762602,0.12940016896648832,0.0,0.035905378766544635,0.0315963216222589,0.901909926904032,0.2754067436925253,0.057533600565904265,0.0
49003,Box Elder County,Utah,58291,0.31033950352541556,0.5637920090580021,0.12586848741658233,0.8623801272923779,0.003533993240809044,0.09866017052375152,0.007874285910346366,0.02755142303271517,0.021258283845425597,0.898470895372522,0.2583699113520957,0.0719224259115816,0.682620608330732
49005,Cache County,Utah,134428,0.29632963370726334,0.606763471895736,0.09690689439700062,0.8266655756241259,0.006806617668938019,0.1098729431368465,0.019623887880501085,0.03703097568958848,0.024404424482913994,0.924141339263652,0.39954069099841566,0.14581607290803644,0.855603286420235
49007,Carbon County,Utah,20338,0.25794080047202284,0.5580686399842659,0.18399055954371127,0.8210246828596716,0.008555413511653063,0.1376241518340053,0.0027534664175435145,0.03004228537712656,0.02401023633900346,0.8706909528827337,0.16731898238747553,0.04967635104621406,0.653831079757006
49009,Daggett County,Utah,638,0.25391849529780564,0.5611285266457681,0.18495297805642633,0.9247648902821317,0.0,0.02821316614420063,0.0,0.047021943573667714,0.006993006993006993,0.9020979020979021,0.18181818181818182,0.05827505827505827,0.0
49011,Davis County,Utah,363032,0.3111901981092576,0.5839733136472818,0.10483648824346063,0.8199635293858393,0.011715220696798078,0.1046684589788228,0.01784966614513321,0.04580312479340664,0.014226547554928217,0.9310402466430177,0.3837453336552569,0.12857288784057352,0.991634475665809
49013,Duchesne County,Utah,19779,0.3283280246726326,0.5483088123767632,0.12336316295060418,0.842509732544618,0.0037413418271904546,0.08509024723191264,0.0039435765205521,0.06471510187572678,0.02158703071672355,0.8511092150170648,0.14377133105802048,0.045477815699658704,0.319503980404164
49015,Emery County,Utah,9898,0.28551222469185694,0.5371792281268943,0.17730854718124875,0.8993736108304708,0.0008082440897150939,0.06839765609213982,0.0,0.03142048898767428,0.021012416427889206,0.9046482012098058,0.15600127347978351,0.06494746895893028,0.0
49017,Garfield County,Utah,5121,0.22144112478031636,0.5493067760203085,0.22925209919937511,0.8828353837141183,0.0003905487209529389,0.07439953134153486,0.0,0.04237453622339387,0.013877768881772085,0.9388844408860422,0.30317587403255936,0.09367493995196156,0.0
49019,Grand County,Utah,9680,0.1837809917355372,0.6189049586776859,0.19731404958677687,0.8050619834710744,0.00020661157024793388,0.10867768595041322,0.014462809917355372,0.0715909090909091,0.018938307030129126,0.9076040172166427,0.3172166427546628,0.10186513629842181,0.820457131037336
49021,Iron County,Utah,58068,0.27772611421092513,0.5933388441137977,0.12893504167527725,0.842081697320383,0.007473996004684164,0.09676586071502377,0.01072880071640146,0.04294964524350761,0.019748763782671458,0.8907521729782856,0.30378697134432875,0.10037163303541263,0.713906683656548
49023,Juab County,Utah,11943,0.3371849619023696,0.5373859164364062,0.12542912166122414,0.9047977895001256,0.005442518630159926,0.057355773256300764,0.0,0.03240391861341371,0.013212589073634205,0.9147862232779097,0.2139251781472684,0.0671021377672209,0.537077889020872
49025,Kane County,Utah,7814,0.22805221397491682,0.5335295623240338,0.2384182237010494,0.9115689787560788,0.0016636805733299207,0.05400563091886358,0.001279754287176862,0.031481955464550807,0.014802924915284467,0.9015516318887106,0.3238808632067059,0.10308542892812556,0.0
49027,Millard County,Utah,13027,0.31212097950410683,0.5149305289015123,0.1729484915943809,0.8278959084977354,0.001535272894757043,0.127197359330621,0.017195056421278884,0.026176402855607583,0.032343651295009476,0.8607706885660139,0.23550221099178775,0.05508528111181301,0.0
49029,Morgan County,Utah,12367,0.34341392415298777,0.5361850084903372,0.12040106735667502,0.9324816042694267,0.0055793644376162365,0.030646074229805125,0.0,0.03129295706315194,0.006484149855907781,0.9534582132564842,0.37579250720461094,0.1355907780979827,0.0
49031,Piute County,Utah,1764,0.19160997732426305,0.49943310657596374,0.3089569160997732,0.9489795918367347,0.0017006802721088435,0.04251700680272109,0.0,0.006802721088435374,0.046191247974068074,0.8452188006482982,0.19611021069692058,0.05753646677471637,0.0
49033,Rich County,Utah,2543,0.32166732206055837,0.49783720015729455,0.18049547778214706,0.8576484467164766,0.0,0.1006685017695635,0.0,0.04168305151395989,0.018979057591623036,0.9522251308900523,0.2683246073298429,0.10471204188481675,0.0
49035,Salt Lake County,Utah,1180643,0.2609408601922851,0.6258132221171006,0.11324591769061434,0.6913071944694543,0.01667650593786606,0.19072403766422194,0.041070840211647384,0.06022142171681025,0.03327969417727962,0.8871960595103019,0.37693657677910564,0.13437138797281103,0.993085776865068
49037,San Juan County,Utah,14524,0.28222252822913796,0.562379509776921,0.15539796199394107,0.43796474800330487,0.0008950702285871661,0.06341228311759846,0.00530156981547783,0.4924263288350317,0.05982714109327646,0.8430800314288921,0.19059378156919968,0.061174093613200135,0.0
49039,Sanpete County,Utah,28816,0.2481954469739034,0.610494169905608,0.14131038312048863,0.8560521932259856,0.008953359244863965,0.09491254858411993,0.007842865074958356,0.03223903387007218,0.03759875439709359,0.8685196932126175,0.2232281875324376,0.09094054552793956,0.177550374512079
49041,Sevier County,Utah,21667,0.2879955692989339,0.5472377348040799,0.1647666958969862,0.9098629251857664,0.00539991692435501,0.05649143859325241,0.00341533207181428,0.024830387224811925,0.02740430534126809,0.8767173609580486,0.2282712511938873,0.07523326721034457,0.389973050831707
49043,Summit County,Utah,42524,0.23544351425077603,0.6267519518389615,0.13780453391026243,0.8387498824193397,0.006749129903113536,0.11038472392060954,0.017966324898880632,0.026149938858056627,0.016454905228077483,0.9417482468930084,0.5744289384156078,0.2159619523710338,0.553580281889652
49045,Tooele County,Utah,74032,0.31709260860168575,0.5929598011670629,0.08994759023125135,0.8008428787551329,0.007807434622865788,0.13681921331316188,0.007793926950507888,0.046736546358331535,0.02130153040121329,0.883335631233053,0.2258375844478147,0.07824348545429477,0.802525516520399
49047,Uintah County,Utah,35951,0.3206030430307919,0.5666045450752413,0.11279241189396678,0.7995883285583155,0.0040054518650385245,0.08753581263386276,0.0061750716252677255,0.10269533531751551,0.013354022664221563,0.8328866318709738,0.17976207269478534,0.045469506747543145,0.55235822571589
49049,Utah County,Utah,666021,0.32235470052746085,0.6003008914133338,0.07734440805920534,0.8065241186088727,0.0054292582366021495,0.1246912634886888,0.013903465506342893,0.04945189415949347,0.017782919571349344,0.9261818008336862,0.42826303454609427,0.13039615001580307,0.957708458763207
49051,Wasatch County,Utah,35009,0.2997800565568854,0.5727670027707161,0.1274529406723985,0.8236167842554771,0.001856665428889714,0.13736467765431745,0.01176840241080865,0.025393470250507012,0.025780189959294438,0.9405792354840219,0.46675712347354137,0.15865812005801713,0.721398183281591
49053,Washington County,Utah,183297,0.24903844580107695,0.5318908656442822,0.21907068855464082,0.8279459020060339,0.005171934074207434,0.1112129494754415,0.010322045641772642,0.0453471688025445,0.017381997394774616,0.9207065636745294,0.3276444282194031,0.12172376314020925,0.851341531736919
49055,Wayne County,Utah,2532,0.23499210110584517,0.5406793048973144,0.22432859399684044,0.971958925750395,0.0,0.018167456556082148,0.0,0.009873617693522907,0.005704506560182544,0.9184255561893896,0.22247575584711923,0.06902452937820878,0.0
49057,Weber County,Utah,262960,0.2732316702160024,0.6077007909948281,0.11906753878916945,0.7500342257377548,0.009590812290842713,0.18781563735929419,0.013618040766656526,0.03894128384545178,0.02626372959524243,0.8819042417622428,0.2701134777595728,0.08193458340918745,0.944085759067664
56001,Albany County,Wyoming,37525,0.1548834110592938,0.7197335109926716,0.12538307794803463,0.8096469020652898,0.008367754830113257,0.0991072618254497,0.037015323117921384,0.04586275816122585,0.011705606369366382,0.9364011184304062,0.5594047675465618,0.2715985024406426,0.870366373495926
56003,Big Horn County,Wyoming,11690,0.24875962360992301,0.5365269461077844,0.21471343028229256,0.8609923011120616,0.004448246364414029,0.09683490162532078,0.006843455945252352,0.03088109495295124,0.03583102841337692,0.8365602212723158,0.20517978375660045,0.060724163942670356,0.0
56005,Campbell County,Wyoming,46857,0.2687111850950765,0.616535416266513,0.11475339863841048,0.8608959173656017,0.0037987920694880165,0.08850331860767868,0.0007256119683291718,0.04607635998890241,0.03157129161294588,0.8569870078349697,0.21914774042117094,0.07967205527455454,0.731978054693148
56007,Carbon County,Wyoming,14609,0.22814703265110547,0.5888835649257307,0.1829694024231638,0.7620644807995072,0.014032445752618248,0.18659730303237732,0.005133821616811554,0.03217194879868574,0.03242657204809777,0.8247585255273014,0.21062487679873843,0.04908338261383797,0.529682878172938
56009,Converse County,Wyoming,13729,0.24058562167674266,0.5848204530555758,0.17459392526768155,0.8812732172772962,0.002330832544249399,0.08463835676305631,0.0013839318231480807,0.03037366159224998,0.029052631578947368,0.8609473684210527,0.21957894736842104,0.09,0.472547451094466
56011,Crook County,Wyoming,7258,0.24731330945163957,0.5363736566547258,0.2163130338936346,0.9257371176632682,0.0,0.02838247451088454,0.00468448608432075,0.041195921741526594,0.004343534057255676,0.9200394866732478,0.23277393879565647,0.03119447186574531,0.0
56013,Fremont County,Wyoming,39402,0.24823613014567789,0.560199989848231,0.19156388000609106,0.6893812496827573,0.00548195523069895,0.07768641185726613,0.0045682960255824575,0.22288208720369523,0.010385756676557863,0.8693981587156662,0.2425245377767633,0.09073270942707144,0.464163735535505
56015,Goshen County,Wyoming,12592,0.19798284625158832,0.5740152477763659,0.22800190597204575,0.8427573062261754,0.004606099110546378,0.11197585768742059,0.0063532401524777635,0.03430749682337993,0.02457636628885647,0.8634272247783639,0.23970373695432612,0.08551228818314442,0.514962393983037
56017,Hot Springs County,Wyoming,4616,0.20883882149046792,0.5290294627383015,0.2621317157712305,0.8925476603119584,0.0,0.04116117850953206,0.0012998266897746968,0.06499133448873484,0.008464328899637243,0.9105199516324063,0.28234582829504234,0.0761789600967352,0.0
56019,Johnson County,Wyoming,8536,0.19411902530459232,0.5439315838800375,0.2619493908153702,0.8883552014995314,0.0018744142455482662,0.05494376757263355,0.006677600749765698,0.048149015932521085,0.034564393939393936,0.8611111111111112,0.3181818181818182,0.12531565656565657,0.534627678465727
56021,Laramie County,Wyoming,100316,0.22803939551018781,0.6061744886159736,0.16578611587383868,0.7697176920929861,0.02087403803979425,0.15510985286494677,0.010337334024482635,0.04396108297779018,0.018491448618623008,0.8929103932173659,0.3048969448910978,0.11226428884665984,0.788463069086278
56023,Lincoln County,Wyoming,19794,0.2620996261493382,0.5560270789128019,0.18187329493785995,0.914317469940386,0.0005557239567545721,0.05041931898555118,0.002879660503182783,0.03182782661412549,0.011584765654577119,0.8888468236541228,0.230938138865753,0.07586885742409329,0.0
56025,Natrona County,Wyoming,79506,0.23883732045380224,0.6008854677634392,0.16027721178275853,0.8540739063718461,0.0038739214650466633,0.09135159610595427,0.00516942117576032,0.0455311548813926,0.014932285973655446,0.8834318320766252,0.26581692202234286,0.1024695703725661,0.847364142330061
56027,Niobrara County,Wyoming,2460,0.18130081300813009,0.5776422764227642,0.2410569105691057,0.8934959349593496,0.0016260162601626016,0.05,0.0,0.054878048780487805,0.02922422954303932,0.8358129649309245,0.20031880977683317,0.022848034006376194,0.0
56029,Park County,Wyoming,29878,0.20560278465760762,0.5537184550505388,0.24067876029185353,0.8830242988151817,0.005656335765446148,0.06014458799116407,0.0027110248343262602,0.04846375259388178,0.011113177717846182,0.9099321119687529,0.3275830000929973,0.11048079605691435,0.55644072373751
56031,Platte County,Wyoming,8618,0.19540496634950105,0.5382919470874913,0.26630308656300766,0.853098166627988,0.005453701554885124,0.08435831979577628,0.0,0.05708981202135066,0.021454656116859403,0.8895313451004261,0.2212416311625076,0.10133901399878271,0.0
56033,Sheridan County,Wyoming,31176,0.21654477803438543,0.5666859122401847,0.21676930972542982,0.9056646138054915,0.0028226841159866563,0.04721580703104952,0.01016807800872466,0.034128817038747754,0.010795609180803774,0.9083280413680487,0.3212827723850131,0.13195137439898394,0.62837553766049
56035,Sublette County,Wyoming,8801,0.22372457675264174,0.5536870810135212,0.22258834223383706,0.9056925349392114,0.00022724690376093625,0.07010566981024884,0.0,0.023974548346778774,0.004366106080206986,0.9146183699870634,0.25582147477360934,0.06290426908150065,0.0
56037,Sweetwater County,Wyoming,42079,0.254853965160769,0.6096390123339432,0.13550702250528768,0.778321728177951,0.01169229306780104,0.16207609496423395,0.007390860048955536,0.04051902374105849,0.023809523809523808,0.8485177937232732,0.19982604914111762,0.07613974052330216,0.892458364875095
56039,Teton County,Wyoming,23346,0.17626145806562152,0.6572432108284074,0.16649533110597103,0.7966246894542962,0.006253747965390217,0.15197464233701705,0.01293583483251949,0.03221108541077701,0.02355508308621944,0.9422592737648968,0.6029206065014268,0.21434566105298494,0.461188976040461
56041,Uinta County,Wyoming,20546,0.2792757714396963,0.5648301372529932,0.1558940913073104,0.8676141341380317,0.002384892436483987,0.09855933028326681,0.0016061520490606444,0.029835491093156818,0.021319873436793733,0.86756064486967,0.1910501732710562,0.055748078951333435,0.558239608801956
56043,Washakie County,Wyoming,7725,0.21877022653721684,0.5479611650485436,0.2332686084142395,0.815663430420712,0.00012944983818770226,0.1427831715210356,0.004142394822006472,0.037281553398058255,0.014309001992392682,0.9009237456982431,0.21137475095091468,0.07879007426190908,0.636174365647365
56045,Weston County,Wyoming,6870,0.2042212518195051,0.587627365356623,0.2081513828238719,0.8550218340611354,0.0008733624454148472,0.03537117903930131,0.0023289665211062593,0.10640465793304221,0.02020408163265306,0.8414285714285714,0.17612244897959184,0.04836734693877551,0.0
