FIPS,Tract,County,State,PM25,Lead Paint,Diesel PM,Toxics Release to Air,Traffic Proximity,Water Discharge,Superfund Proximity,RMP Proximity,Hazardous Waste Proximity,Ozone,Underground Storage Tanks,Nitrogen Dioxide,Drinking Water Noncompliance
49043964203,Census Tract 9642.03,Summit County,Utah,5.81652349726776,0.10494834148994,0.007364599309544,1.08170178,0.0,20.24989847167153,0.0,0.0,0.0,65.83692,0.0,1.643487930297852,0.0
49043964303,Census Tract 9643.03,Summit County,Utah,6.9260043715847,0.0,0.06338617015435,1008.5780995544872,227649.88686749985,3338.154505443548,0.119040840689211,0.181079430193216,0.145825199888204,72.13371999999998,0.247434519285677,4.436670703765674,0.993284493284493
49043964304,Census Tract 9643.04,Summit County,Utah,6.93403551912568,0.004111466423024,0.046135015049312,1221.1512240893146,278350.87674327183,2436.389948117236,0.115713064974901,0.292772003846981,0.112172623983887,71.5103,0.347431798643142,5.530760650931335,0.045742180437534
49043964305,Census Tract 9643.05,Summit County,Utah,6.89879617486339,0.0,0.040865297105126,990.0577542322976,234451.62132144024,543.5066934314488,0.161329854495148,0.231875193302893,0.153488141682044,70.96274,0.664617215000655,5.026451878161608,0.499090536105033
49043964306,Census Tract 9643.06,Summit County,Utah,6.69811830601093,0.024089306698002,0.06528931345483,601.0060379754489,268891.36905475485,1076.1931200435906,0.432818998044983,0.124188375274973,0.253125868394524,71.22929,0.191085029862545,4.811524991396774,0.532843944061046
49043964307,Census Tract 9643.07,Summit County,Utah,6.77877540983607,0.0,0.073198445740842,629.3480586940169,262871.58432577737,513.5898577929291,0.514138059974674,0.153257159854513,0.413848503223936,70.81412,0.979246249867309,6.49690170458195,0.180579201705962
49043964308,Census Tract 9643.08,Summit County,Utah,6.76993196721311,0.0,0.094022409722043,699.7112510230081,222055.5397937714,250.47359536216047,0.661911037883963,0.111293587141197,0.185830607458589,70.42199,0.327477997712261,6.137724270269855,0.0
49043964401,Census Tract 9644.01,Summit County,Utah,6.83176830601093,0.066692516479256,0.039961699944218,753.7434033839103,255914.88626133816,224.88915399698584,0.341545807994942,0.100409734534276,0.12925809548691,70.34302,0.255603728284005,5.387552321564156,0.0
49043964402,Census Tract 9644.02,Summit County,Utah,6.7418806010929,0.024473147518695,0.10517375830382,658.8217217877482,294010.0114475005,180.00493142095277,1.174864598229136,0.03903570924152,0.141252789538938,70.02149,1.26568529526079,6.517155905555004,0.0
49045130600,Census Tract 1306.00,Tooele County,Utah,5.43855442622951,0.254881808838643,0.015942005044345,730.8603399566334,55820.686119479695,0.0,0.008646257707375,0.01791138324793,0.297240618176966,63.59551,0.002354022287577,1.438083562381613,0.800815375655213
49045130701,Census Tract 1307.01,Tooele County,Utah,7.1793506010929,0.096045197740113,0.098421768961586,3169.95278375044,109920.20204982976,60261.100630194735,0.592161181992943,0.115639311172455,0.319956878602327,68.90566,0.21159075022591,4.971628620377677,0.727774096880518
49045130704,Census Tract 1307.04,Tooele County,Utah,7.05424275956284,0.0,0.077421945552537,4079.293114149588,100559.59047636436,35023.275388514194,0.391055977242709,0.0,0.0,69.15905,0.335675438318647,7.81402125869198,0.0
49045130705,Census Tract 1307.05,Tooele County,Utah,6.95740071038251,0.0,0.074822907078518,3320.818467485031,88909.0158372309,43056.153670812,0.480434403446282,0.033173180639252,0.03769380995776,68.67384,0.526922476570023,7.083080664636017,0.0
49045130706,Census Tract 1307.06,Tooele County,Utah,6.75838325136612,0.049198452183527,0.055059301933257,1775.8865059095067,100704.01370901828,21541.59929806487,0.651746973157923,0.163190227904259,0.234923700183604,67.81246,0.780513385907511,7.941389218452303,0.0
