FIPS,Tract,County,State,measure,value
16015950200,Census Tract 9502,Boise County,Idaho,LILATracts_Vehicle,0
16017950100,Census Tract 9501,Bonner County,Idaho,LILATracts_Vehicle,1
16017950200,Census Tract 9502,Bonner County,Idaho,LILATracts_Vehicle,0
16017950300,Census Tract 9503,Bonner County,Idaho,LILATracts_Vehicle,0
16017950400,Census Tract 9504,Bonner County,Idaho,LILATracts_Vehicle,0
16017950500,Census Tract 9505,Bonner County,Idaho,LILATracts_Vehicle,0
16017950600,Census Tract 9506,Bonner County,Idaho,LILATracts_Vehicle,0
16017950700,Census Tract 9507,Bonner County,Idaho,LILATracts_Vehicle,0
16017950800,Census Tract 9508,Bonner County,Idaho,LILATracts_Vehicle,0
16017950900,Census Tract 9509,Bonner County,Idaho,LILATracts_Vehicle,0
16019970100,Census Tract 9701,Bonneville County,Idaho,LILATracts_Vehicle,0
16019970300,Census Tract 9703,Bonneville County,Idaho,LILATracts_Vehicle,0
16019970401,Census Tract 9704.01,Bonneville County,Idaho,LILATracts_Vehicle,0
16019970402,Census Tract 9704.02,Bonneville County,Idaho,LILATracts_Vehicle,0
16019970403,Census Tract 9704.03,Bonneville County,Idaho,LILATracts_Vehicle,0
16019970501,Census Tract 9705.01,Bonneville County,Idaho,LILATracts_Vehicle,0
16019970502,Census Tract 9705.02,Bonneville County,Idaho,LILATracts_Vehicle,0
16019970503,Census Tract 9705.03,Bonneville County,Idaho,LILATracts_Vehicle,0
16019970601,Census Tract 9706.01,Bonneville County,Idaho,LILATracts_Vehicle,0
16019970602,Census Tract 9706.02,Bonneville County,Idaho,LILATracts_Vehicle,0
16019970603,Census Tract 9706.03,Bonneville County,Idaho,LILATracts_Vehicle,0
16019970700,Census Tract 9707,Bonneville County,Idaho,LILATracts_Vehicle,1
16019970800,Census Tract 9708,Bonneville County,Idaho,LILATracts_Vehicle,1
16019970900,Census Tract 9709,Bonneville County,Idaho,LILATracts_Vehicle,0
16019971000,Census Tract 9710,Bonneville County,Idaho,LILATracts_Vehicle,0
16019971100,Census Tract 9711,Bonneville County,Idaho,LILATracts_Vehicle,1
16019971200,Census Tract 9712,Bonneville County,Idaho,LILATracts_Vehicle,1
16019971301,Census Tract 9713.01,Bonneville County,Idaho,LILATracts_Vehicle,0
16019971302,Census Tract 9713.02,Bonneville County,Idaho,LILATracts_Vehicle,0
16019971400,Census Tract 9714,Bonneville County,Idaho,LILATracts_Vehicle,0
16019971500,Census Tract 9715,Bonneville County,Idaho,LILATracts_Vehicle,0
16021970100,Census Tract 9701,Boundary County,Idaho,LILATracts_Vehicle,0
16021970200,Census Tract 9702,Boundary County,Idaho,LILATracts_Vehicle,0
16023970100,Census Tract 9701,Butte County,Idaho,LILATracts_Vehicle,0
16025970100,Census Tract 9701,Camas County,Idaho,LILATracts_Vehicle,1
16027020100,Census Tract 201,Canyon County,Idaho,LILATracts_Vehicle,0
16027020200,Census Tract 202,Canyon County,Idaho,LILATracts_Vehicle,0
16027020300,Census Tract 203,Canyon County,Idaho,LILATracts_Vehicle,0
16027020401,Census Tract 204.01,Canyon County,Idaho,LILATracts_Vehicle,0
16027020402,Census Tract 204.02,Canyon County,Idaho,LILATracts_Vehicle,1
16027020501,Census Tract 205.01,Canyon County,Idaho,LILATracts_Vehicle,0
16027020503,Census Tract 205.03,Canyon County,Idaho,LILATracts_Vehicle,0
16027020504,Census Tract 205.04,Canyon County,Idaho,LILATracts_Vehicle,1
16027020601,Census Tract 206.01,Canyon County,Idaho,LILATracts_Vehicle,0
16027020602,Census Tract 206.02,Canyon County,Idaho,LILATracts_Vehicle,0
16027020700,Census Tract 207,Canyon County,Idaho,LILATracts_Vehicle,0
16027020901,Census Tract 209.01,Canyon County,Idaho,LILATracts_Vehicle,0
16027020902,Census Tract 209.02,Canyon County,Idaho,LILATracts_Vehicle,0
16027021001,Census Tract 210.01,Canyon County,Idaho,LILATracts_Vehicle,0
16027021002,Census Tract 210.02,Canyon County,Idaho,LILATracts_Vehicle,1
16027021100,Census Tract 211,Canyon County,Idaho,LILATracts_Vehicle,0
16027021200,Census Tract 212,Canyon County,Idaho,LILATracts_Vehicle,1
16027021300,Census Tract 213,Canyon County,Idaho,LILATracts_Vehicle,0
16027021500,Census Tract 215,Canyon County,Idaho,LILATracts_Vehicle,0
16027021600,Census Tract 216,Canyon County,Idaho,LILATracts_Vehicle,1
16027021700,Census Tract 217,Canyon County,Idaho,LILATracts_Vehicle,0
16027021800,Census Tract 218,Canyon County,Idaho,LILATracts_Vehicle,0
16027021901,Census Tract 219.01,Canyon County,Idaho,LILATracts_Vehicle,0
16027021903,Census Tract 219.03,Canyon County,Idaho,LILATracts_Vehicle,0
16027021904,Census Tract 219.04,Canyon County,Idaho,LILATracts_Vehicle,0
16027022100,Census Tract 221,Canyon County,Idaho,LILATracts_Vehicle,0
16027022200,Census Tract 222,Canyon County,Idaho,LILATracts_Vehicle,0
16027022300,Census Tract 223,Canyon County,Idaho,LILATracts_Vehicle,0
16027022400,Census Tract 224,Canyon County,Idaho,LILATracts_Vehicle,0
16029960100,Census Tract 9601,Caribou County,Idaho,LILATracts_Vehicle,0
16029960200,Census Tract 9602,Caribou County,Idaho,LILATracts_Vehicle,0
16031950100,Census Tract 9501,Cassia County,Idaho,LILATracts_Vehicle,0
16031950200,Census Tract 9502,Cassia County,Idaho,LILATracts_Vehicle,0
16031950300,Census Tract 9503,Cassia County,Idaho,LILATracts_Vehicle,0
16031950400,Census Tract 9504,Cassia County,Idaho,LILATracts_Vehicle,0
16031950500,Census Tract 9505,Cassia County,Idaho,LILATracts_Vehicle,0
16031950600,Census Tract 9506,Cassia County,Idaho,LILATracts_Vehicle,0
16033950100,Census Tract 9501,Clark County,Idaho,LILATracts_Vehicle,1
16035940000,Census Tract 9400,Clearwater County,Idaho,LILATracts_Vehicle,0
16035970100,Census Tract 9701,Clearwater County,Idaho,LILATracts_Vehicle,0
16037960200,Census Tract 9602,Custer County,Idaho,LILATracts_Vehicle,0
16039960100,Census Tract 9601,Elmore County,Idaho,LILATracts_Vehicle,1
16039960200,Census Tract 9602,Elmore County,Idaho,LILATracts_Vehicle,0
16039960300,Census Tract 9603,Elmore County,Idaho,LILATracts_Vehicle,0
16039960400,Census Tract 9604,Elmore County,Idaho,LILATracts_Vehicle,0
16039960500,Census Tract 9605,Elmore County,Idaho,LILATracts_Vehicle,0
16041970100,Census Tract 9701,Franklin County,Idaho,LILATracts_Vehicle,0
16041970200,Census Tract 9702,Franklin County,Idaho,LILATracts_Vehicle,0
16043970100,Census Tract 9701,Fremont County,Idaho,LILATracts_Vehicle,0
16043970200,Census Tract 9702,Fremont County,Idaho,LILATracts_Vehicle,0
16043970300,Census Tract 9703,Fremont County,Idaho,LILATracts_Vehicle,0
16045960100,Census Tract 9601,Gem County,Idaho,LILATracts_Vehicle,0
16045960200,Census Tract 9602,Gem County,Idaho,LILATracts_Vehicle,1
16045960300,Census Tract 9603,Gem County,Idaho,LILATracts_Vehicle,0
16047960100,Census Tract 9601,Gooding County,Idaho,LILATracts_Vehicle,0
16047960200,Census Tract 9602,Gooding County,Idaho,LILATracts_Vehicle,0
16049940000,Census Tract 9400,Idaho County,Idaho,LILATracts_Vehicle,0
16049960100,Census Tract 9601,Idaho County,Idaho,LILATracts_Vehicle,0
16049960200,Census Tract 9602,Idaho County,Idaho,LILATracts_Vehicle,1
16049960300,Census Tract 9603,Idaho County,Idaho,LILATracts_Vehicle,0
16049960400,Census Tract 9604,Idaho County,Idaho,LILATracts_Vehicle,1
