FIPS,Tract,County,State,Gini Coefficient,Economic Segregation,Racial Economic Segregation,Racial Segregation,Gender Pay Gap,Uninsured Children,Uninsured (Black),Uninsured (Hispanic),Living Below Poverty (Black),Living Below Poverty (Hispanic),Lack_English_Prof
16027021300,Census Tract 213,Canyon County,Idaho,0.4434,-0.2752688172043011,0.02795698924731183,0.36737235367372356,0.07372809387786616,0.049783549783549784,1.0,0.2182741116751269,0.0,0.19939577039274925,0.09449093444909344
16027021500,Census Tract 215,Canyon County,Idaho,0.4525,-0.2927613941018767,0.009115281501340482,0.529401937854995,0.11990068280571076,0.07799145299145299,0.0,0.27729157070474436,,0.141280353200883,0.04935203266465471
16027021600,Census Tract 216,Canyon County,Idaho,0.3706,-0.14139110604332952,0.053021664766248575,0.5574433656957929,0.3676389536609149,0.04985549132947977,0.0,0.1158974358974359,0.0,0.09319899244332494,0.027836355967946015
16027021701,Census Tract 217.01,Canyon County,Idaho,0.3512,-0.05693069306930693,0.07858910891089109,0.5928288226167903,0.20051418201371152,0.14306857424765665,0.0,0.2007835455435847,0.0,0.0,0.013837147418839808
16027021702,Census Tract 217.02,Canyon County,Idaho,0.3828,-0.36104513064133015,0.007521773555027712,0.3670511221945137,0.27465545656483625,0.08138873079112123,,0.25826901874310915,,0.19886363636363635,0.05923285811269518
16027021801,Census Tract 218.01,Canyon County,Idaho,0.4174,-0.050761421319796954,0.09644670050761421,0.6680272108843538,0.24826512304932125,0.0,,0.06365313653136531,,0.2850467289719626,0.00514453699167075
16027021802,Census Tract 218.02,Canyon County,Idaho,0.4087,0.12886597938144329,0.1796759941089838,0.8281389136242209,0.6257804547887131,0.08071278825995808,,0.0,,0.0,0.0
16027021901,Census Tract 219.01,Canyon County,Idaho,0.3563,-0.0055309734513274336,0.08185840707964602,0.7325520833333333,0.2074982493991181,0.03173913043478261,0.0,0.16275954454119224,0.0,0.1038961038961039,0.0
16027021904,Census Tract 219.04,Canyon County,Idaho,0.3347,-0.06967840735068913,0.03751914241960184,0.6217658042144572,0.2622069523039612,0.07868252516010979,0.0,0.317722681359045,,0.17465753424657535,0.04013663535439795
16027021905,Census Tract 219.05,Canyon County,Idaho,0.4236,0.17134629229661627,0.30885529157667385,0.856697071531445,0.29531379855767936,0.06810897435897435,,0.0,,0.0,0.0
16027021906,Census Tract 219.06,Canyon County,Idaho,0.3253,0.25181159420289856,0.2711352657004831,0.835375599360682,0.3344485370992907,0.05853314527503526,,0.049479166666666664,,0.0,0.0020700037636432068
16027021907,Census Tract 219.07,Canyon County,Idaho,0.3478,0.05785123966942149,0.14669421487603307,0.7663008392511298,0.44576011686542216,0.1552723059096176,,0.0,,0.0,0.0045662100456621
16027022100,Census Tract 221,Canyon County,Idaho,0.4508,-0.08249721293199554,0.09810479375696766,0.7108603667136812,0.15469331044910306,0.13372472276581865,1.0,0.26090342679127726,,0.24193548387096775,0.024046793760831887
16027022200,Census Tract 222,Canyon County,Idaho,0.3804,0.03429147755925366,0.15380736258194655,0.6805357142857142,0.34807113174851534,0.13621076233183857,0.0,0.20555555555555555,,0.21337579617834396,0.04768089053803339
16027022301,Census Tract 223.01,Canyon County,Idaho,0.379,0.025252525252525252,0.16161616161616163,0.7887542715128922,-0.03154183342862593,0.24978973927670312,0.3333333333333333,0.3765112262521589,,0.22549019607843138,0.02959760558696375
16027022302,Census Tract 223.02,Canyon County,Idaho,0.4731,-0.06265060240963856,0.21927710843373494,0.9150227617602428,0.3314008546021481,0.2822085889570552,,0.0,,0.375,0.0039904229848363925
16027022303,Census Tract 223.03,Canyon County,Idaho,0.4351,0.32977303070761016,0.37917222963951935,0.9061413673232909,0.015458587529728063,0.16978193146417445,0.0,0.0,,0.0,0.0
16027022400,Census Tract 224,Canyon County,Idaho,0.4628,0.09397590361445783,0.2283132530120482,0.7655225607404551,0.16951342754427523,0.03724928366762178,0.0,0.17041420118343195,,0.0,0.04510336187095427
16029960100,Census Tract 9601,Caribou County,Idaho,0.3808,-0.1265993265993266,0.08686868686868687,0.8698506111362607,0.23909920039980015,0.01597444089456869,,0.010723860589812333,,0.0,0.0012153621779290229
16029960200,Census Tract 9602,Caribou County,Idaho,0.3965,-0.047619047619047616,0.12804232804232804,0.97,0.5546000324517281,0.0103359173126615,,0.13333333333333333,,0.0,0.0
16031950100,Census Tract 9501,Cassia County,Idaho,0.4706,-0.03474903474903475,0.0945945945945946,0.843528218992903,0.22246278300857625,0.0022271714922048997,,0.04899777282850779,,0.0,0.02936857562408223
16031950200,Census Tract 9502,Cassia County,Idaho,0.3996,0.06343906510851419,0.11352253756260434,0.7483089064261556,0.3515987223958512,0.0951599671862182,0.0,0.15552523874488403,,0.030405405405405407,0.012302839116719243
16031950300,Census Tract 9503,Cassia County,Idaho,0.4374,-0.10689836756187467,0.10900473933649289,0.7519492293744333,0.3482625482625482,0.030320044918585063,,0.11428571428571428,,0.12236286919831224,0.03702989392478303
16031950400,Census Tract 9504,Cassia County,Idaho,0.5461,-0.30913978494623656,0.038306451612903226,0.43540083353763176,0.06804795961295751,0.17159763313609466,,0.3285502226620485,,0.24152542372881355,0.1447728516694034
16031950500,Census Tract 9505,Cassia County,Idaho,0.3716,0.01900739176346357,0.1235480464625132,0.5653495440729484,0.29298810496988703,0.06392045454545454,,0.18028032866118898,,0.051643192488262914,0.008598452278589854
16031950600,Census Tract 9506,Cassia County,Idaho,0.3755,-0.015214384508990318,0.10926694329183956,0.6366868112335585,0.32172525719315614,0.08853118712273642,,0.45359749739311783,,0.13541666666666666,0.0712661106899166
16033950100,Census Tract 9501,Clark County,Idaho,0.3236,-0.21428571428571427,0.023809523809523808,0.5927835051546392,0.23776620321754105,0.008928571428571428,,0.5042372881355932,,0.16216216216216217,0.13154172560113153
16035940001,Census Tract 9400.01,Clearwater County,Idaho,0.4655,-0.1281198003327787,0.15474209650582363,0.8460057747834456,0.2586571428571428,0.0,,0.0,,,0.006454816285998014
16035940002,Census Tract 9400.02,Clearwater County,Idaho,0.4216,-0.16645326504481434,0.08002560819462227,0.8345185995623632,0.35335441931433476,0.07,0.4666666666666667,0.19083969465648856,,0.0,0.01688125894134478
16035970100,Census Tract 9701,Clearwater County,Idaho,0.4078,-0.16952789699570817,0.07296137339055794,0.9610919359899592,0.2915232061699491,0.30071174377224197,,0.23076923076923078,,,0.006807131280388979
16037960200,Census Tract 9602,Custer County,Idaho,0.3954,-0.17796171753750648,0.07242628039317124,0.8914078440262979,0.0820937022104824,0.032454361054766734,0.0,0.25396825396825395,,,0.004418604651162791
16039960100,Census Tract 9601,Elmore County,Idaho,0.4879,-0.21529968454258674,0.10804416403785488,0.8266489890619821,0.07488007247122763,0.0898876404494382,0.0,0.0906801007556675,,0.28431372549019607,0.010645604395604396
16039960201,Census Tract 9602.01,Elmore County,Idaho,0.407,0.031578947368421054,0.16398891966759002,0.7725617159044921,0.3829647904483431,0.08183508989460632,0.0,0.2546174142480211,0.0,0.1457286432160804,0.017332487846121326
16039960202,Census Tract 9602.02,Elmore County,Idaho,0.4013,-0.1802030456852792,0.05203045685279188,0.738136700043535,0.1146621268692809,0.15629322268326418,0.0,0.23576158940397351,0.0,0.15625,0.006817628439250061
16039960300,Census Tract 9603,Elmore County,Idaho,0.416,-0.18757259001161442,0.0313588850174216,0.7642567406346934,0.13469209809264304,0.029023746701846966,0.0,0.056842105263157895,,0.0,0.003248375812093953
16039960401,Census Tract 9604.01,Elmore County,Idaho,0.4265,-0.056712450155073105,0.08108108108108109,0.55668358714044,0.22102009273570322,0.07240204429301533,0.026881720430107527,0.42564909520062943,0.0,0.422680412371134,0.07420068369193646
16039960402,Census Tract 9604.02,Elmore County,Idaho,0.3777,-0.1416490486257928,0.04439746300211417,0.6224570673712021,0.27895572195995444,0.09153122326775022,0.0,0.2141025641025641,,0.0,0.07874962428614367
16039960500,Census Tract 9605,Elmore County,Idaho,0.3279,0.0012484394506866417,0.033707865168539325,0.46153846153846156,0.11404999999999998,0.012084592145015106,0.025252525252525252,0.043795620437956206,0.0,0.08974358974358974,0.0014550745725718443
16041970100,Census Tract 9701,Franklin County,Idaho,0.3814,0.03466204506065858,0.14471403812824957,0.9019381337440636,0.24589524451221678,0.10741138560687433,,0.13403614457831325,,0.0,0.0
16041970200,Census Tract 9702,Franklin County,Idaho,0.4543,-0.039032006245121,0.16120218579234974,0.8926920854997111,0.29168259015240683,0.14069828035435122,,0.15196078431372548,,0.0975609756097561,0.007143991109699952
16043970100,Census Tract 9701,Fremont County,Idaho,0.3462,-0.10189982728842832,0.1001727115716753,0.9668769716088328,0.6085781990521327,0.0,,0.0,,,0.0
16043970200,Census Tract 9702,Fremont County,Idaho,0.4834,0.03587443946188341,0.14573991031390135,0.883695652173913,0.3660609960543918,0.052702702702702706,0.0,0.25588235294117645,,0.1111111111111111,0.04964336661911555
16043970301,Census Tract 9703.01,Fremont County,Idaho,0.3685,-0.1281163434903047,0.0664819944598338,0.7712430780981478,0.16216156724631303,0.06547208821502412,0.0,0.27348066298342544,,0.30357142857142855,0.0044728434504792336
16043970302,Census Tract 9703.02,Fremont County,Idaho,0.3785,0.00960698689956332,0.1406113537117904,0.820250284414107,0.3944319698005142,0.03723986856516977,,0.3579418344519016,,0.0,0.03320599471054952
16045960100,Census Tract 9601,Gem County,Idaho,0.3519,-0.0822841726618705,0.06474820143884892,0.8592981861332429,0.363359132870378,0.037574159525379035,,0.18493150684931506,,0.15463917525773196,0.010977145942055065
16045960200,Census Tract 9602,Gem County,Idaho,0.3498,-0.061733615221987316,0.07568710359408033,0.8286549707602339,-0.0635672734096453,0.15079365079365079,0.0,0.14339622641509434,,0.4174757281553398,0.03156760086233446
16045960301,Census Tract 9603.01,Gem County,Idaho,0.4807,-0.011384062312762133,0.1701617735170761,0.86507747318236,0.4166897528242066,0.07747318235995232,,0.40963855421686746,,0.0,0.0116973618715779
16045960302,Census Tract 9603.02,Gem County,Idaho,0.5434,0.033101045296167246,0.19337979094076654,0.7794520547945205,0.44423917525773193,0.1524822695035461,0.0,0.4764044943820225,,0.0,0.01970802919708029
16047960101,Census Tract 9601.01,Gooding County,Idaho,0.4448,-0.2779783393501805,0.02815884476534296,0.6173520561685055,0.21764974851394603,0.16540084388185655,0.0,0.3490136570561457,,0.33941605839416056,0.06391372961599158
16047960102,Census Tract 9601.02,Gooding County,Idaho,0.4269,0.05247376311844078,0.15742128935532235,0.7916339869281046,-0.044531954077034586,0.13435527502254282,,0.1791044776119403,,0.13793103448275862,0.022487130858845843
16047960201,Census Tract 9602.01,Gooding County,Idaho,0.4091,-0.2300357568533969,0.03873659117997616,0.5786972876658087,0.1580444107401,0.12825396825396826,0.0,0.3370277078085642,,0.08626198083067092,0.1021119094273895
16047960202,Census Tract 9602.02,Gooding County,Idaho,0.4286,-0.012556053811659192,0.06098654708520179,0.577538247566064,-0.06022787677089836,0.10734463276836158,,0.7232876712328767,,0.0,0.11959761549925485
16049940000,Census Tract 9400,Idaho County,Idaho,0.4515,-0.13812154696132597,0.08397790055248619,0.8740725037099851,0.1754845670687064,0.09504132231404959,,0.2653061224489796,,0.0,0.013756378966052807
16049960100,Census Tract 9601,Idaho County,Idaho,0.3648,-0.17640807651434645,0.036131774707757705,0.9788266431407145,0.018332648549235997,0.48264984227129337,,1.0,,,0.017898118402937126
16049960201,Census Tract 9602.01,Idaho County,Idaho,0.3752,-0.17765814266487215,0.06191117092866756,0.9255455712451861,0.12058158870933355,0.0,,0.0,,0.0,0.0
16049960202,Census Tract 9602.02,Idaho County,Idaho,0.4327,-0.15185185185185185,0.09153439153439154,0.8692434210526315,0.09422800938079734,0.27563150074294207,0.0,0.4482758620689655,,0.3584905660377358,0.01783264746227709
16049960300,Census Tract 9603,Idaho County,Idaho,0.4299,-0.06446540880503145,0.09119496855345911,0.8796760509062862,0.31827027371913486,0.2895174708818636,,0.0,,0.0,0.0
16049960400,Census Tract 9604,Idaho County,Idaho,0.4184,-0.19012797074954296,0.07312614259597806,0.9598572702943801,0.2045510204081633,0.0,0.0,1.0,,,0.0017873100983020554
16051960100,Census Tract 9601,Jefferson County,Idaho,0.3974,0.008116883116883116,0.1387987012987013,0.7540597171293871,0.13678773074920914,0.13277693474962063,0.0,0.3247663551401869,,0.15053763440860216,0.058989556872706746
16051960200,Census Tract 9602,Jefferson County,Idaho,0.4107,0.030942334739803096,0.1631504922644163,0.8425384448776262,0.5017258883248731,0.018697614442295292,0.0,0.1657559198542805,,0.0,0.013789933348655482
16051960301,Census Tract 9603.01,Jefferson County,Idaho,0.3507,0.02539981185324553,0.2013170272812794,0.9537337662337663,0.2533307311995837,0.02807486631016043,,0.21951219512195122,,0.0,0.0
16051960302,Census Tract 9603.02,Jefferson County,Idaho,0.3493,-0.06993642143505904,0.10626702997275204,0.7994483206230731,0.3281099169830748,0.0,0.0,0.2977941176470588,,0.581151832460733,0.024056254626202814
16051960401,Census Tract 9604.01,Jefferson County,Idaho,0.2766,0.04879448909299656,0.11997703788748565,0.8785871964679912,0.3571003982642811,0.004225352112676056,,0.10509031198686371,,0.0,0.0039038101186758276
16051960402,Census Tract 9604.02,Jefferson County,Idaho,0.4166,0.03708668453976765,0.15147453083109919,0.9146256123163051,0.3875253251674168,0.09025594970812753,,0.185546875,,0.5185185185185185,0.01937188142060464
16053970100,Census Tract 9701,Jerome County,Idaho,0.4791,-0.16390423572744015,0.08379373848987108,0.62432518259765,0.267406962785114,0.047764227642276426,0.0,0.39040451552210725,0.0,0.08260869565217391,0.07431960921144452
16053970200,Census Tract 9702,Jerome County,Idaho,0.4406,-0.11404833836858005,0.09592145015105741,0.47515893571933127,0.13709484368267344,0.11212976022566996,0.0,0.3751178133836004,,0.05303030303030303,0.18052078117175763
16053970300,Census Tract 9703,Jerome County,Idaho,0.3706,-0.10562015503875968,0.06589147286821706,0.4859245041586692,0.3485067754242863,0.1057347670250896,,0.20695652173913043,,0.1951219512195122,0.1493886230728336
16053970400,Census Tract 9704,Jerome County,Idaho,0.4619,-0.11226252158894647,0.07599309153713299,0.4731533669534263,0.6058483802442911,0.05676442762535478,,0.4091732045866023,,0.17419354838709677,0.22958199356913184
16053970501,Census Tract 9705.01,Jerome County,Idaho,0.3182,0.18663911845730027,0.1887052341597796,0.7647058823529411,0.22137445887445883,0.16350067842605157,,0.2593010146561443,,0.0,0.021414665801427646
16053970502,Census Tract 9705.02,Jerome County,Idaho,0.5161,-0.02244165170556553,0.10412926391382406,0.6558993539612377,0.25640665730900336,0.057640750670241284,,0.09090909090909091,,0.47808764940239046,0.06780288995924416
16055000101,Census Tract 1.01,Kootenai County,Idaho,0.5286,0.048500881834215165,0.13668430335097,0.8183673469387756,0.3281688953815035,0.13675213675213677,,0.0,,0.0,0.0
16055000102,Census Tract 1.02,Kootenai County,Idaho,0.3821,0.1509209744503862,0.27450980392156865,0.8335506301607997,0.11386795897367807,0.06263498920086392,0.0,0.015544041450777202,,0.0,0.0034554250172771253
16055000201,Census Tract 2.01,Kootenai County,Idaho,0.3596,0.24219910846953938,0.29049034175334326,0.8201776023680316,0.3350396159639476,0.03503184713375796,,0.0,,0.3037974683544304,0.0
16055000202,Census Tract 2.02,Kootenai County,Idaho,0.384,0.13322502030869213,0.2745735174654752,0.9206875753920386,-0.3268502561577509,0.0,0.0,0.0,,0.0,0.005015673981191223
16055000203,Census Tract 2.03,Kootenai County,Idaho,0.3668,-0.0636297903109183,0.08893709327548807,0.8256154747948418,0.4944111845520296,0.06896551724137931,,0.0,,0.0,0.0027531355154481493
16055000301,Census Tract 3.01,Kootenai County,Idaho,0.3654,0.05279831045406547,0.1390355508623724,0.8459055588762702,0.30606242170052833,0.19228737453777073,0.0,0.14594594594594595,,0.046153846153846156,0.0
16055000303,Census Tract 3.03,Kootenai County,Idaho,0.3767,0.10995024875621891,0.2253731343283582,0.8881519985660513,0.42755660574881105,0.0631296171927468,,0.18110236220472442,,0.16091954022988506,0.016035548686244204
16055000304,Census Tract 3.04,Kootenai County,Idaho,0.3488,-0.021915584415584416,0.0689935064935065,0.7826784282277466,0.21369834129884735,0.102803738317757,,0.07625272331154684,,0.0,0.0
16055000401,Census Tract 4.01,Kootenai County,Idaho,0.4835,-0.057489245209229566,0.1689479859210012,0.8592203898050974,0.12100716780003673,0.09257075471698113,0.0,0.5655737704918032,,0.0,0.0
16055000402,Census Tract 4.02,Kootenai County,Idaho,0.4121,0.015838339705079193,0.12643364281813216,0.8134812447118549,0.19084093284792558,0.008078088185796028,0.0,0.0213903743315508,,0.0,0.0016011207845491844
16055000501,Census Tract 5.01,Kootenai County,Idaho,0.403,-0.05897327110733984,0.10564276622825626,0.9524793388429752,0.28673743663026097,0.02666666666666667,0.0,0.0,,0.0,0.003524672708962739
16055000502,Census Tract 5.02,Kootenai County,Idaho,0.3517,0.036753445635528334,0.15658499234303216,0.9408344236080826,0.44331988609397244,0.0,,0.2564102564102564,,0.0,0.002974326862867877
16055000503,Census Tract 5.03,Kootenai County,Idaho,0.3021,-0.05285540704738761,0.07776427703523693,0.879058618435389,0.2633300014279595,0.08197787898503578,0.0,0.08086253369272237,0.0,0.0,0.003459352606869286
16055000601,Census Tract 6.01,Kootenai County,Idaho,0.4466,-0.05320600272851296,0.1741700773078672,0.8100399315459212,0.06918698561649106,0.14050944946589974,,0.07908163265306123,,0.0,0.0
16055000602,Census Tract 6.02,Kootenai County,Idaho,0.3841,-0.17280858676207514,0.05867620751341682,0.710207722696572,0.23998131532338118,0.0045682960255824575,,0.139,,0.0,0.0019455252918287938
16055000701,Census Tract 7.01,Kootenai County,Idaho,0.3815,0.03839590443686007,0.18430034129692832,0.7999026290165531,0.051942851651343824,0.03954802259887006,,0.0,,0.0,0.006298944501191692
16055000702,Census Tract 7.02,Kootenai County,Idaho,0.3664,0.12415902140672783,0.1345565749235474,0.8385451319583056,0.27027253067612933,0.054878048780487805,0.0,0.5774647887323944,0.0,0.0,0.0
16055000703,Census Tract 7.03,Kootenai County,Idaho,0.3924,0.08521303258145363,0.19924812030075187,0.8863899241742706,-0.1832332461408097,0.0954118873826903,,0.0,,0.0,0.0
16055000704,Census Tract 7.04,Kootenai County,Idaho,0.2797,0.10143198090692124,0.12589498806682578,0.8590308370044053,0.1429982015022746,0.0020026702269692926,,0.5131348511383538,,0.0,0.0
16055000800,Census Tract 8,Kootenai County,Idaho,0.4499,0.03779527559055118,0.1830708661417323,0.8687335092348285,0.15843765477430705,0.008595988538681949,0.0,0.030303030303030304,0.0,0.6666666666666666,0.002195204322863897
16055000901,Census Tract 9.01,Kootenai County,Idaho,0.3799,-0.34221432800473656,0.02605091770278271,0.7670787247885491,0.06879228156309769,0.0,,0.4248927038626609,,0.0,0.010876730388925511
16055000902,Census Tract 9.02,Kootenai County,Idaho,0.4222,-0.29347198151357595,0.0317735413056037,0.8101683724001321,0.1633606736924088,0.14792899408284024,,0.08241758241758242,,1.0,0.0029930162953109413
16055001002,Census Tract 10.02,Kootenai County,Idaho,0.4477,0.11094452773613193,0.17091454272863568,0.9299903567984571,0.14887804878048783,0.05734767025089606,0.0,0.0755813953488372,,,0.003026023804720597
16055001003,Census Tract 10.03,Kootenai County,Idaho,0.518,-0.06529209621993128,0.09965635738831616,0.8902671755725191,0.5302393822393823,0.02304147465437788,0.0,0.05,,0.0,0.0009775171065493646
16055001004,Census Tract 10.04,Kootenai County,Idaho,0.3722,-0.061084781463928386,0.09689310163243813,0.9316872427983539,0.0003130030406010009,0.012560386473429951,0.0,0.0,,0.5277777777777778,0.0
16055001100,Census Tract 11,Kootenai County,Idaho,0.4795,-0.08571428571428572,0.19285714285714287,0.8972484952708513,0.336417204836174,0.03837471783295711,0.0,0.0,,0.0,0.0
16055001201,Census Tract 12.01,Kootenai County,Idaho,0.3304,0.00864100549882168,0.07305577376276512,0.927484333034915,0.28512215843266486,0.012732615083251714,,0.4375,,0.0,0.0
16055001202,Census Tract 12.02,Kootenai County,Idaho,0.3735,-0.23225361819434873,0.05995864920744314,0.8227809754619813,0.1192564102564102,0.0,,0.20689655172413793,,0.0,0.0
16055001300,Census Tract 13,Kootenai County,Idaho,0.4161,-0.07725093233883858,0.10122535961640916,0.8638977635782747,0.05873202724291604,0.08608058608058608,,0.1423948220064725,,0.3333333333333333,0.0043378995433789955
16055001400,Census Tract 14,Kootenai County,Idaho,0.5185,-0.05008347245409015,0.2262103505843072,0.8924927113702624,0.5195541858179016,0.04728132387706856,0.0,0.06741573033707865,,0.0,0.0
16055001500,Census Tract 15,Kootenai County,Idaho,0.465,0.045454545454545456,0.17622377622377622,0.8615844544095665,-0.07223264540337704,0.12723214285714285,,0.21333333333333335,,1.0,0.0
16055001600,Census Tract 16,Kootenai County,Idaho,0.4241,-0.012769353551476457,0.17637669592976857,0.7886435331230284,0.41710953955168706,0.10416666666666667,0.0,0.5073891625615764,,,0.0
16055001700,Census Tract 17,Kootenai County,Idaho,0.502,0.2508710801393728,0.3399701343952215,0.9125786163522013,-0.19772727272727275,0.03245942571785269,0.0,0.22,,0.0,0.0002149151085321298
16055001801,Census Tract 18.01,Kootenai County,Idaho,0.4344,0.21680672268907564,0.2739495798319328,0.945353594389246,0.38203128521841045,0.01834862385321101,,0.0,,,0.0
16055001802,Census Tract 18.02,Kootenai County,Idaho,0.2854,0.15847457627118644,0.18728813559322033,0.9322925802490791,0.4539037637881942,0.047581284694686754,0.0,0.0,,0.0,0.0
16055001901,Census Tract 19.01,Kootenai County,Idaho,0.3599,0.09462915601023018,0.20843989769820973,0.9290666666666667,0.34731691307007206,0.12030075187969924,,0.0,,1.0,0.009513150531617236
16055001902,Census Tract 19.02,Kootenai County,Idaho,0.3804,0.1643835616438356,0.2226027397260274,0.8832579185520362,0.2522513432384027,0.05042016806722689,,0.0,,0.0,0.0
16055002000,Census Tract 20,Kootenai County,Idaho,0.5244,0.22128851540616246,0.3235294117647059,0.9181367144432194,0.46999849616522127,0.05530642750373692,,0.0,,0.0,0.0
16055940000,Census Tract 9400,Kootenai County,Idaho,0.5197,-0.009794319294809012,0.14495592556317335,0.7334157395962093,0.1358877441798234,0.036170212765957444,0.0,0.2,,0.11428571428571428,0.0030554343081623746
16057005101,Census Tract 51.01,Latah County,Idaho,0.5004,-0.13080495356037153,0.047987616099071206,0.7360329958755155,0.025093863351929202,0.0,0.0,0.0,,0.0,0.015990639625585022
16057005102,Census Tract 51.02,Latah County,Idaho,0.5591,-0.24482606781153676,0.05812417437252312,0.7792523777925238,-0.0962422573984858,0.007677543186180422,0.0,0.23324396782841822,,0.0,0.0
16057005200,Census Tract 52,Latah County,Idaho,0.3762,0.06651463321930824,0.17103762827822122,0.8945741227392178,0.09523224379454409,0.12157330154946365,0.0,0.0,,,0.001145475372279496
16057005301,Census Tract 53.01,Latah County,Idaho,0.3762,0.11142857142857143,0.18857142857142858,0.793087767166894,-0.03205057637567421,0.08964143426294821,0.0,0.0,0.0,,0.0
16057005302,Census Tract 53.02,Latah County,Idaho,0.4876,-0.3170631665299426,0.036505332239540604,0.8711292416094938,0.21768616513200623,0.05810147299509002,0.0,0.1588447653429603,,0.0,0.00019477989871445267
16057005400,Census Tract 54,Latah County,Idaho,0.5032,-0.22578534031413613,0.08180628272251309,0.8027092274678111,0.26593684210526314,0.012575452716297788,0.0,0.013215859030837005,,0.25,0.0011142061281337048
16057005500,Census Tract 55,Latah County,Idaho,0.3874,-0.014961101137043686,0.15559545182525433,0.847694457382394,0.15049826110219366,0.05808080808080808,0.0,0.07086614173228346,,0.7291666666666666,0.0
16057005600,Census Tract 56,Latah County,Idaho,0.3894,0.0641399416909621,0.13994169096209913,0.9211628479921162,0.24489795918367352,0.1021566401816118,,0.29850746268656714,,0.0,0.007808433107756377
16057005700,Census Tract 57,Latah County,Idaho,0.4249,-0.006155950752393981,0.15526675786593708,0.9232422474669941,0.23855571455415348,0.011594202898550725,1.0,0.16071428571428573,,0.0,0.0
16059970100,Census Tract 9701,Lemhi County,Idaho,0.3585,-0.13949104618284638,0.05089538171536286,0.9487626350644824,0.6516840214187292,0.04071246819338423,,0.5945945945945946,,,0.003965392934390771
16059970200,Census Tract 9702,Lemhi County,Idaho,0.6158,-0.37829209896249,0.1077414205905826,0.8998693948628647,-0.0722119205298013,0.06683804627249357,,0.3181818181818182,,,0.009690816797415782
16059970300,Census Tract 9703,Lemhi County,Idaho,0.4415,-0.1891891891891892,0.10521235521235521,0.8993333333333333,0.2530330097087379,0.0,,0.08045977011494253,,0.0,0.00808720112517581
16061940001,Census Tract 9400.01,Lewis County,Idaho,0.502,-0.33286516853932585,0.04915730337078652,0.7413455258001306,0.220989654742615,0.22756410256410256,0.0,0.08045977011494253,,0.7,0.004048582995951417
16061940002,Census Tract 9400.02,Lewis County,Idaho,0.4395,-0.1491442542787286,0.05623471882640587,0.8487031700288185,0.29334043686734146,0.08560311284046693,1.0,0.0,1.0,0.23529411764705882,0.012269938650306749
16061950300,Census Tract 9503,Lewis County,Idaho,0.3649,-0.625,0.0,1.0,0.0,,,,,,0.0
16063950100,Census Tract 9501,Lincoln County,Idaho,0.3876,-0.09749455337690632,0.07734204793028322,0.6264215314632298,0.2574813092541741,0.07448275862068965,0.5882352941176471,0.24451038575667655,,0.04481792717086835,0.04628132578819725
16065950101,Census Tract 9501.01,Madison County,Idaho,0.3325,0.2855191256830601,0.29918032786885246,0.9327945555082944,0.06915539085844025,0.02912621359223301,,0.3333333333333333,,0.0,0.0
16065950102,Census Tract 9501.02,Madison County,Idaho,0.3702,0.03669724770642202,0.12041284403669725,0.8477443609022557,0.32368207623682077,0.0,0.0,0.028985507246376812,,0.8,0.0014030164854437039
16065950103,Census Tract 9501.03,Madison County,Idaho,0.3314,-0.1362126245847176,0.02823920265780731,0.8492099322799097,0.4216409639317268,0.033623910336239106,,0.15644171779141106,,0.0,0.09117647058823529
16065950200,Census Tract 9502,Madison County,Idaho,0.71,-0.2777777777777778,0.09370816599732262,0.795748987854251,0.43514683957687483,0.02072192513368984,0.0,0.2914798206278027,0.0,0.3508771929824561,0.007557762902180954
16065950301,Census Tract 9503.01,Madison County,Idaho,0.4001,-0.208955223880597,0.021455223880597014,0.7948819416963462,0.19515404510186485,0.014810045074050225,0.0,0.1671612265084075,,0.0,0.0033305578684429643
16065950303,Census Tract 9503.03,Madison County,Idaho,0.4286,-0.45847020178320036,0.008446738620366025,0.8318163181631816,0.4910563719585642,0.0037403152551429334,0.0,0.21566901408450703,0.0,0.5844155844155844,0.0061775408310061775
16065950304,Census Tract 9503.04,Madison County,Idaho,0.5218,-0.11691633175009133,0.06540007307270734,0.751775901353706,0.5549584564437129,0.0,,0.0,,0.3068181818181818,0.0
16065950401,Census Tract 9504.01,Madison County,Idaho,0.4808,0.08883248730964467,0.2893401015228426,0.9177989130434783,0.7367975015301558,0.06717044500419815,0.0,0.05194805194805195,,0.0,0.0016895969104513638
16065950402,Census Tract 9504.02,Madison County,Idaho,0.3915,-0.040502793296089384,0.1494413407821229,0.9421522756273926,0.4418456304486498,0.07399577167019028,,0.041666666666666664,,0.0,0.012893982808022923
16065950501,Census Tract 9505.01,Madison County,Idaho,0.3667,-0.016506189821182942,0.12929848693259974,0.8346456692913385,0.08671364889110855,0.01053484602917342,,0.16201117318435754,,0.0,0.0
16065950502,Census Tract 9505.02,Madison County,Idaho,0.366,0.06174200661521499,0.16758544652701213,0.9059418457648546,0.4649130001757572,0.024225352112676058,,0.0,,,0.0032310177705977385
16067970100,Census Tract 9701,Minidoka County,Idaho,0.3283,-0.055642633228840124,0.07210031347962383,0.6201196922200057,0.255154332022405,0.18418514946962392,,0.3264957264957265,,0.0,0.041908446163765316
16067970200,Census Tract 9702,Minidoka County,Idaho,0.4683,0.032952548330404216,0.13268892794376097,0.661899405431464,0.5241210646538882,0.0656,0.0,0.18181818181818182,,0.2583826429980276,0.02752448497129348
