GEOID,Tract,County,State,FacID,cat,measure,value,RE,Sex,def,fmt,source,lbl
49007000300,Census Tract 3.00,Carbon County,Utah,NA,Broadband Coverage,UFW_B_upload,4.954446333056182,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",5
49007000500,Census Tract 5.00,Carbon County,Utah,NA,Broadband Coverage,UFW_B_upload,5.685013165273517,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",5.7
49007000600,Census Tract 6.00,Carbon County,Utah,NA,Broadband Coverage,UFW_B_upload,6.16120013835103,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",6.2
49009960100,Census Tract 9601.00,Daggett County,Utah,NA,Broadband Coverage,UFW_B_upload,5,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",5
49011125102,Census Tract 1251.02,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,12.781462694902332,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",12.8
49011125103,Census Tract 1251.03,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,12.71000101570888,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",12.7
49011125104,Census Tract 1251.04,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,15.488728120603536,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",15.5
49011125201,Census Tract 1252.01,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,3.3018602029312287,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",3.3
49011125301,Census Tract 1253.01,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,14.157459061965648,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",14.2
49011125304,Census Tract 1253.04,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,18.11853588357801,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",18.1
49011125305,Census Tract 1253.05,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,18.78729470777287,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",18.8
49011125306,Census Tract 1253.06,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,19.3673492250858,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",19.4
49011125307,Census Tract 1253.07,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,19.61568785016493,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",19.6
49011125407,Census Tract 1254.07,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,13.891234987863584,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",13.9
49011125408,Census Tract 1254.08,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,17.826206360483994,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",17.8
49011125409,Census Tract 1254.09,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,10.72330586258186,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",10.7
49011125410,Census Tract 1254.10,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,104.39734785697372,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",104.4
49011125411,Census Tract 1254.11,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,16.375771347336155,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",16.4
49011125412,Census Tract 1254.12,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,9.979840301041897,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",10
49011125413,Census Tract 1254.13,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,9.52924446243246,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",9.5
49011125414,Census Tract 1254.14,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,5.850430288136487,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",5.9
49011125415,Census Tract 1254.15,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,7.268300899436097,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",7.3
49011125501,Census Tract 1255.01,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,12.316849993085407,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",12.3
49011125502,Census Tract 1255.02,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,13.722315019538058,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",13.7
49011125503,Census Tract 1255.03,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,9.801211199290432,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",9.8
49011125600,Census Tract 1256.00,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,8.088235294117647,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",8.1
49011125701,Census Tract 1257.01,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,6.990420541159296,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",7
49011125702,Census Tract 1257.02,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,5,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",5
49011125801,Census Tract 1258.01,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,9.721651600948716,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",9.7
49011125804,Census Tract 1258.04,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,9.915356111474388,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",9.9
49011125805,Census Tract 1258.05,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,10.174311693149132,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",10.2
49011125807,Census Tract 1258.07,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,8.808245223396945,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",8.8
49011125809,Census Tract 1258.09,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,7.007296309273104,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",7
49011125810,Census Tract 1258.10,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,7.562307928388746,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",7.6
49011125905,Census Tract 1259.05,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,17.58198314609417,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",17.6
49011125906,Census Tract 1259.06,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,18.93155843341938,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",18.9
49011125907,Census Tract 1259.07,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,10.797799174690509,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",10.8
49011125908,Census Tract 1259.08,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,15.430719479469431,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",15.4
49011126001,Census Tract 1260.01,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,10.677627513463468,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",10.7
49011126002,Census Tract 1260.02,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,9.399163113329475,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",9.4
49011126101,Census Tract 1261.01,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,18.235357932681183,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",18.2
49011126105,Census Tract 1261.05,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,19.5239196046988,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",19.5
49011126106,Census Tract 1261.06,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,17.040343819012225,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",17
49011126107,Census Tract 1261.07,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,9.98600675910736,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",10
49011126108,Census Tract 1261.08,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,10.086247798986053,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",10.1
49011126203,Census Tract 1262.03,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,15.04174307457099,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",15
49011126204,Census Tract 1262.04,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,18.10074096959443,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",18.1
49011126205,Census Tract 1262.05,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,18.184584137632815,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",18.2
49011126206,Census Tract 1262.06,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,19.036007083838665,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",19
49011126303,Census Tract 1263.03,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,10.429650274087257,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",10.4
49011126304,Census Tract 1263.04,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,10.926507204997613,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",10.9
49011126305,Census Tract 1263.05,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,7.347383720930233,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",7.3
49011126306,Census Tract 1263.06,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,6.7776310137457045,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",6.8
49011126402,Census Tract 1264.02,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,96.4573887017261,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",96.5
49011126404,Census Tract 1264.04,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,8.671528867889883,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",8.7
49011126405,Census Tract 1264.05,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,7.446397112451326,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",7.4
49011126406,Census Tract 1264.06,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,5.936446625928619,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",5.9
49011126500,Census Tract 1265.00,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,23.786922184003988,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",23.8
49011126600,Census Tract 1266.00,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,9.621950243201606,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",9.6
49011126700,Census Tract 1267.00,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,53.16628140441345,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",53.2
49011126801,Census Tract 1268.01,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,73.38816431662617,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",73.4
49011126802,Census Tract 1268.02,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,112.7274751399983,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",112.7
49011126901,Census Tract 1269.01,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,37.19719671391675,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",37.2
49011126902,Census Tract 1269.02,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,9.467182075293762,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",9.5
49011127002,Census Tract 1270.02,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,5.1161758356802665,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",5.1
49011127003,Census Tract 1270.03,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,8.021944073434462,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",8
49011127005,Census Tract 1270.05,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,7.505078547426539,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",7.5
49011127006,Census Tract 1270.06,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,8.147136197366782,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",8.1
49011127100,Census Tract 1271.00,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,18.18315498553713,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",18.2
49011980000,Census Tract 9800.00,Davis County,Utah,NA,Broadband Coverage,UFW_B_upload,20,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",20
49013940300,Census Tract 9403.00,Duchesne County,Utah,NA,Broadband Coverage,UFW_B_upload,0,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",0
49013940501,Census Tract 9405.01,Duchesne County,Utah,NA,Broadband Coverage,UFW_B_upload,0,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",0
49013940502,Census Tract 9405.02,Duchesne County,Utah,NA,Broadband Coverage,UFW_B_upload,0,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",0
49013940600,Census Tract 9406.00,Duchesne County,Utah,NA,Broadband Coverage,UFW_B_upload,0,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",0
49015976200,Census Tract 9762.00,Emery County,Utah,NA,Broadband Coverage,UFW_B_upload,7.9842379481825585,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",8
49015976300,Census Tract 9763.00,Emery County,Utah,NA,Broadband Coverage,UFW_B_upload,8.289879518471155,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",8.3
49015976500,Census Tract 9765.00,Emery County,Utah,NA,Broadband Coverage,UFW_B_upload,6.710466237382571,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",6.7
49017000300,Census Tract 3.00,Garfield County,Utah,NA,Broadband Coverage,UFW_B_upload,14.3467122117848,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",14.3
49017000400,Census Tract 4.00,Garfield County,Utah,NA,Broadband Coverage,UFW_B_upload,0,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",0
49019000200,Census Tract 2.00,Grand County,Utah,NA,Broadband Coverage,UFW_B_upload,9.461692921034109,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",9.5
49019000301,Census Tract 3.01,Grand County,Utah,NA,Broadband Coverage,UFW_B_upload,9.801217519798362,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",9.8
49019000302,Census Tract 3.02,Grand County,Utah,NA,Broadband Coverage,UFW_B_upload,9.783693468366886,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",9.8
49021110100,Census Tract 1101.00,Iron County,Utah,NA,Broadband Coverage,UFW_B_upload,15.68428652642515,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",15.7
49021110201,Census Tract 1102.01,Iron County,Utah,NA,Broadband Coverage,UFW_B_upload,16.323206035824448,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",16.3
49021110202,Census Tract 1102.02,Iron County,Utah,NA,Broadband Coverage,UFW_B_upload,14.132733733977943,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",14.1
49021110300,Census Tract 1103.00,Iron County,Utah,NA,Broadband Coverage,UFW_B_upload,35.83684370257029,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",35.8
49021110400,Census Tract 1104.00,Iron County,Utah,NA,Broadband Coverage,UFW_B_upload,34.113084390367405,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",34.1
49021110501,Census Tract 1105.01,Iron County,Utah,NA,Broadband Coverage,UFW_B_upload,147.99128522427813,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",148
49021110502,Census Tract 1105.02,Iron County,Utah,NA,Broadband Coverage,UFW_B_upload,124.38675155427372,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",124.4
49021110601,Census Tract 1106.01,Iron County,Utah,NA,Broadband Coverage,UFW_B_upload,276.4556690233046,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",276.5
49021110602,Census Tract 1106.02,Iron County,Utah,NA,Broadband Coverage,UFW_B_upload,56.66073329233926,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",56.7
49021110702,Census Tract 1107.02,Iron County,Utah,NA,Broadband Coverage,UFW_B_upload,18.760112329182032,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",18.8
49021110703,Census Tract 1107.03,Iron County,Utah,NA,Broadband Coverage,UFW_B_upload,162.8287315297674,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",162.8
49021110704,Census Tract 1107.04,Iron County,Utah,NA,Broadband Coverage,UFW_B_upload,25.296727581060026,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",25.3
49023010100,Census Tract 101.00,Juab County,Utah,NA,Broadband Coverage,UFW_B_upload,22.51875906441071,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",22.5
49023010200,Census Tract 102.00,Juab County,Utah,NA,Broadband Coverage,UFW_B_upload,81.23126410274953,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",81.2
49025130100,Census Tract 1301.00,Kane County,Utah,NA,Broadband Coverage,UFW_B_upload,5.978260869565218,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",6
49025130200,Census Tract 1302.00,Kane County,Utah,NA,Broadband Coverage,UFW_B_upload,10.260663507109005,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",10.3
49027974100,Census Tract 9741.00,Millard County,Utah,NA,Broadband Coverage,UFW_B_upload,4.267857142857143,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",4.3
49027974200,Census Tract 9742.00,Millard County,Utah,NA,Broadband Coverage,UFW_B_upload,4.503084304318026,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",4.5
49027974300,Census Tract 9743.00,Millard County,Utah,NA,Broadband Coverage,UFW_B_upload,16.431443697489144,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",16.4
49029970101,Census Tract 9701.01,Morgan County,Utah,NA,Broadband Coverage,UFW_B_upload,58.59516391417387,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",58.6
49029970102,Census Tract 9701.02,Morgan County,Utah,NA,Broadband Coverage,UFW_B_upload,63.14093168018884,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",63.1
49029970200,Census Tract 9702.00,Morgan County,Utah,NA,Broadband Coverage,UFW_B_upload,66.27272727272727,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",66.3
49031960100,Census Tract 9601.00,Piute County,Utah,NA,Broadband Coverage,UFW_B_upload,4.691270174984637,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",4.7
49033950100,Census Tract 9501.00,Rich County,Utah,NA,Broadband Coverage,UFW_B_upload,13.991583092915691,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",14
49035100100,Census Tract 1001.00,Salt Lake County,Utah,NA,Broadband Coverage,UFW_B_upload,139.1382100355278,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",139.1
49035100200,Census Tract 1002.00,Salt Lake County,Utah,NA,Broadband Coverage,UFW_B_upload,21.31768953068592,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",21.3
49035100306,Census Tract 1003.06,Salt Lake County,Utah,NA,Broadband Coverage,UFW_B_upload,4.790936555813768,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",4.8
49035100307,Census Tract 1003.07,Salt Lake County,Utah,NA,Broadband Coverage,UFW_B_upload,10.709619167119955,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",10.7
49035100308,Census Tract 1003.08,Salt Lake County,Utah,NA,Broadband Coverage,UFW_B_upload,13.196662605129424,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",13.2
49035100500,Census Tract 1005.00,Salt Lake County,Utah,NA,Broadband Coverage,UFW_B_upload,6.084292833743914,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",6.1
49035100600,Census Tract 1006.00,Salt Lake County,Utah,NA,Broadband Coverage,UFW_B_upload,8.659713477018794,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",8.7
49035100700,Census Tract 1007.00,Salt Lake County,Utah,NA,Broadband Coverage,UFW_B_upload,43.83095983163612,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",43.8
49035100800,Census Tract 1008.00,Salt Lake County,Utah,NA,Broadband Coverage,UFW_B_upload,16.482025614660763,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",16.5
49035101000,Census Tract 1010.00,Salt Lake County,Utah,NA,Broadband Coverage,UFW_B_upload,9.943128022957657,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",9.9
49035101101,Census Tract 1011.01,Salt Lake County,Utah,NA,Broadband Coverage,UFW_B_upload,8.846519960998183,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",8.8
49035101102,Census Tract 1011.02,Salt Lake County,Utah,NA,Broadband Coverage,UFW_B_upload,11.00027510913675,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",11
49035101200,Census Tract 1012.00,Salt Lake County,Utah,NA,Broadband Coverage,UFW_B_upload,8.893075790862175,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",8.9
49035101401,Census Tract 1014.01,Salt Lake County,Utah,NA,Broadband Coverage,UFW_B_upload,104.59183673469389,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",104.6
49035101402,Census Tract 1014.02,Salt Lake County,Utah,NA,Broadband Coverage,UFW_B_upload,14.42933449019156,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",14.4
49035101500,Census Tract 1015.00,Salt Lake County,Utah,NA,Broadband Coverage,UFW_B_upload,110.37091462306444,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",110.4
49035101600,Census Tract 1016.00,Salt Lake County,Utah,NA,Broadband Coverage,UFW_B_upload,745.861202675115,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",745.9
49035101700,Census Tract 1017.00,Salt Lake County,Utah,NA,Broadband Coverage,UFW_B_upload,91.3196874328582,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",91.3
49035101800,Census Tract 1018.00,Salt Lake County,Utah,NA,Broadband Coverage,UFW_B_upload,143.66418155145217,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",143.7
49035101900,Census Tract 1019.00,Salt Lake County,Utah,NA,Broadband Coverage,UFW_B_upload,438.8281551131682,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",438.8
49035102000,Census Tract 1020.00,Salt Lake County,Utah,NA,Broadband Coverage,UFW_B_upload,251.1010489542701,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",251.1
49035102100,Census Tract 1021.00,Salt Lake County,Utah,NA,Broadband Coverage,UFW_B_upload,583.0534569065101,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",583.1
49035102300,Census Tract 1023.00,Salt Lake County,Utah,NA,Broadband Coverage,UFW_B_upload,257.1010041222254,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",257.1
49035102501,Census Tract 1025.01,Salt Lake County,Utah,NA,Broadband Coverage,UFW_B_upload,11.369033912817097,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",11.4
49035102502,Census Tract 1025.02,Salt Lake County,Utah,NA,Broadband Coverage,UFW_B_upload,15.22121197319545,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",15.2
49035102600,Census Tract 1026.00,Salt Lake County,Utah,NA,Broadband Coverage,UFW_B_upload,13.753190241079423,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",13.8
49035102701,Census Tract 1027.01,Salt Lake County,Utah,NA,Broadband Coverage,UFW_B_upload,13.692958157030676,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",13.7
49035102702,Census Tract 1027.02,Salt Lake County,Utah,NA,Broadband Coverage,UFW_B_upload,16.017938799813983,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",16
49035102801,Census Tract 1028.01,Salt Lake County,Utah,NA,Broadband Coverage,UFW_B_upload,10.465665858826537,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",10.5
49035102802,Census Tract 1028.02,Salt Lake County,Utah,NA,Broadband Coverage,UFW_B_upload,9.26792700167006,NA,NA,Unlicensed Fixed Wireless Upload Speed for Business,int,"FCC, DEC 2023",9.3
