GEOID,Tract,County,State,FacID,cat,measure,value,RE,Sex,def,fmt,source,lbl
32003005831,Census Tract 58.31,Clark County,NV,410,Travel time to Screening Facility,Minutes,8.04215852179,NA,NA,Minutes to Gastroenterology,float64,src-TBD,8
32003005831,Census Tract 58.31,Clark County,NV,714,Travel time to Screening Facility,Minutes,12.2611458124,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,12
32003005831,Census Tract 58.31,Clark County,NV,853,Travel time to Screening Facility,Minutes,7.23823914716,NA,NA,Minutes to Mammography,float64,src-TBD,7
32003005834,Census Tract 58.34,Clark County,NV,410,Travel time to Screening Facility,Minutes,10.0874582499999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,10
32003005834,Census Tract 58.34,Clark County,NV,720,Travel time to Screening Facility,Minutes,14.8736427639,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,15
32003005834,Census Tract 58.34,Clark County,NV,853,Travel time to Screening Facility,Minutes,5.09506493622,NA,NA,Minutes to Mammography,float64,src-TBD,5
32003005835,Census Tract 58.35,Clark County,NV,410,Travel time to Screening Facility,Minutes,10.2514602837,NA,NA,Minutes to Gastroenterology,float64,src-TBD,10
32003005835,Census Tract 58.35,Clark County,NV,714,Travel time to Screening Facility,Minutes,16.133990679,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,16
32003005835,Census Tract 58.35,Clark County,NV,853,Travel time to Screening Facility,Minutes,6.2451376892,NA,NA,Minutes to Mammography,float64,src-TBD,6
32003005836,Census Tract 58.36,Clark County,NV,410,Travel time to Screening Facility,Minutes,11.2659552948999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,11
32003005836,Census Tract 58.36,Clark County,NV,720,Travel time to Screening Facility,Minutes,16.2872246776,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,16
32003005836,Census Tract 58.36,Clark County,NV,853,Travel time to Screening Facility,Minutes,7.25963270034,NA,NA,Minutes to Mammography,float64,src-TBD,7
32003005837,Census Tract 58.37,Clark County,NV,371,Travel time to Screening Facility,Minutes,13.368083451,NA,NA,Minutes to Gastroenterology,float64,src-TBD,13
32003005837,Census Tract 58.37,Clark County,NV,720,Travel time to Screening Facility,Minutes,14.8160040886,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,15
32003005837,Census Tract 58.37,Clark County,NV,853,Travel time to Screening Facility,Minutes,8.50741548465,NA,NA,Minutes to Mammography,float64,src-TBD,9
32003005839,Census Tract 58.39,Clark County,NV,371,Travel time to Screening Facility,Minutes,17.0021749663999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,17
32003005839,Census Tract 58.39,Clark County,NV,720,Travel time to Screening Facility,Minutes,17.7768137632,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,18
32003005839,Census Tract 58.39,Clark County,NV,853,Travel time to Screening Facility,Minutes,12.926778056,NA,NA,Minutes to Mammography,float64,src-TBD,13
32003005841,Census Tract 58.41,Clark County,NV,394,Travel time to Screening Facility,Minutes,4.37059614434,NA,NA,Minutes to Gastroenterology,float64,src-TBD,4
32003005841,Census Tract 58.41,Clark County,NV,724,Travel time to Screening Facility,Minutes,13.3610479579,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,13
32003005841,Census Tract 58.41,Clark County,NV,855,Travel time to Screening Facility,Minutes,7.6464615726,NA,NA,Minutes to Mammography,float64,src-TBD,8
32003005842,Census Tract 58.42,Clark County,NV,394,Travel time to Screening Facility,Minutes,4.71436931545,NA,NA,Minutes to Gastroenterology,float64,src-TBD,5
32003005842,Census Tract 58.42,Clark County,NV,714,Travel time to Screening Facility,Minutes,13.5021164463,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,14
32003005842,Census Tract 58.42,Clark County,NV,827,Travel time to Screening Facility,Minutes,7.13952102587,NA,NA,Minutes to Mammography,float64,src-TBD,7
32003005843,Census Tract 58.43,Clark County,NV,423,Travel time to Screening Facility,Minutes,3.38016359973,NA,NA,Minutes to Gastroenterology,float64,src-TBD,3
32003005843,Census Tract 58.43,Clark County,NV,724,Travel time to Screening Facility,Minutes,10.893897806,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,11
32003005843,Census Tract 58.43,Clark County,NV,855,Travel time to Screening Facility,Minutes,5.0550522274,NA,NA,Minutes to Mammography,float64,src-TBD,5
32003005844,Census Tract 58.44,Clark County,NV,394,Travel time to Screening Facility,Minutes,5.15278900885,NA,NA,Minutes to Gastroenterology,float64,src-TBD,5
32003005844,Census Tract 58.44,Clark County,NV,724,Travel time to Screening Facility,Minutes,12.7968209024,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,13
32003005844,Census Tract 58.44,Clark County,NV,855,Travel time to Screening Facility,Minutes,7.08223451709,NA,NA,Minutes to Mammography,float64,src-TBD,7
32003005845,Census Tract 58.45,Clark County,NV,423,Travel time to Screening Facility,Minutes,5.33177771643,NA,NA,Minutes to Gastroenterology,float64,src-TBD,5
32003005845,Census Tract 58.45,Clark County,NV,724,Travel time to Screening Facility,Minutes,11.6269431394,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,12
32003005845,Census Tract 58.45,Clark County,NV,855,Travel time to Screening Facility,Minutes,6.19021459921,NA,NA,Minutes to Mammography,float64,src-TBD,6
32003005846,Census Tract 58.46,Clark County,NV,277,Travel time to Screening Facility,Minutes,8.13049105899,NA,NA,Minutes to Gastroenterology,float64,src-TBD,8
32003005846,Census Tract 58.46,Clark County,NV,714,Travel time to Screening Facility,Minutes,13.1890298176,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,13
32003005846,Census Tract 58.46,Clark County,NV,827,Travel time to Screening Facility,Minutes,7.13882979966,NA,NA,Minutes to Mammography,float64,src-TBD,7
32003005847,Census Tract 58.47,Clark County,NV,408,Travel time to Screening Facility,Minutes,7.477082678889999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,7
32003005847,Census Tract 58.47,Clark County,NV,714,Travel time to Screening Facility,Minutes,11.9269484993,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,12
32003005847,Census Tract 58.47,Clark County,NV,827,Travel time to Screening Facility,Minutes,5.56435307879,NA,NA,Minutes to Mammography,float64,src-TBD,6
32003005848,Census Tract 58.48,Clark County,NV,408,Travel time to Screening Facility,Minutes,6.32131299151,NA,NA,Minutes to Gastroenterology,float64,src-TBD,6
32003005848,Census Tract 58.48,Clark County,NV,714,Travel time to Screening Facility,Minutes,10.7505500920999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,11
32003005848,Census Tract 58.48,Clark County,NV,827,Travel time to Screening Facility,Minutes,4.41181526158,NA,NA,Minutes to Mammography,float64,src-TBD,4
32003005849,Census Tract 58.49,Clark County,NV,102,Travel time to Screening Facility,Minutes,4.99137604941,NA,NA,Minutes to Gastroenterology,float64,src-TBD,5
32003005849,Census Tract 58.49,Clark County,NV,714,Travel time to Screening Facility,Minutes,9.22790574804,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,9
32003005849,Census Tract 58.49,Clark County,NV,827,Travel time to Screening Facility,Minutes,2.36786039074,NA,NA,Minutes to Mammography,float64,src-TBD,2
32003005850,Census Tract 58.50,Clark County,NV,277,Travel time to Screening Facility,Minutes,5.02152488014,NA,NA,Minutes to Gastroenterology,float64,src-TBD,5
32003005850,Census Tract 58.50,Clark County,NV,714,Travel time to Screening Facility,Minutes,9.74674483299,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,10
32003005850,Census Tract 58.50,Clark County,NV,825,Travel time to Screening Facility,Minutes,4.92404845243,NA,NA,Minutes to Mammography,float64,src-TBD,5
32003005852,Census Tract 58.52,Clark County,NV,277,Travel time to Screening Facility,Minutes,5.01540900064,NA,NA,Minutes to Gastroenterology,float64,src-TBD,5
32003005852,Census Tract 58.52,Clark County,NV,714,Travel time to Screening Facility,Minutes,10.1111650477,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,10
32003005852,Census Tract 58.52,Clark County,NV,825,Travel time to Screening Facility,Minutes,4.91793257293,NA,NA,Minutes to Mammography,float64,src-TBD,5
32003005855,Census Tract 58.55,Clark County,NV,253,Travel time to Screening Facility,Minutes,4.57142408999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,5
32003005855,Census Tract 58.55,Clark County,NV,714,Travel time to Screening Facility,Minutes,8.44367975276,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,8
32003005855,Census Tract 58.55,Clark County,NV,834,Travel time to Screening Facility,Minutes,6.10657532841,NA,NA,Minutes to Mammography,float64,src-TBD,6
32003005856,Census Tract 58.56,Clark County,NV,277,Travel time to Screening Facility,Minutes,6.94210868129,NA,NA,Minutes to Gastroenterology,float64,src-TBD,7
32003005856,Census Tract 58.56,Clark County,NV,714,Travel time to Screening Facility,Minutes,11.1125474351,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,11
32003005856,Census Tract 58.56,Clark County,NV,825,Travel time to Screening Facility,Minutes,6.84463225357,NA,NA,Minutes to Mammography,float64,src-TBD,7
32003005857,Census Tract 58.57,Clark County,NV,253,Travel time to Screening Facility,Minutes,6.14607758359,NA,NA,Minutes to Gastroenterology,float64,src-TBD,6
32003005857,Census Tract 58.57,Clark County,NV,714,Travel time to Screening Facility,Minutes,10.0183332463999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,10
32003005857,Census Tract 58.57,Clark County,NV,834,Travel time to Screening Facility,Minutes,7.68122882201,NA,NA,Minutes to Mammography,float64,src-TBD,8
32003005858,Census Tract 58.58,Clark County,NV,277,Travel time to Screening Facility,Minutes,7.24587740578,NA,NA,Minutes to Gastroenterology,float64,src-TBD,7
32003005858,Census Tract 58.58,Clark County,NV,714,Travel time to Screening Facility,Minutes,11.4163161595999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,11
32003005858,Census Tract 58.58,Clark County,NV,825,Travel time to Screening Facility,Minutes,7.14840097806,NA,NA,Minutes to Mammography,float64,src-TBD,7
32003005859,Census Tract 58.59,Clark County,NV,253,Travel time to Screening Facility,Minutes,2.56205197354,NA,NA,Minutes to Gastroenterology,float64,src-TBD,3
32003005859,Census Tract 58.59,Clark County,NV,714,Travel time to Screening Facility,Minutes,5.51866091742,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,6
32003005859,Census Tract 58.59,Clark County,NV,834,Travel time to Screening Facility,Minutes,3.18155649307,NA,NA,Minutes to Mammography,float64,src-TBD,3
32003005860,Census Tract 58.60,Clark County,NV,277,Travel time to Screening Facility,Minutes,1.10982236458,NA,NA,Minutes to Gastroenterology,float64,src-TBD,1
32003005860,Census Tract 58.60,Clark County,NV,714,Travel time to Screening Facility,Minutes,4.56595429678,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,5
32003005860,Census Tract 58.60,Clark County,NV,825,Travel time to Screening Facility,Minutes,1.20570673472,NA,NA,Minutes to Mammography,float64,src-TBD,1
32003005861,Census Tract 58.61,Clark County,NV,371,Travel time to Screening Facility,Minutes,12.8663551566999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,13
32003005861,Census Tract 58.61,Clark County,NV,720,Travel time to Screening Facility,Minutes,13.6409939535,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,14
32003005861,Census Tract 58.61,Clark County,NV,853,Travel time to Screening Facility,Minutes,9.19624270689,NA,NA,Minutes to Mammography,float64,src-TBD,9
32003005862,Census Tract 58.62,Clark County,NV,371,Travel time to Screening Facility,Minutes,11.8078631547,NA,NA,Minutes to Gastroenterology,float64,src-TBD,12
32003005862,Census Tract 58.62,Clark County,NV,720,Travel time to Screening Facility,Minutes,12.5825019514999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,13
32003005862,Census Tract 58.62,Clark County,NV,853,Travel time to Screening Facility,Minutes,9.05198967189999,NA,NA,Minutes to Mammography,float64,src-TBD,9
32003005863,Census Tract 58.63,Clark County,NV,277,Travel time to Screening Facility,Minutes,4.47243309338,NA,NA,Minutes to Gastroenterology,float64,src-TBD,4
32003005863,Census Tract 58.63,Clark County,NV,714,Travel time to Screening Facility,Minutes,9.23246394043,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,9
32003005863,Census Tract 58.63,Clark County,NV,825,Travel time to Screening Facility,Minutes,4.37495666566,NA,NA,Minutes to Mammography,float64,src-TBD,4
32003005864,Census Tract 58.64,Clark County,NV,277,Travel time to Screening Facility,Minutes,3.811475441,NA,NA,Minutes to Gastroenterology,float64,src-TBD,4
32003005864,Census Tract 58.64,Clark County,NV,714,Travel time to Screening Facility,Minutes,8.12095792773999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,8
32003005864,Census Tract 58.64,Clark County,NV,825,Travel time to Screening Facility,Minutes,3.90735981114,NA,NA,Minutes to Mammography,float64,src-TBD,4
32003005865,Census Tract 58.65,Clark County,NV,410,Travel time to Screening Facility,Minutes,8.66448164829,NA,NA,Minutes to Gastroenterology,float64,src-TBD,9
32003005865,Census Tract 58.65,Clark County,NV,714,Travel time to Screening Facility,Minutes,14.5470120435,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,15
32003005865,Census Tract 58.65,Clark County,NV,853,Travel time to Screening Facility,Minutes,4.1497076306,NA,NA,Minutes to Mammography,float64,src-TBD,4
32003005866,Census Tract 58.66,Clark County,NV,410,Travel time to Screening Facility,Minutes,7.35049224165,NA,NA,Minutes to Gastroenterology,float64,src-TBD,7
32003005866,Census Tract 58.66,Clark County,NV,714,Travel time to Screening Facility,Minutes,13.2330226368999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,13
32003005866,Census Tract 58.66,Clark County,NV,853,Travel time to Screening Facility,Minutes,3.34416964713,NA,NA,Minutes to Mammography,float64,src-TBD,3
32003005867,Census Tract 58.67,Clark County,NV,410,Travel time to Screening Facility,Minutes,10.410674561,NA,NA,Minutes to Gastroenterology,float64,src-TBD,10
32003005867,Census Tract 58.67,Clark County,NV,714,Travel time to Screening Facility,Minutes,14.1114828351,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,14
32003005867,Census Tract 58.67,Clark County,NV,853,Travel time to Screening Facility,Minutes,9.51927350521,NA,NA,Minutes to Mammography,float64,src-TBD,10
32003005868,Census Tract 58.68,Clark County,NV,410,Travel time to Screening Facility,Minutes,9.31450784892,NA,NA,Minutes to Gastroenterology,float64,src-TBD,9
32003005868,Census Tract 58.68,Clark County,NV,714,Travel time to Screening Facility,Minutes,12.5847253541,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,13
32003005868,Census Tract 58.68,Clark County,NV,853,Travel time to Screening Facility,Minutes,8.42310679312,NA,NA,Minutes to Mammography,float64,src-TBD,8
32003005869,Census Tract 58.69,Clark County,NV,277,Travel time to Screening Facility,Minutes,2.37557652175,NA,NA,Minutes to Gastroenterology,float64,src-TBD,2
32003005869,Census Tract 58.69,Clark County,NV,714,Travel time to Screening Facility,Minutes,7.47133256884,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,7
32003005869,Census Tract 58.69,Clark County,NV,825,Travel time to Screening Facility,Minutes,2.27810009403,NA,NA,Minutes to Mammography,float64,src-TBD,2
32003005870,Census Tract 58.70,Clark County,NV,277,Travel time to Screening Facility,Minutes,3.20944708873,NA,NA,Minutes to Gastroenterology,float64,src-TBD,3
32003005870,Census Tract 58.70,Clark County,NV,714,Travel time to Screening Facility,Minutes,8.30520313581999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,8
32003005870,Census Tract 58.70,Clark County,NV,825,Travel time to Screening Facility,Minutes,3.11197066101,NA,NA,Minutes to Mammography,float64,src-TBD,3
32003005871,Census Tract 58.71,Clark County,NV,277,Travel time to Screening Facility,Minutes,2.78962866252,NA,NA,Minutes to Gastroenterology,float64,src-TBD,3
32003005871,Census Tract 58.71,Clark County,NV,714,Travel time to Screening Facility,Minutes,7.88538470961,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,8
32003005871,Census Tract 58.71,Clark County,NV,825,Travel time to Screening Facility,Minutes,2.6921522348,NA,NA,Minutes to Mammography,float64,src-TBD,3
32003005872,Census Tract 58.72,Clark County,NV,234,Travel time to Screening Facility,Minutes,8.87904444189,NA,NA,Minutes to Gastroenterology,float64,src-TBD,9
32003005872,Census Tract 58.72,Clark County,NV,710,Travel time to Screening Facility,Minutes,12.9334266856,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,13
32003005872,Census Tract 58.72,Clark County,NV,826,Travel time to Screening Facility,Minutes,8.08072010777,NA,NA,Minutes to Mammography,float64,src-TBD,8
32003005873,Census Tract 58.73,Clark County,NV,423,Travel time to Screening Facility,Minutes,6.81754073047,NA,NA,Minutes to Gastroenterology,float64,src-TBD,7
32003005873,Census Tract 58.73,Clark County,NV,710,Travel time to Screening Facility,Minutes,12.4029464839999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,12
32003005873,Census Tract 58.73,Clark County,NV,855,Travel time to Screening Facility,Minutes,6.82771652736,NA,NA,Minutes to Mammography,float64,src-TBD,7
32003005874,Census Tract 58.74,Clark County,NV,408,Travel time to Screening Facility,Minutes,3.98472334344,NA,NA,Minutes to Gastroenterology,float64,src-TBD,4
32003005874,Census Tract 58.74,Clark County,NV,724,Travel time to Screening Facility,Minutes,10.4843873585999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,10
32003005874,Census Tract 58.74,Clark County,NV,827,Travel time to Screening Facility,Minutes,5.96890807038,NA,NA,Minutes to Mammography,float64,src-TBD,6
32003005875,Census Tract 58.75,Clark County,NV,408,Travel time to Screening Facility,Minutes,5.32917700763,NA,NA,Minutes to Gastroenterology,float64,src-TBD,5
32003005875,Census Tract 58.75,Clark County,NV,724,Travel time to Screening Facility,Minutes,11.8288410227,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,12
32003005875,Census Tract 58.75,Clark County,NV,827,Travel time to Screening Facility,Minutes,5.62974725891,NA,NA,Minutes to Mammography,float64,src-TBD,6
32003005876,Census Tract 58.76,Clark County,NV,371,Travel time to Screening Facility,Minutes,57.0732571383,NA,NA,Minutes to Gastroenterology,float64,src-TBD,57
32003005876,Census Tract 58.76,Clark County,NV,720,Travel time to Screening Facility,Minutes,57.8478959350999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,58
32003005876,Census Tract 58.76,Clark County,NV,828,Travel time to Screening Facility,Minutes,54.9524742667,NA,NA,Minutes to Mammography,float64,src-TBD,55
32003005877,Census Tract 58.77,Clark County,NV,253,Travel time to Screening Facility,Minutes,7.78011015735,NA,NA,Minutes to Gastroenterology,float64,src-TBD,8
32003005877,Census Tract 58.77,Clark County,NV,714,Travel time to Screening Facility,Minutes,11.2841120881,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,11
32003005877,Census Tract 58.77,Clark County,NV,853,Travel time to Screening Facility,Minutes,7.38446458971,NA,NA,Minutes to Mammography,float64,src-TBD,7
32003005902,Census Tract 59.02,Clark County,NV,125,Travel time to Screening Facility,Minutes,61.9411390166999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,62
32003005902,Census Tract 59.02,Clark County,NV,721,Travel time to Screening Facility,Minutes,79.1625671927999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,79
32003005902,Census Tract 59.02,Clark County,NV,973,Travel time to Screening Facility,Minutes,42.5127382348999,NA,NA,Minutes to Mammography,float64,src-TBD,43
32003005903,Census Tract 59.03,Clark County,NV,667,Travel time to Screening Facility,Minutes,52.2220101504,NA,NA,Minutes to Gastroenterology,float64,src-TBD,52
32003005903,Census Tract 59.03,Clark County,NV,721,Travel time to Screening Facility,Minutes,77.7118929976,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,78
32003005903,Census Tract 59.03,Clark County,NV,973,Travel time to Screening Facility,Minutes,9.58478778902,NA,NA,Minutes to Mammography,float64,src-TBD,10
32003005904,Census Tract 59.04,Clark County,NV,667,Travel time to Screening Facility,Minutes,55.2388909857999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,55
32003005904,Census Tract 59.04,Clark County,NV,721,Travel time to Screening Facility,Minutes,74.2317442293999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,74
32003005904,Census Tract 59.04,Clark County,NV,973,Travel time to Screening Facility,Minutes,2.5218188023,NA,NA,Minutes to Mammography,float64,src-TBD,3
32003005905,Census Tract 59.05,Clark County,NV,667,Travel time to Screening Facility,Minutes,51.2680239274,NA,NA,Minutes to Gastroenterology,float64,src-TBD,51
32003005905,Census Tract 59.05,Clark County,NV,721,Travel time to Screening Facility,Minutes,76.7579067746,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,77
32003005905,Census Tract 59.05,Clark County,NV,973,Travel time to Screening Facility,Minutes,7.72844772047,NA,NA,Minutes to Mammography,float64,src-TBD,8
32003006001,Census Tract 60.01,Clark County,NV,125,Travel time to Screening Facility,Minutes,4.51321923114,NA,NA,Minutes to Gastroenterology,float64,src-TBD,5
32003006001,Census Tract 60.01,Clark County,NV,721,Travel time to Screening Facility,Minutes,19.5214492873,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,20
32003006001,Census Tract 60.01,Clark County,NV,979,Travel time to Screening Facility,Minutes,4.51321923114,NA,NA,Minutes to Mammography,float64,src-TBD,5
32003006103,Census Tract 61.03,Clark County,NV,125,Travel time to Screening Facility,Minutes,12.6850930704,NA,NA,Minutes to Gastroenterology,float64,src-TBD,13
32003006103,Census Tract 61.03,Clark County,NV,700,Travel time to Screening Facility,Minutes,23.1921365651999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,23
32003006103,Census Tract 61.03,Clark County,NV,833,Travel time to Screening Facility,Minutes,9.72398038084,NA,NA,Minutes to Mammography,float64,src-TBD,10
32003006104,Census Tract 61.04,Clark County,NV,358,Travel time to Screening Facility,Minutes,15.4888286346,NA,NA,Minutes to Gastroenterology,float64,src-TBD,15
32003006104,Census Tract 61.04,Clark County,NV,690,Travel time to Screening Facility,Minutes,15.3296359192999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,15
32003006104,Census Tract 61.04,Clark County,NV,833,Travel time to Screening Facility,Minutes,6.75273712567,NA,NA,Minutes to Mammography,float64,src-TBD,7
32003006201,Census Tract 62.01,Clark County,NV,125,Travel time to Screening Facility,Minutes,7.33888126085,NA,NA,Minutes to Gastroenterology,float64,src-TBD,7
32003006201,Census Tract 62.01,Clark County,NV,700,Travel time to Screening Facility,Minutes,19.2957988777,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,19
32003006201,Census Tract 62.01,Clark County,NV,833,Travel time to Screening Facility,Minutes,5.83334511344,NA,NA,Minutes to Mammography,float64,src-TBD,6
32003006202,Census Tract 62.02,Clark County,NV,125,Travel time to Screening Facility,Minutes,10.4145000755999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,10
32003006202,Census Tract 62.02,Clark County,NV,700,Travel time to Screening Facility,Minutes,21.3908833513,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,21
32003006202,Census Tract 62.02,Clark County,NV,833,Travel time to Screening Facility,Minutes,7.92842958699,NA,NA,Minutes to Mammography,float64,src-TBD,8
32003006203,Census Tract 62.03,Clark County,NV,125,Travel time to Screening Facility,Minutes,11.313708351,NA,NA,Minutes to Gastroenterology,float64,src-TBD,11
32003006203,Census Tract 62.03,Clark County,NV,700,Travel time to Screening Facility,Minutes,22.2900916267,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,22
32003006203,Census Tract 62.03,Clark County,NV,833,Travel time to Screening Facility,Minutes,8.82763786238,NA,NA,Minutes to Mammography,float64,src-TBD,9
32003006204,Census Tract 62.04,Clark County,NV,125,Travel time to Screening Facility,Minutes,12.9654372087999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,13
32003006204,Census Tract 62.04,Clark County,NV,700,Travel time to Screening Facility,Minutes,23.9418204844999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,24
32003006204,Census Tract 62.04,Clark County,NV,833,Travel time to Screening Facility,Minutes,10.4793667202,NA,NA,Minutes to Mammography,float64,src-TBD,10
32003006700,Census Tract 67,Clark County,NV,258,Travel time to Screening Facility,Minutes,5.96169169986,NA,NA,Minutes to Gastroenterology,float64,src-TBD,6
32003006700,Census Tract 67,Clark County,NV,718,Travel time to Screening Facility,Minutes,7.93519003827,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,8
32003006700,Census Tract 67,Clark County,NV,798,Travel time to Screening Facility,Minutes,7.93519003827,NA,NA,Minutes to Mammography,float64,src-TBD,8
32003006800,Census Tract 68,Clark County,NV,258,Travel time to Screening Facility,Minutes,6.04416095026,NA,NA,Minutes to Gastroenterology,float64,src-TBD,6
32003006800,Census Tract 68,Clark County,NV,718,Travel time to Screening Facility,Minutes,7.65328408111,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,8
32003006800,Census Tract 68,Clark County,NV,822,Travel time to Screening Facility,Minutes,4.84116707285,NA,NA,Minutes to Mammography,float64,src-TBD,5
32003006900,Census Tract 69,Clark County,NV,232,Travel time to Screening Facility,Minutes,3.70989921525,NA,NA,Minutes to Gastroenterology,float64,src-TBD,4
32003006900,Census Tract 69,Clark County,NV,718,Travel time to Screening Facility,Minutes,8.24628695162999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,8
32003006900,Census Tract 69,Clark County,NV,822,Travel time to Screening Facility,Minutes,4.26979533006,NA,NA,Minutes to Mammography,float64,src-TBD,4
32003007100,Census Tract 71,Clark County,NV,251,Travel time to Screening Facility,Minutes,7.45151114182,NA,NA,Minutes to Gastroenterology,float64,src-TBD,7
32003007100,Census Tract 71,Clark County,NV,700,Travel time to Screening Facility,Minutes,18.4171167173999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,18
32003007100,Census Tract 71,Clark County,NV,833,Travel time to Screening Facility,Minutes,7.12562556257,NA,NA,Minutes to Mammography,float64,src-TBD,7
32003007200,Census Tract 72,Clark County,NV,125,Travel time to Screening Facility,Minutes,11.4964525642,NA,NA,Minutes to Gastroenterology,float64,src-TBD,11
32003007200,Census Tract 72,Clark County,NV,700,Travel time to Screening Facility,Minutes,22.2300464742,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,22
32003007200,Census Tract 72,Clark County,NV,833,Travel time to Screening Facility,Minutes,8.76189028988,NA,NA,Minutes to Mammography,float64,src-TBD,9
32003007500,Census Tract 75,Clark County,NV,104,Travel time to Screening Facility,Minutes,35.9662977552999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,36
32003007500,Census Tract 75,Clark County,NV,716,Travel time to Screening Facility,Minutes,38.037492331,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,38
32003007500,Census Tract 75,Clark County,NV,837,Travel time to Screening Facility,Minutes,26.6186311075,NA,NA,Minutes to Mammography,float64,src-TBD,27
32003007600,Census Tract 76,Clark County,NV,125,Travel time to Screening Facility,Minutes,60.5134425793999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,61
32003007600,Census Tract 76,Clark County,NV,721,Travel time to Screening Facility,Minutes,70.3724591806,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,70
32003007600,Census Tract 76,Clark County,NV,973,Travel time to Screening Facility,Minutes,13.2184521433,NA,NA,Minutes to Mammography,float64,src-TBD,13
32003007801,Census Tract 78.01,Clark County,NV,125,Travel time to Screening Facility,Minutes,6.41637186342,NA,NA,Minutes to Gastroenterology,float64,src-TBD,6
32003007801,Census Tract 78.01,Clark County,NV,721,Travel time to Screening Facility,Minutes,20.9068052659,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,21
