"FIPS","County","State","measure","value"
30021,"Dawson County","Montana","Met_Colon_Screen",0.661
30023,"Deer Lodge County","Montana","Met_Colon_Screen",0.62
30025,"Fallon County","Montana","Met_Colon_Screen",0.64
30027,"Fergus County","Montana","Met_Colon_Screen",0.659
30029,"Flathead County","Montana","Met_Colon_Screen",0.645
30031,"Gallatin County","Montana","Met_Colon_Screen",0.644
30033,"Garfield County","Montana","Met_Colon_Screen",0.589
30035,"Glacier County","Montana","Met_Colon_Screen",0.534
30037,"Golden Valley County","Montana","Met_Colon_Screen",0.674
30039,"Granite County","Montana","Met_Colon_Screen",0.666
30041,"Hill County","Montana","Met_Colon_Screen",0.595
30043,"Jefferson County","Montana","Met_Colon_Screen",0.666
30045,"Judith Basin County","Montana","Met_Colon_Screen",0.63
30047,"Lake County","Montana","Met_Colon_Screen",0.617
30049,"Lewis And Clark County","Montana","Met_Colon_Screen",0.651
30051,"Liberty County","Montana","Met_Colon_Screen",0.574
30053,"Lincoln County","Montana","Met_Colon_Screen",0.653
30055,"McCone County","Montana","Met_Colon_Screen",0.669
30057,"Madison County","Montana","Met_Colon_Screen",0.688
30059,"Meagher County","Montana","Met_Colon_Screen",0.65
30061,"Mineral County","Montana","Met_Colon_Screen",0.658
30063,"Missoula County","Montana","Met_Colon_Screen",0.66
30065,"Musselshell County","Montana","Met_Colon_Screen",0.597
30067,"Park County","Montana","Met_Colon_Screen",0.625
30069,"Petroleum County","Montana","Met_Colon_Screen",0.685
30071,"Phillips County","Montana","Met_Colon_Screen",0.663
30073,"Pondera County","Montana","Met_Colon_Screen",0.629
30075,"Powder River County","Montana","Met_Colon_Screen",0.661
30077,"Powell County","Montana","Met_Colon_Screen",0.615
30079,"Prairie County","Montana","Met_Colon_Screen",0.604
30081,"Ravalli County","Montana","Met_Colon_Screen",0.664
30083,"Richland County","Montana","Met_Colon_Screen",0.609
30085,"Roosevelt County","Montana","Met_Colon_Screen",0.541
30087,"Rosebud County","Montana","Met_Colon_Screen",0.577
30089,"Sanders County","Montana","Met_Colon_Screen",0.608
30091,"Sheridan County","Montana","Met_Colon_Screen",0.658
30093,"Silver Bow County","Montana","Met_Colon_Screen",0.622
30095,"Stillwater County","Montana","Met_Colon_Screen",0.664
30097,"Sweet Grass County","Montana","Met_Colon_Screen",0.672
30099,"Teton County","Montana","Met_Colon_Screen",0.601
