FIPS,Tract,County,State,measure,value
16027021905,Census Tract 219.05,Canyon County,Idaho,Vacancy Rate,0.058736059479553904
16027021906,Census Tract 219.06,Canyon County,Idaho,Vacancy Rate,0.014705882352941176
16027021907,Census Tract 219.07,Canyon County,Idaho,Vacancy Rate,0.06382978723404255
16027022100,Census Tract 221,Canyon County,Idaho,Vacancy Rate,0.021953896816684963
16027022200,Census Tract 222,Canyon County,Idaho,Vacancy Rate,0.05913978494623656
16027022301,Census Tract 223.01,Canyon County,Idaho,Vacancy Rate,0.019550342130987292
16027022302,Census Tract 223.02,Canyon County,Idaho,Vacancy Rate,0.0
16027022303,Census Tract 223.03,Canyon County,Idaho,Vacancy Rate,0.08125
16027022400,Census Tract 224,Canyon County,Idaho,Vacancy Rate,0.04497663551401869
16029960100,Census Tract 9601,Caribou County,Idaho,Vacancy Rate,0.10631040363843093
16029960200,Census Tract 9602,Caribou County,Idaho,Vacancy Rate,0.30342815463165573
16031950100,Census Tract 9501,Cassia County,Idaho,Vacancy Rate,0.17687661777394306
16031950200,Census Tract 9502,Cassia County,Idaho,Vacancy Rate,0.09298660362490149
16031950300,Census Tract 9503,Cassia County,Idaho,Vacancy Rate,0.040250914793518035
16031950400,Census Tract 9504,Cassia County,Idaho,Vacancy Rate,0.037477691850089236
16031950500,Census Tract 9505,Cassia County,Idaho,Vacancy Rate,0.06854043392504931
16031950600,Census Tract 9506,Cassia County,Idaho,Vacancy Rate,0.14285714285714285
16033950100,Census Tract 9501,Clark County,Idaho,Vacancy Rate,0.42538975501113585
16035940001,Census Tract 9400.01,Clearwater County,Idaho,Vacancy Rate,0.15538461538461537
16035940002,Census Tract 9400.02,Clearwater County,Idaho,Vacancy Rate,0.19593908629441625
16035970100,Census Tract 9701,Clearwater County,Idaho,Vacancy Rate,0.2944188428059396
16037960200,Census Tract 9602,Custer County,Idaho,Vacancy Rate,0.42236421725239615
16039960100,Census Tract 9601,Elmore County,Idaho,Vacancy Rate,0.3736372646184341
16039960201,Census Tract 9602.01,Elmore County,Idaho,Vacancy Rate,0.042826552462526764
16039960202,Census Tract 9602.02,Elmore County,Idaho,Vacancy Rate,0.027188328912466843
16039960300,Census Tract 9603,Elmore County,Idaho,Vacancy Rate,0.12135922330097088
16039960401,Census Tract 9604.01,Elmore County,Idaho,Vacancy Rate,0.059050064184852376
16039960402,Census Tract 9604.02,Elmore County,Idaho,Vacancy Rate,0.05870307167235495
16039960500,Census Tract 9605,Elmore County,Idaho,Vacancy Rate,0.011587485515643106
16041970100,Census Tract 9701,Franklin County,Idaho,Vacancy Rate,0.06390977443609022
16041970200,Census Tract 9702,Franklin County,Idaho,Vacancy Rate,0.07671857197113559
16043970100,Census Tract 9701,Fremont County,Idaho,Vacancy Rate,0.869501822600243
16043970200,Census Tract 9702,Fremont County,Idaho,Vacancy Rate,0.2188235294117647
16043970301,Census Tract 9703.01,Fremont County,Idaho,Vacancy Rate,0.1127129750982962
16043970302,Census Tract 9703.02,Fremont County,Idaho,Vacancy Rate,0.09975470155355683
16045960100,Census Tract 9601,Gem County,Idaho,Vacancy Rate,0.018808777429467086
16045960200,Census Tract 9602,Gem County,Idaho,Vacancy Rate,0.0380057212913772
16045960301,Census Tract 9603.01,Gem County,Idaho,Vacancy Rate,0.0708215297450425
16045960302,Census Tract 9603.02,Gem County,Idaho,Vacancy Rate,0.15397489539748954
16047960101,Census Tract 9601.01,Gooding County,Idaho,Vacancy Rate,0.062339331619537273
16047960102,Census Tract 9601.02,Gooding County,Idaho,Vacancy Rate,0.11626297577854672
16047960201,Census Tract 9602.01,Gooding County,Idaho,Vacancy Rate,0.10427066001109263
16047960202,Census Tract 9602.02,Gooding County,Idaho,Vacancy Rate,0.1657501963864886
16049940000,Census Tract 9400,Idaho County,Idaho,Vacancy Rate,0.15095194922937444
16049960100,Census Tract 9601,Idaho County,Idaho,Vacancy Rate,0.38556446637877856
16049960201,Census Tract 9602.01,Idaho County,Idaho,Vacancy Rate,0.2451403887688985
16049960202,Census Tract 9602.02,Idaho County,Idaho,Vacancy Rate,0.2006213936972925
16049960300,Census Tract 9603,Idaho County,Idaho,Vacancy Rate,0.2116279069767442
16049960400,Census Tract 9604,Idaho County,Idaho,Vacancy Rate,0.4516765285996055
16051960100,Census Tract 9601,Jefferson County,Idaho,Vacancy Rate,0.19178960872354073
16051960200,Census Tract 9602,Jefferson County,Idaho,Vacancy Rate,0.0583167660702452
16051960301,Census Tract 9603.01,Jefferson County,Idaho,Vacancy Rate,0.00878048780487805
16051960302,Census Tract 9603.02,Jefferson County,Idaho,Vacancy Rate,0.0033980582524271844
16051960401,Census Tract 9604.01,Jefferson County,Idaho,Vacancy Rate,0.04044943820224719
16051960402,Census Tract 9604.02,Jefferson County,Idaho,Vacancy Rate,0.06195840554592721
16053970100,Census Tract 9701,Jerome County,Idaho,Vacancy Rate,0.08256107834877843
16053970200,Census Tract 9702,Jerome County,Idaho,Vacancy Rate,0.0935672514619883
