FIPS,County,State,measure,value
16041,Franklin County,Idaho,18 to 64,0.5459098497495827
16043,Fremont County,Idaho,18 to 64,0.5794807308232858
16045,Gem County,Idaho,18 to 64,0.5534025974025975
16047,Gooding County,Idaho,18 to 64,0.5575386597938145
16049,Idaho County,Idaho,18 to 64,0.5236194674450467
16051,Jefferson County,Idaho,18 to 64,0.5516043717936462
16053,Jerome County,Idaho,18 to 64,0.5731388412192531
16055,Kootenai County,Idaho,18 to 64,0.5808265473251978
16057,Latah County,Idaho,18 to 64,0.6718499197431782
16059,Lemhi County,Idaho,18 to 64,0.5248041775456919
16061,Lewis County,Idaho,18 to 64,0.4986225895316804
16063,Lincoln County,Idaho,18 to 64,0.5902364020757256
16065,Madison County,Idaho,18 to 64,0.7415931564006325
16067,Minidoka County,Idaho,18 to 64,0.5522981596226764
16069,Nez Perce County,Idaho,18 to 64,0.5834123222748815
16071,Oneida County,Idaho,18 to 64,0.5251531058617673
16073,Owyhee County,Idaho,18 to 64,0.564394253923441
16075,Payette County,Idaho,18 to 64,0.5530092683117594
16077,Power County,Idaho,18 to 64,0.5339732255620107
16079,Shoshone County,Idaho,18 to 64,0.5640719456675871
16081,Teton County,Idaho,18 to 64,0.6348091086091594
16083,Twin Falls County,Idaho,18 to 64,0.5722580360296715
16085,Valley County,Idaho,18 to 64,0.5596787827557058
16087,Washington County,Idaho,18 to 64,0.5162080663399925
30001,Beaverhead County,Montana,18 to 64,0.5980568169817299
30003,Big Horn County,Montana,18 to 64,0.5398013750954928
30005,Blaine County,Montana,18 to 64,0.5448079658605974
30007,Broadwater County,Montana,18 to 64,0.5700157660885767
30009,Carbon County,Montana,18 to 64,0.5583842179426961
30011,Carter County,Montana,18 to 64,0.5097597597597597
30013,Cascade County,Montana,18 to 64,0.586783222581524
30015,Chouteau County,Montana,18 to 64,0.5514668475496015
30017,Custer County,Montana,18 to 64,0.5985615120849711
30019,Daniels County,Montana,18 to 64,0.5153094462540717
30021,Dawson County,Montana,18 to 64,0.5800336511497476
30023,Deer Lodge County,Montana,18 to 64,0.6217276099629041
30025,Fallon County,Montana,18 to 64,0.5494729683781027
30027,Fergus County,Montana,18 to 64,0.5542797494780793
