"FIPS","Tract","County","State","Vacancy.Rate","No.Vehicle","Single.Parent.Household","Multi.Unit.Structures","Mobile.Homes","Owner.Occupied.Housing","Crowded.Housing","Lack.Complete.Plumbing","Median.Home.Value","Median.Monthly.Mortgage","Median.Gross.Rent","No.Home.Broadband","Rent.Burden..40..Income."
32003005422,"Census Tract 54.22","Clark County","Nevada",0.0712616822429906,0.00490730643402399,0.227044025157233,0.0163551401869159,0.00817757009345794,0.618238993710692,0.00754716981132075,0,294100,1410,1097,0.109223873555084,0.199341021416804
32003005423,"Census Tract 54.23","Clark County","Nevada",0.0938715953307393,0.0102040816326531,0.179817498658078,0.11624513618677,0,0.351046698872786,0.117552334943639,0.0665593129361245,362900,1498,1302,0.0961378737541528,0.237386269644334
32003005432,"Census Tract 54.32","Clark County","Nevada",0.0295748613678373,0.017889740781307,0.104761904761905,0.00646950092421442,0,0.878571428571429,0,0,388700,1790,1953,0.0419320594479831,0.376470588235294
32003005433,"Census Tract 54.33","Clark County","Nevada",0.0449288256227758,0,0.0363297624592455,0.00266903914590747,0.169039145907473,0.956217978574755,0,0,433900,1928,1531,0.082923520434119,0.148936170212766
32003005434,"Census Tract 54.34","Clark County","Nevada",0.0819502074688797,0.00498188405797101,0.0457627118644068,0,0.0176348547717842,0.861016949152542,0,0,429700,1947,2119,0.0176845943482224,0.353658536585366
32003005435,"Census Tract 54.35","Clark County","Nevada",0.0206985769728331,0,0.0528401585204756,0,0,0.789299867899604,0.0257595772787318,0,597900,2521,1728,0.0670482420278005,0.435736677115987
32003005437,"Census Tract 54.37","Clark County","Nevada",0.208980513979102,0.00413983440662373,0.0421278114958943,0.157582603784242,0,0.791146019278829,0,0,717500,2957,2375,0.0885773458658595,0.246153846153846
32003005438,"Census Tract 54.38","Clark County","Nevada",0.127367733507511,0.109566639411284,0.0868263473053892,0.142390594382756,0.133246244284781,0.505239520958084,0.0336826347305389,0,296200,1718,1517,0.0824468085106383,0.59304084720121
32003005439,"Census Tract 54.39","Clark County","Nevada",0.107804232804233,0.0585795749092794,0.106004447739066,0.0251322751322751,0,0.620459599703484,0.0607857672349889,0,279900,1341,1352,0.0494574817057785,0.28125
32003005440,"Census Tract 54.40","Clark County","Nevada",0.152380952380952,0.021843761569789,0,0.254365079365079,0.0515873015873016,0.468164794007491,0.0636704119850187,0,323300,1381,1686,0.0303134098304504,0.335387323943662
32003005441,"Census Tract 54.41","Clark County","Nevada",0.0847578347578348,0,0.043579766536965,0,0,0.85875486381323,0.024124513618677,0,464500,2265,1915,0.0148652403445402,0.192837465564738
32003005442,"Census Tract 54.42","Clark County","Nevada",0.0441937000470146,0.0303992740471869,0.0354156419085096,0,0,0.963600590260698,0.0172159370388588,0,550700,2161,2706,0.0203583061889251,0.702702702702703
32003005501,"Census Tract 55.01","Clark County","Nevada",0.187743950039032,0,0,0.0866510538641686,0.228337236533958,0.823161941374339,0.0153772224891879,0,312900,1942,1621,0.0775793121834177,0.258152173913043
32003005502,"Census Tract 55.02","Clark County","Nevada",0.108303249097473,0,0.0289184499710816,0,0.00515729757607014,0.881434355118566,0.021978021978022,0.00404858299595142,499100,2270,1115,0.0504823872560018,0.273170731707317
32003005503,"Census Tract 55.03","Clark County","Nevada",0.0730136005726557,0.0524562864279767,0.10965250965251,0.0171796707229778,0.0858983536148891,0.610810810810811,0,0,356900,2033,1298,0.101763409257899,0.277777777777778
32003005504,"Census Tract 55.04","Clark County","Nevada",0.047244094488189,0.00759301442672741,0.0420736288504884,0.153185397279885,0,0.598797896318558,0,0,456400,2197,1279,0.052646085997795,0.303370786516854
32003005607,"Census Tract 56.07","Clark County","Nevada",0.0982658959537572,0.0204200700116686,0.0858974358974359,0.0947976878612717,0.15606936416185,0.658333333333333,0.066025641025641,0,252100,1429,1115,0.0745410307454103,0.362101313320826
32003005612,"Census Tract 56.12","Clark County","Nevada",0.179334916864608,0.0161527165932452,0.0636758321273517,0.0593824228028504,0.268408551068884,0.667149059334298,0.0419681620839363,0.0144717800289436,246300,1704,1114,0.0968271334792122,0.321739130434783
32003005613,"Census Tract 56.13","Clark County","Nevada",0.228603603603604,0,0,0,0.22972972972973,0.785401459854015,0.0364963503649635,0,371600,2047,1051,0.0513421944227261,0.13265306122449
32003005614,"Census Tract 56.14","Clark County","Nevada",0.222033898305085,0,0.115468409586057,0.130508474576271,0.0177966101694915,0.485838779956427,0.0446623093681917,0,282500,1372,1126,0.10012836970475,0.110169491525424
32003005615,"Census Tract 56.15","Clark County","Nevada",0.242224316682375,0,0.0572139303482587,0,0,0.833333333333333,0.0149253731343284,0,315600,1340,1307,0.063953488372093,0.149253731343284
32003005702,"Census Tract 57.02","Clark County","Nevada",0.250698974836906,0.0926829268292683,0.0808457711442786,0.449207828518173,0.0549860205032619,0.337686567164179,0.0199004975124378,0,155400,978,1025,0.202355783751133,0.342723004694836
32003005703,"Census Tract 57.03","Clark County","Nevada",0.473417721518987,0.0465631929046563,0.0208333333333333,0.275105485232068,0.389873417721519,0.501602564102564,0.0817307692307692,0,128800,1019,832,0.371722846441948,0.212218649517685
32003005704,"Census Tract 57.04","Clark County","Nevada",0.121236133122029,0,0.0288548241659152,0.277337559429477,0,0.458972046889089,0,0.0234445446348061,284500,1569,983,0.159080866106938,0.245
32003005705,"Census Tract 57.05","Clark County","Nevada",0.194222222222222,0.0625630676084763,0.0386100386100386,0.186666666666667,0,0.678433535576393,0.00882515168229454,0.0209597352454495,295600,1389,975,0.127810650887574,0.600343053173242
32003005711,"Census Tract 57.11","Clark County","Nevada",0.0518331226295828,0,0.0246666666666667,0,0,0.931333333333333,0.018,0,619000,2470,1952,0.0775609756097561,0.106796116504854
32003005713,"Census Tract 57.13","Clark County","Nevada",0.0553679945982444,0.00362173038229376,0.0203716940671908,0,0,0.844531808434596,0,0,482800,2103,1778,0.0326944757609922,0.285057471264368
32003005715,"Census Tract 57.15","Clark County","Nevada",0.0781322237632917,0.0158550396375991,0.0456369107321966,0.00462320850670365,0,0.867101303911735,0.041123370110331,0,905900,3714,2903,0.0315443592552026,0.679245283018868
32003005716,"Census Tract 57.16","Clark County","Nevada",0.0764904386951631,0,0,0.00562429696287964,0,0.867641088103938,0.00284206252537556,0,603900,2184,2032,0.0512205754141238,0.503067484662577
32003005717,"Census Tract 57.17","Clark County","Nevada",0.0214088397790055,0,0.0772759350741002,0,0,0.766760762173606,0,0,496100,2239,2051,0.017603550295858,0.178517397881997
32003005718,"Census Tract 57.18","Clark County","Nevada",0.0571776155717762,0,0.0283870967741936,0,0,0.918709677419355,0.00645161290322581,0,471500,1755,2417,0.0264410364886304,0.365079365079365
32003005719,"Census Tract 57.19","Clark County","Nevada",0.0139664804469274,0,0.0385269121813031,0,0,0.836260623229462,0,0.0141643059490085,557600,2365,2526,0.00251046025104606,0.162629757785467
32003005720,"Census Tract 57.20","Clark County","Nevada",0.145715751667522,0,0.024024024024024,0.068753206772704,0.0472036942021549,0.847447447447447,0.024024024024024,0.0048048048048048,563500,2497,2275,0.0104142559592687,0.405511811023622
32003005721,"Census Tract 57.21","Clark County","Nevada",0.0968858131487889,0,0,0.0115340253748558,0.00807381776239908,0.962962962962963,0,0,590600,1875,2054,0.0686614173228346,0.379310344827586
32003005722,"Census Tract 57.22","Clark County","Nevada",0.0835443037974684,0,0,0,0.0177215189873418,0.82817679558011,0,0,524800,2067,2081,0.131782945736434,0.356913183279743
32003005803,"Census Tract 58.03","Clark County","Nevada",0.113291703835861,0.037134119702927,0.0563380281690141,0.076271186440678,0.00758251561106155,0.527665995975855,0.0045271629778672,0,438300,1871,2094,0.0424325381306219,0.309904153354633
32003005804,"Census Tract 58.04","Clark County","Nevada",0.0861222668451584,0.0384158415841584,0.10107421875,0.265060240963855,0,0.2978515625,0.0205078125,0,478900,2355,1846,0.0721739130434783,0.299721835883171
32003005805,"Census Tract 58.05","Clark County","Nevada",0.121665582303188,0.0285913528591353,0.017037037037037,0.13597918022121,0.00455432661027977,0.708148148148148,0.0125925925925926,0,579100,2360,1519,0.0997084548104956,0.154822335025381
32003005806,"Census Tract 58.06","Clark County","Nevada",0.0880667014069828,0.0136710896662646,0.0537142857142857,0.0766023970818134,0,0.572571428571429,0.0297142857142857,0.00685714285714286,482100,2063,1711,0.0303240740740741,0.520053475935829
32003005807,"Census Tract 58.07","Clark County","Nevada",0.0977953646127756,0.0116731517509728,0.0407268170426065,0.152628603730921,0,0.621553884711779,0.0256892230576441,0,472200,2041,1794,0.114997713763146,0.324503311258278
32003005808,"Census Tract 58.08","Clark County","Nevada",0.055663430420712,0.00598404255319149,0.0274160383824537,0.161165048543689,0,0.468128855380398,0.0603152844413982,0,457300,1754,1642,0.0938864628820961,0.422680412371134
32003005809,"Census Tract 58.09","Clark County","Nevada",0.187385740402194,0.00698602794411178,0.0573678290213723,0.373857404021938,0,0.384139482564679,0.0652418447694038,0.0219347581552306,411800,1352,1650,0.0728412928123493,0.435616438356164
32003005813,"Census Tract 58.13","Clark County","Nevada",0.0680728667305849,0.0424042815973652,0.114711934156379,0.232502396931927,0,0.418724279835391,0.0673868312757202,0,420400,2119,1748,0.0994102780117945,0.372566371681416
32003005818,"Census Tract 58.18","Clark County","Nevada",0.229219143576826,0,0.0196078431372549,0.0604534005037783,0.569269521410579,0.676470588235294,0.0718954248366013,0,319100,1482,943,0.467213114754098,0.0707070707070707
32003005822,"Census Tract 58.22","Clark County","Nevada",0.0871029836381136,0.011446012972148,0.107011070110701,0.00529355149181906,0.00433108758421559,0.677385345282024,0.00948866631523458,0.0142329994728519,562100,2589,2313,0.0876396648044693,0.17156862745098
32003005824,"Census Tract 58.24","Clark County","Nevada",0.0081453634085213,0.02007136485281,0.0688566013897663,0.0864661654135338,0,0.679090334807328,0,0.00442198357548958,689400,2734,2510,0.0516375806837198,0.503937007874016
32003005825,"Census Tract 58.25","Clark County","Nevada",0.0545876887340302,0.0361023484051875,0.0380835380835381,0.158343012001549,0,0.416871416871417,0.0548730548730549,0,352700,1483,1419,0.0876947662804635,0.521769662921348
32003005826,"Census Tract 58.26","Clark County","Nevada",0.052168815943728,0.00848896434634975,0.0395794681508967,0.213364595545135,0.0175849941383353,0.465677179962894,0.0395794681508967,0,480300,2074,1687,0.0303102625298329,0.335648148148148
32003005828,"Census Tract 58.28","Clark County","Nevada",0.0282066508313539,0.00825958702064897,0.0543843568591506,0,0.00593824228028504,0.747021081576535,0.00916590284142988,0.0051940116101436,441400,1995,2167,0.0109360890940102,0.514492753623188
32003005829,"Census Tract 58.29","Clark County","Nevada",0.0883303411131059,0.0770065075921909,0.0118156754627806,0.00789946140035907,0,0.688066167782592,0.00275699094131548,0,406100,1806,1832,0.0248647067427235,0.359848484848485
32003005830,"Census Tract 58.30","Clark County","Nevada",0.0504939626783754,0.0196340919232485,0.0774566473988439,0.341383095499451,0,0.487861271676301,0.00982658959537572,0,447200,2134,1781,0.0075999019367492,0.369074492099323
32003005831,"Census Tract 58.31","Clark County","Nevada",0.038060715903942,0.037923531240286,0.0923221855864343,0.00362483008608971,0.0262800181241504,0.797927461139896,0,0.00612341026848799,490100,2166,2310,0.0026346604215457,0.582750582750583
32003005834,"Census Tract 58.34","Clark County","Nevada",0.0623556581986143,0.0744264129826525,0.0435139573070608,0,0.0192455735180908,0.754515599343186,0.0270935960591133,0,629500,2463,2152,0.0343108504398827,0.250836120401338
32003005835,"Census Tract 58.35","Clark County","Nevada",0.0257627118644068,0.0126997132322819,0.00417536534446764,0,0.0128813559322034,0.840640222686152,0.0340988169798191,0.0132219902574809,563800,2558,2623,0.0327427674366449,0.165938864628821
32003005836,"Census Tract 58.36","Clark County","Nevada",0.0539367637941724,0.00895140664961637,0,0.15933044017359,0,0.631716906946265,0.053735255570118,0.0439056356487549,452200,1811,1743,0.0301495417269657,0.233096085409253
32003005837,"Census Tract 58.37","Clark County","Nevada",0.0808290155440415,0.0439746300211417,0.0400225479143179,0,0,0.794250281848929,0,0,498400,2330,2276,0.0177552314521243,0.178082191780822
32003005839,"Census Tract 58.39","Clark County","Nevada",0.0888821934317566,0.0104950946840064,0.0138888888888889,0.0171738475444411,0.0150647785477553,0.910714285714286,0.0171957671957672,0,562200,2602,2750,0.0184042553191489,0.437037037037037
32003005841,"Census Tract 58.41","Clark County","Nevada",0.0560137457044674,0,0.0698944302875865,0.0642611683848797,0,0.818347287950491,0.00655260283946123,0,749600,2781,2830,0.0734367013119782,0
32003005842,"Census Tract 58.42","Clark County","Nevada",0.0691525423728814,0.0132827324478178,0.010924981791697,0,0,0.891478514202476,0.00364166059723234,0,1521900,4001,3501,0.0147420147420148,0.087248322147651
32003005843,"Census Tract 58.43","Clark County","Nevada",0.0863131935881628,0.0352112676056338,0.0290148448043185,0.404438964241677,0,0.406207827260459,0.0195681511470985,0,472700,2062,2393,0.0680807389668149,0.479545454545455
32003005844,"Census Tract 58.44","Clark County","Nevada",0.131399317406143,0,0.0294695481335953,0.0890784982935154,0,0.625147347740668,0,0,548500,2639,2164,0.049984524914887,0.439203354297694
32003005845,"Census Tract 58.45","Clark County","Nevada",0.0807600950118765,0.0318674314850223,0.0729974160206718,0.16270783847981,0,0.617571059431525,0.00516795865633075,0,567300,1877,2194,0.173493975903614,0.353040540540541
32003005846,"Census Tract 58.46","Clark County","Nevada",0.0550705171255876,0.013550135501355,0.0227434257285004,0,0,0.818763326226013,0,0.00604122245913291,601100,2170,2526,0.0358228050535743,0.315686274509804
32003005847,"Census Tract 58.47","Clark County","Nevada",0.157669237360754,0.0395456457719815,0.0188199389623601,0.620822622107969,0.00685518423307626,0.209053916581892,0.0223804679552391,0,337400,1875,1764,0.0281061203047018,0.373633440514469
32003005848,"Census Tract 58.48","Clark County","Nevada",0.0637920850561134,0.10966735966736,0.0271293375394322,0.238629651506202,0.0100413467217956,0.289589905362776,0.0315457413249211,0,383300,1535,1651,0.048208995421492,0.426287744227353
32003005849,"Census Tract 58.49","Clark County","Nevada",0.0126422250316056,0.00450901803607214,0,0.217446270543616,0,0.436619718309859,0.0128040973111396,0.00768245838668374,445600,2105,1650,0.0529309918377443,0.327272727272727
32003005850,"Census Tract 58.50","Clark County","Nevada",0.0593732820230896,0,0.054354178842782,0.0604727872457394,0.0159428257284222,0.718293395675044,0.0146113383985973,0,476100,1796,2333,0.0149592880136338,0.29253112033195
32003005852,"Census Tract 58.52","Clark County","Nevada",0.0627865961199295,0,0.0568310124200226,0.0567901234567901,0,0.669928490779074,0.0263455024463681,0,494100,2262,1575,0.0583030494548902,0.298745724059293
32003005855,"Census Tract 58.55","Clark County","Nevada",0.0460614152202937,0.00908558030480656,0.0559832050384885,0.0110146862483311,0.0433911882510013,0.66480055983205,0.00489853044086774,0,469000,2446,2148,0.0384368994234465,0.370563674321503
32003005856,"Census Tract 58.56","Clark County","Nevada",0.104,0.00715243629861422,0.0808823529411765,0.0225882352941176,0.0197647058823529,0.656512605042017,0.0246848739495798,0,543500,2530,2382,0.0201999591920017,0.403669724770642
32003005857,"Census Tract 58.57","Clark County","Nevada",0.0796163069544364,0.00568371782012705,0.171443460135487,0.0772182254196643,0.0129496402877698,0.510161542470036,0.037519541427827,0,352100,1570,2030,0.0200432588320115,0.307446808510638
32003005858,"Census Tract 58.58","Clark County","Nevada",0.0566584876198974,0,0.0952943958382596,0.00401516841400848,0.00356903859022976,0.765192716954363,0.0101678883896902,0,563300,2181,2233,0.0410284898023966,0.345417925478348
32003005859,"Census Tract 58.59","Clark County","Nevada",0.10657966286025,0.00581395348837209,0.076080340839927,0.508428493746601,0.00108754758020663,0.466220328667072,0,0,311700,1585,1441,0.0664556962025317,0.339794754846066
32003005860,"Census Tract 58.60","Clark County","Nevada",0.0198115022119638,0.0107981905734715,0.00510204081632653,0.350259665320254,0,0.504120879120879,0.0467032967032967,0,422700,2029,1761,0,0.190344281757024
32003005861,"Census Tract 58.61","Clark County","Nevada",0,0,0.0869565217391304,0,0,0.732173913043478,0,0,450900,2048,2360,0,0
32003005862,"Census Tract 58.62","Clark County","Nevada",0.015748031496063,0.0144432773109244,0.145818181818182,0.235504652827487,0,0.506909090909091,0.0410909090909091,0,477100,2042,1924,0.0531945649031512,0.352507374631268
32003005863,"Census Tract 58.63","Clark County","Nevada",0.116809116809117,0.0108695652173913,0,0.275403608736942,0,0.393548387096774,0,0,450500,2362,1750,0.0160469667318982,0.273049645390071
32003005864,"Census Tract 58.64","Clark County","Nevada",0.0539340101522843,0.00566706021251476,0.0291750503018109,0.269670050761421,0.0145939086294416,0.436284372904091,0.0197853789403085,0,419400,2186,1859,0.0334582812716924,0.257584770969661
32003005865,"Census Tract 58.65","Clark County","Nevada",0.0519015659955257,0,0.0816422840962718,0,0,0.843794242567249,0,0,496200,2411,2637,0.00665778961384822,0.3202416918429
32003005866,"Census Tract 58.66","Clark County","Nevada",0.0189491817398794,0,0.0566286215978929,0.0099052540913006,0,0.816505706760316,0.0509218612818262,0,470600,1941,1852,0,0.0669856459330144
32003005867,"Census Tract 58.67","Clark County","Nevada",0,0.00167785234899329,0.0286006128702758,0,0,0.768130745658836,0.0188968335035751,0,413800,2128,2118,0.0289655172413793,0.451541850220264
32003005868,"Census Tract 58.68","Clark County","Nevada",0.0318870883429169,0.00793377026560883,0.0588552915766739,0,0,0.776997840172786,0,0.00809935205183585,417000,1923,1990,0.00260281103591875,0.38498789346247
32003005869,"Census Tract 58.69","Clark County","Nevada",0.087378640776699,0,0.174772036474164,0.0832177531206657,0,0.658054711246201,0.0326747720364742,0,369800,1977,1863,0.0369644357322879,0.102222222222222
32003005870,"Census Tract 58.70","Clark County","Nevada",0.0270935960591133,0.029023746701847,0.0970464135021097,0.106732348111658,0.0262725779967159,0.49957805907173,0.080168776371308,0,387600,2171,2026,0.0326718296224588,0.386172006745363
32003005871,"Census Tract 58.71","Clark County","Nevada",0,0,0.0389447236180905,0.0904522613065327,0,0.585427135678392,0.0653266331658292,0,409000,2078,1868,0.0298588490770901,0.342424242424242
32003005872,"Census Tract 58.72","Clark County","Nevada",0.05442366731789,0.00342465753424658,0.0430932703659976,0,0.003349148758024,0.916765053128689,0,0.0218417945690673,839100,3171,2817,0.0176732082836387,0.315602836879433
32003005873,"Census Tract 58.73","Clark County","Nevada",0.0484221980413493,0.00735294117647059,0.0428816466552316,0.00707290533188248,0,0.890794739851344,0,0.0154373927958834,730000,3071,2607,0.0808919982509838,0.0994764397905759
32003005874,"Census Tract 58.74","Clark County","Nevada",0.0502857142857143,0.0169411764705882,0.0740072202166065,0.0331428571428571,0.0205714285714286,0.535499398315283,0.0186522262334537,0,474500,1775,1969,0.0228096354721807,0.321243523316062
32003005875,"Census Tract 58.75","Clark County","Nevada",0.0550185873605948,0,0.10228166797797,0.054275092936803,0,0.574350904799371,0.037765538945712,0,437500,1828,1877,0.0821150855365474,0.391866913123845
32003005876,"Census Tract 58.76","Clark County","Nevada",0.21171875,0,0.00198216055500496,0,0.5734375,0.739345887016848,0.0198216055500496,0,222200,1504,1113,0.0513211382113821,0.395437262357414
32003005877,"Census Tract 58.77","Clark County","Nevada",0.0259012950647532,0.00791497060153777,0.0269493352497305,0,0.0294014700735037,0.821056413941789,0.0111390585698886,0,491500,2273,1937,0.00796089385474863,0.261044176706827
32003005902,"Census Tract 59.02","Clark County","Nevada",0.264559068219634,0.109919571045576,0.138009049773756,0.00166389351081531,0.173044925124792,0.828054298642534,0,0,320800,1588,815,0.235772357723577,0.263157894736842
32003005903,"Census Tract 59.03","Clark County","Nevada",0.200321802091714,0.00827129859387924,0.0201207243460765,0.00522928399034594,0.00160901045856798,0.932595573440644,0.0110663983903421,0,391500,1687,1250,0.0793076724360631,0.0671641791044776
32003005904,"Census Tract 59.04","Clark County","Nevada",0.181398651047213,0.016260162601626,0,0,0,0.965741543798786,0,0,475500,1869,1653,0.0466773971027823,0.278481012658228
32003005905,"Census Tract 59.05","Clark County","Nevada",0.333514986376022,0.073943661971831,0,0.0305177111716621,0.00544959128065395,0.679476696647588,0.0261651676206051,0,273700,1308,993,0.139264089427108,0.262755102040816
32003006001,"Census Tract 60.01","Clark County","Nevada",0.110925492816572,0.0750718390804598,0.164223975948891,0.433010357500835,0,0.0999624201428035,0.130777903043968,0.0108981585869974,215400,1261,1402,0.0476466496638071,0.407933194154489
32003006103,"Census Tract 61.03","Clark County","Nevada",0.109818181818182,0.147563486616335,0.129901960784314,0.373090909090909,0,0.394607843137255,0.0392156862745098,0,318200,1665,1386,0.0442386831275721,0.331983805668016
32003006104,"Census Tract 61.04","Clark County","Nevada",0.0187734668335419,0,0.0835459183673469,0.0550688360450563,0,0.805484693877551,0.0420918367346939,0,427300,1970,1666,0.0114264651677111,0.150819672131148
32003006201,"Census Tract 62.01","Clark County","Nevada",0.0671186440677966,0.0990727183992191,0.117732558139535,0.16271186440678,0.192542372881356,0.29796511627907,0.156976744186047,0.0239825581395349,181600,1375,1150,0.206831566548881,0.348861283643892
32003006202,"Census Tract 62.02","Clark County","Nevada",0.0727141828653708,0.00924415443175639,0.119565217391304,0.0158387329013679,0.268538516918646,0.687888198757764,0.130434782608696,0,275600,1223,1247,0.0985355648535565,0.223880597014925
32003006203,"Census Tract 62.03","Clark County","Nevada",0.0408805031446541,0.032235939643347,0.106010928961749,0,0.269392033542977,0.618579234972678,0.0983606557377049,0,276000,1479,1662,0.0427244582043343,0.335243553008596
32003006204,"Census Tract 62.04","Clark County","Nevada",0.0458823529411765,0,0.109124537607891,0,0.0311764705882353,0.696054254007398,0.11652281134402,0,322800,1585,1684,0.118120314499909,0.401622718052738
32003006700,"Census Tract 67","Clark County","Nevada",0.845926966292135,0.149774774774775,0.0218778486782133,0.9875,0,0.345487693710119,0.0483135824977211,0.00638103919781222,721800,2849,1948,0.0304232804232805,0.306406685236769
32003006800,"Census Tract 68","Clark County","Nevada",0.0353982300884956,0.119177507343684,0.0672782874617737,0.294985250737463,0,0.17533129459735,0.120285423037717,0,308500,1309,1198,0.267755412077478,0.302843016069221
32003006900,"Census Tract 69","Clark County","Nevada",0.0650306748466258,0.00636942675159236,0.0288713910761155,0.16319018404908,0,0.551181102362205,0,0,476300,2281,1049,0.0562691131498471,0.573099415204678
32003007100,"Census Tract 71","Clark County","Nevada",0.0607787274453941,0.0167046317388003,0.203235591506572,0,0.452991452991453,0.547017189079879,0.129423660262892,0.0121334681496461,23800,1196,934,0.0614556782781082,0.513392857142857
32003007200,"Census Tract 72","Clark County","Nevada",0.126635269492412,0.111791730474732,0.107249850209706,0.154369440083726,0,0.533253445176753,0.107849011384062,0.00479328939484721,277000,1508,1179,0.0665245202558635,0.394094993581515
32003007500,"Census Tract 75","Clark County","Nevada",0.441176470588235,0.00198412698412698,0.00202429149797571,0,0.0463800904977376,0.823886639676113,0,0,614700,2273,2159,0.143920595533499,0
32003007600,"Census Tract 76","Clark County","Nevada",0.109958506224066,0,0.0621600621600622,0.0131396957123098,0.116874135546335,0.867909867909868,0.0613830613830614,0,373200,1920,911,0.0190476190476191,0.117647058823529
32003007801,"Census Tract 78.01","Clark County","Nevada",0.232462173314993,0.166336633663366,0.175627240143369,0.519944979367263,0,0,0.0824372759856631,0,0,0,1538,0.138461538461538,0.530465949820789
32003007802,"Census Tract 78.02","Clark County","Nevada",0,0,0,1,0,0,0,0,0,0,0,0,1
32003007900,"Census Tract 79","Clark County","Nevada",0.17741935483871,0.203592814371257,0.0413469735720375,0.753155680224404,0.0133239831697055,0.119778346121057,0.0639386189258312,0,332800,1903,1148,0.276062900407688,0.446004842615012
32005001000,"Census Tract 10","Douglas County","Nevada",0.0426457789382071,0.00963676797627873,0.0154545454545455,0,0,0.921818181818182,0,0,479400,1844,1765,0.137205987170349,0.325581395348837
32005001100,"Census Tract 11","Douglas County","Nevada",0.0208728652751423,0,0.0959302325581395,0.019449715370019,0.0512333965844402,0.699127906976744,0.0654069767441861,0,413600,1658,1461,0.0520293223672448,0.330112721417069
32005001200,"Census Tract 12","Douglas County","Nevada",0.022742474916388,0,0.0869267624914442,0.0234113712374582,0.00735785953177258,0.776865160848734,0,0,618900,2142,1414,0.0264578833693304,0.104294478527607
32005001300,"Census Tract 13","Douglas County","Nevada",0.0975877192982456,0,0.0692588092345079,0,0.0131578947368421,0.910085054678007,0,0.00729040097205346,1150100,3237,1975,0.0233644859813084,0
32005001400,"Census Tract 14","Douglas County","Nevada",0.134107027724049,0,0.0588235294117647,0.0412637008381689,0.0296582849774339,0.724497393894267,0,0,524500,2140,1821,0.0333027803238619,0.462162162162162
32005001500,"Census Tract 15","Douglas County","Nevada",0.0316042597045689,0.0306038047973532,0.0344093650230578,0.0529027825489522,0.141532119546548,0.555516140475346,0.0390209294075913,0,504200,2189,1508,0.103393704941094,0.561851556264964
32005001600,"Census Tract 16","Douglas County","Nevada",0.481212121212121,0,0.0292056074766355,0.00545454545454545,0.00545454545454545,0.864485981308411,0,0,2000001,2463,1792,0.04920049200492,0.422413793103448
32005001700,"Census Tract 17","Douglas County","Nevada",0.401372212692967,0.00957446808510638,0.0386819484240688,0.192967409948542,0,0.508595988538682,0.0630372492836676,0.0128939828080229,1172600,3050,1687,0.0447154471544715,0.489795918367347
32005001800,"Census Tract 18","Douglas County","Nevada",0.445421624418003,0,0.0382462686567164,0.120020693222969,0.0755302638385929,0.746268656716418,0,0,767900,2440,1586,0.00703564727954975,0.209558823529412
32005001900,"Census Tract 19","Douglas County","Nevada",0.214363438520131,0,0.00692520775623269,0.0369967355821545,0.0206746463547334,0.853185595567867,0.00692520775623269,0.0290858725761773,1046400,3262,0,0.0792452830188679,0
32005002000,"Census Tract 20","Douglas County","Nevada",0.0416938110749186,0.0474794841735053,0.0652617267165194,0.0156351791530945,0.117915309446254,0.809653297076819,0.0659415363698165,0,433800,1703,1254,0.0753344968004653,0.403571428571429
32005002100,"Census Tract 21","Douglas County","Nevada",0.11439842209073,0,0.010022271714922,0,0.00591715976331361,0.845211581291759,0,0,492400,1842,2067,0.00759734093067421,0.561151079136691
32005002200,"Census Tract 22","Douglas County","Nevada",0.0635474860335195,0.0387658227848101,0.0253542132736764,0,0,0.936987322893363,0,0,709100,2122,2017,0.0142402666262688,0.21301775147929
32005002300,"Census Tract 23","Douglas County","Nevada",0.0518731988472622,0.0428472702142364,0.0121580547112462,0,0.0288184438040346,0.933738601823708,0.00060790273556231,0.0224924012158055,722200,2167,2041,0.0584920847866917,0.238532110091743
32005002400,"Census Tract 24","Douglas County","Nevada",0.156342182890855,0.0199004975124378,0.0506993006993007,0.00442477876106195,0.278761061946903,0.713286713286713,0.013986013986014,0.00524475524475524,388500,1818,1141,0.0799457994579946,0.378048780487805
32005002500,"Census Tract 25","Douglas County","Nevada",0.111338100102145,0.0384122919334187,0.0126436781609195,0,0.497446373850868,0.84367816091954,0.0206896551724138,0,281700,1424,1404,0.089944416371905,0.360294117647059
32005990000,"Census Tract 9900","Douglas County","Nevada",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
32007950200,"Census Tract 9502","Elko County","Nevada",0.233532934131737,0.00220507166482911,0.0875,0.0874251497005988,0.165269461077844,0.7421875,0.0671875,0,255500,1550,977,0.0605187319884726,0.0121212121212121
32007950701,"Census Tract 9507.01","Elko County","Nevada",0.0965018094089264,0.0143719459614832,0.0676457498887405,0.128266988339365,0.0562927221552071,0.669781931464174,0.048064085447263,0,325900,2052,1369,0.00337682271680739,0.15633423180593
32007950702,"Census Tract 9507.02","Elko County","Nevada",0.0883977900552486,0.0383552176917761,0.0909090909090909,0.0543986400339991,0.287292817679558,0.777622377622378,0.0163170163170163,0.00699300699300699,298300,1865,1436,0.133990817888114,0.163522012578616
32007950800,"Census Tract 9508","Elko County","Nevada",0.114928909952607,0.0497787610619469,0.0655957161981258,0.0936018957345972,0,0.502008032128514,0,0.0174029451137885,248500,1461,888,0.0896036760482481,0.260752688172043
