"FIPS","Tract","County","State","Gini.Coefficient","Economic.Segregation","Racial.Economic.Segregation","Racial.Segregation","Gender.Pay.Gap","Uninsured.Children","Uninsured..Black.","Uninsured..Hispanic.","Living.Below.Poverty..Black.","Living.Below.Poverty..Hispanic.","Lack_English_Prof"
32003004907,"Census Tract 49.07","Clark County","Nevada",0.3275,0.223048327137546,0.143122676579926,0.231749710312862,0.0260282700521509,0.0180451127819549,0.142105263157895,0.109709270433352,0,0,0.061865189289012
32003004910,"Census Tract 49.10","Clark County","Nevada",0.3968,0.037037037037037,0.0498084291187739,0.16654492330168,0.139624468063651,0.0369843527738265,0.101449275362319,0.152487961476726,0,0.143222506393862,0.169753086419753
32003004911,"Census Tract 49.11","Clark County","Nevada",0.3889,-0.20523138832998,-0.112005365526492,0.0147029604609577,0.171525713587687,0.120218579234973,0.355799373040752,0.107637769900097,0.0955414012738854,0.239935587761675,0.124395604395604
32003004912,"Census Tract 49.12","Clark County","Nevada",0.3823,-0.184625492772668,-0.0229960578186597,0.134726368159204,0.019280105729612,0.171916010498688,0.0439024390243902,0.313890559230307,0,0.199720670391061,0.17867616254713
32003004914,"Census Tract 49.14","Clark County","Nevada",0.4879,-0.0742296918767507,0.11624649859944,0.155731225296443,0.0258099405142324,0.242732558139535,0,0.267869071476286,0,0.218461538461538,0.0954231433506045
32003004915,"Census Tract 49.15","Clark County","Nevada",0.3808,0.00461361014994233,0.00922722029988466,0.155997513983841,0.107928896952418,0.154189944134078,0,0.221029082774049,0.228571428571429,0.257847533632287,0.153370013755158
32003004916,"Census Tract 49.16","Clark County","Nevada",0.3394,-0.0907877169559413,0.0240320427236315,0.181277270924236,-0.0997257154686126,0.120209059233449,0.126506024096386,0.15767131594906,0,0.0526315789473684,0.134817303653927
32003004917,"Census Tract 49.17","Clark County","Nevada",0.4365,-0.0316698656429942,0.0230326295585413,0.0983240223463687,-0.308947990258722,0,0.0317460317460317,0.17736369910283,0.120689655172414,0.0120481927710843,0.0673931746486952
32003004918,"Census Tract 49.18","Clark County","Nevada",0.3405,0.0696257615317667,0.0774586597040905,0.104745925215724,0.193955932888619,0.105932203389831,0,0.215778251599147,0,0.0131332082551595,0.143875732111026
32003004919,"Census Tract 49.19","Clark County","Nevada",0.3295,0.0737704918032787,0.0983606557377049,0.323891339679591,0.118891873603051,0.124794745484401,0.277511961722488,0.255022321428571,0.140845070422535,0.0186335403726708,0.109976247030879
32003004920,"Census Tract 49.20","Clark County","Nevada",0.4611,-0.203589455973079,-0.107683679192372,0.102157247281155,0.0802008022482166,0.137463126843658,0.247637051039698,0.338940285954584,0.837037037037037,0.0862619808306709,0.165464895635674
32003004921,"Census Tract 49.21","Clark County","Nevada",0.4662,-0.241001564945227,-0.0672926447574335,0.127692910301606,0.14395358518056,0.053886925795053,0.0399361022364217,0.248141592920354,1,0.126530612244898,0.183340138832176
32003004923,"Census Tract 49.23","Clark County","Nevada",0.4523,-0.198712791633146,0.0257441673370877,0.243767313019391,0.113719117072268,0.27431421446384,0.118243243243243,0.381284221005475,0.253164556962025,0.422535211267606,0.0658698539176627
32003004924,"Census Tract 49.24","Clark County","Nevada",0.3311,-0.0848979591836735,0.000816326530612245,0.153791637136782,-0.0212650069219074,0.496028880866426,0.339506172839506,0.472178060413355,0.159090909090909,0.100751879699248,0.198382613090725
32003004925,"Census Tract 49.25","Clark County","Nevada",0.4139,-0.125202374527793,0.0275229357798165,0.0930521091811414,0.267482343579031,0.011094674556213,0,0.123362096516459,0,0.165374677002584,0.101148168398032
32003004926,"Census Tract 49.26","Clark County","Nevada",0.4078,-0.0377532228360958,0,0.087037037037037,0.11295254545879,0.101531023368251,0.215777262180974,0.223958333333333,0,0.112582781456954,0.0434249263984298
32003005005,"Census Tract 50.05","Clark County","Nevada",0.4955,-0.494840294840295,-0.194594594594595,0.229750382068263,-0.0795220203960565,0.0180327868852459,0.0669144981412639,0.113636363636364,0.526717557251908,0.0677290836653386,0.0161550888529887
32003005006,"Census Tract 50.06","Clark County","Nevada",0.4349,-0.360151187904968,-0.159287257019438,0.323039806996381,0.0856771021618105,0.0639324487334137,0.0878306878306878,0.267201834862385,0.598784194528875,0,0.0211013896037056
32003005007,"Census Tract 50.07","Clark County","Nevada",0.3876,-0.0503388189738625,0.0222652468538238,0.215619694397284,-0.0980981384748805,0,0.0268456375838926,0.0190311418685121,0.5,0,0.0459873760144274
32003005010,"Census Tract 50.10","Clark County","Nevada",0.4286,-0.358723623262995,-0.0334534225424601,0.0837740638883012,0.123708516941768,0.0711947626841244,0.0356394129979036,0.149926144756278,0.263157894736842,0.401420959147425,0.163980378416258
32003005011,"Census Tract 50.11","Clark County","Nevada",0.3909,-0.0769230769230769,0.00187617260787992,0.107970460911637,0.0839643800937132,0.0783289817232376,0,0.135553834237026,0.583333333333333,0.0396825396825397,0.150508102169734
32003005012,"Census Tract 50.12","Clark County","Nevada",0.4062,-0.246486486486486,0.012972972972973,0.317963111467522,-0.0534034444498046,0.0379746835443038,0,0.0543735224586288,0.551282051282051,0.248945147679325,0.106508875739645
32003005013,"Census Tract 50.13","Clark County","Nevada",0.3378,-0.0066030814380044,-0.00880410858400587,-0.0195156360216318,0.114568995182381,0.0371376811594203,0.109154929577465,0.221357063403782,0.10377358490566,0.0746031746031746,0.0938519447929737
32003005014,"Census Tract 50.14","Clark County","Nevada",0.3421,-0.169576059850374,-0.0349127182044888,0.0821763602251407,0.0237006237006236,0.0740740740740741,0.105320304017372,0.164602683178535,0.0412844036697248,0.087719298245614,0.106146341463415
32003005015,"Census Tract 50.15","Clark County","Nevada",0.3566,-0.026984126984127,0.0243386243386243,0.234347399411187,-0.367657443666945,0.147191011235955,0.308310991957105,0.0577342047930283,0.27710843373494,0.0571428571428571,0.0525785656728445
32003005016,"Census Tract 50.16","Clark County","Nevada",0.3728,-0.0652741514360313,0.0281984334203655,0.217882099982082,0.135862862780564,0.161832061068702,0.238805970149254,0.230499561787905,0.317460317460317,0.0347222222222222,0.0601210228381808
32003005017,"Census Tract 50.17","Clark County","Nevada",0.4387,-0.0522334293948127,-0.031700288184438,-0.0447347127499711,0.171457943925234,0.156662409535973,0.27321083172147,0.122389153536094,0.284900284900285,0.144615384615385,0.0502237692690204
32003005102,"Census Tract 51.02","Clark County","Nevada",0.4335,0.0207841284837034,0.122815304676429,0.422491815906027,0.267146821725915,0.106728538283063,0.0954954954954955,0.156794425087108,0,0,0.0231225700838961
32003005103,"Census Tract 51.03","Clark County","Nevada",0.4639,0.0392449080973671,0.0914058618976652,0.40557859027516,0.0842767513006205,0.0447987851176917,0.0730337078651685,0.0974025974025974,0,0,0.011838839029979
32003005104,"Census Tract 51.04","Clark County","Nevada",0.3833,0.154509803921569,0.178823529411765,0.376228501228501,0.230198313739461,0.0261780104712042,0.161691542288557,0.0938461538461538,0,0,0.0158422243776269
32003005106,"Census Tract 51.06","Clark County","Nevada",0.3598,0.153785488958991,0.183753943217666,0.482987052092743,0.165827247544699,0.255005268703899,0,0.113793103448276,0,0.0935251798561151,0.00934288383681096
32003005107,"Census Tract 51.07","Clark County","Nevada",0.4072,0.160270880361174,0.16196388261851,0.637611816101519,0.289143552195378,0.235965746907707,0,0.405627198124267,0,0,0.0423728813559322
32003005108,"Census Tract 51.08","Clark County","Nevada",0.4603,-0.20360970107163,0.0637337845459673,0.46688650728222,0.1332428809625,0.0233576642335766,0.048689138576779,0.0274390243902439,0.340659340659341,0.0758620689655172,0.0422744864543019
32003005110,"Census Tract 51.10","Clark County","Nevada",0.3399,0.0445103857566766,0.214638971315529,0.147391462969719,0.565384914333937,0,0.0602910602910603,0.0628930817610063,0,0.777777777777778,0.022029897718332
32003005111,"Census Tract 51.11","Clark County","Nevada",0.44,-0.120786516853933,0.0654093097913323,0.42557409548984,0.104515867930255,0.233180927498367,0.183884297520661,0.180340557275542,0,0,0.0156442256987168
32003005112,"Census Tract 51.12","Clark County","Nevada",0.4951,0.173451327433628,0.0849557522123894,0.219475429605065,-0.187041062985542,0,0,0.0238095238095238,0.093167701863354,0,0.0179754020813623
32003005113,"Census Tract 51.13","Clark County","Nevada",0.4038,-0.173581710414903,0.0601185436071126,0.347087378640777,0.464696223316913,0.172506738544474,0,0.400835073068894,0,0.244791666666667,0.013387297633873
32003005114,"Census Tract 51.14","Clark County","Nevada",0.3864,-0.227534307215582,0.0128375387339531,0.292910826731668,0.149712264045321,0,0.285714285714286,0.145427286356822,0,0.376404494382022,0.00316789862724393
32003005115,"Census Tract 51.15","Clark County","Nevada",0.3972,-0.0419815281276238,0.0503778337531486,0.525957170668397,0.266528925619835,0,0.774193548387097,0.0475728155339806,NA,0.172619047619048,0
32003005116,"Census Tract 51.16","Clark County","Nevada",0.4066,0.00688298918387414,0.128810226155359,0.577156974534398,-0.0378965751431066,0.155513666352498,0,0.160115052732502,0,0.0934579439252336,0
32003005200,"Census Tract 52","Clark County","Nevada",0.4194,-0.184193753983429,0.0350541746335245,0.653597896246713,0.202858649171109,0,0,0.0771889400921659,0,0,0.00672813356591079
32003005311,"Census Tract 53.11","Clark County","Nevada",0.4531,0.174573055028463,0.17741935483871,0.562778272484417,0.276569869189927,0.0778164924506388,0.151898734177215,0.117283950617284,NA,0,0.0162347798938495
32003005312,"Census Tract 53.12","Clark County","Nevada",0.3993,0.152336448598131,0.222429906542056,0.473181484202792,-0.28602169197397,0,0.0381679389312977,0.225806451612903,0,0,0.0068207654414551
32003005313,"Census Tract 53.13","Clark County","Nevada",0.4409,0.222275107091861,0.211803902903379,0.454465695736094,0.147496579649259,0.0134952766531714,0.063231850117096,0.0666156202143951,0,0,0.0114899925871016
32003005314,"Census Tract 53.14","Clark County","Nevada",0.4225,0.18579766536965,0.214007782101167,0.679376793767938,0.249829615157436,0.0922330097087379,0,0.163076923076923,0,0,0.00459098497495826
32003005316,"Census Tract 53.16","Clark County","Nevada",0.368,0.020983606557377,0.129836065573771,0.493469619534355,0.160804301557074,0.189830508474576,0,0.0965058236272879,0,0.0915492957746479,0.00699708454810496
32003005317,"Census Tract 53.17","Clark County","Nevada",0.4895,0.115402956604673,0.196471149260849,0.558828877977814,0.139918947924843,0,0.176470588235294,0.105150214592275,0,0,0.00714285714285714
32003005318,"Census Tract 53.18","Clark County","Nevada",0.4857,0.167535368577811,0.223380491437081,0.739853626081171,0.351933167936417,0.11336717428088,0.208955223880597,0.541218637992832,0,0,0
32003005319,"Census Tract 53.19","Clark County","Nevada",0.3468,0.195318805488297,0.220338983050847,0.637836086815679,0.462565088896186,0.11264367816092,0,0.243386243386243,0,0,0.0127147766323024
32003005320,"Census Tract 53.20","Clark County","Nevada",0.3086,0.0365093499554764,0.0988423864648264,0.462407479548111,0.233620422411818,0,0.16256157635468,0.167173252279635,0,0,0.0157728706624606
32003005321,"Census Tract 53.21","Clark County","Nevada",0.4582,0.188650306748466,0.236963190184049,0.570497147514262,0.157755395683453,0.0755939524838013,0.113989637305699,0.0926756352765321,0,0,0.0282339383462979
32003005322,"Census Tract 53.22","Clark County","Nevada",0.3721,0.276381909547739,0.246231155778894,0.728904847396768,-0.522590005736073,0,0,0.0829875518672199,0,0,0.0116923076923077
32003005333,"Census Tract 53.33","Clark County","Nevada",0.4229,0.165614035087719,0.265964912280702,0.549050632911392,0.229075642819754,0,0,0.0730769230769231,0,0,0.0190568475452196
32003005335,"Census Tract 53.35","Clark County","Nevada",0.3892,0.282530120481928,0.278915662650602,0.693636918072779,0.128295934305553,0,0,0.0379278445883441,NA,0.105932203389831,0.0104433077578858
32003005336,"Census Tract 53.36","Clark County","Nevada",0.4126,-0.188457008244994,-0.00117785630153121,0.463810597519729,0.0802238805970149,0.0401968826907301,0,0.0674418604651163,0.557251908396947,0,0.00534386617100372
32003005337,"Census Tract 53.37","Clark County","Nevada",0.3816,0.400316455696203,0.443829113924051,0.733392645314354,0.403452903122434,0.0469798657718121,0.344444444444444,0.0576923076923077,0,0.0892857142857143,0
32003005338,"Census Tract 53.38","Clark County","Nevada",0.4272,-0.0741042345276873,0.0749185667752443,0.810309278350515,-0.319088961551471,0,0,0,NA,0.555555555555556,0
32003005341,"Census Tract 53.41","Clark County","Nevada",0.3186,0.139240506329114,0.22439585730725,0.786892003297609,-0.0511105635538034,0.14604462474645,0.272727272727273,0.15112540192926,0,0.0375,0.00866551126516464
32003005342,"Census Tract 53.42","Clark County","Nevada",0.3703,0.096551724137931,0.122413793103448,0.60271186440678,0.25669342997282,0,0.405405405405405,0.0444444444444444,0,0.101083032490975,0.0146953405017921
32003005343,"Census Tract 53.43","Clark County","Nevada",0.4023,0.0155954631379962,0.164933837429112,0.531979050944295,0.219514256257711,0.0385395537525355,0,0.143827859569649,0.365384615384615,0,0.00590938936309915
32003005346,"Census Tract 53.46","Clark County","Nevada",0.4751,0.0604554865424431,0.117184265010352,0.480839114634952,0.364652844687102,0.197931034482759,0.0459770114942529,0.161036036036036,0,0.0305343511450382,0.0272806255430061
32003005347,"Census Tract 53.47","Clark County","Nevada",0.5429,0.0161345691726742,0.104016477857878,0.535596933187295,0.290900279505906,0.0748762376237624,0,0.125984251968504,1,0.0662650602409639,0.0113356333169049
32003005348,"Census Tract 53.48","Clark County","Nevada",0.4383,0.438414346389807,0.386974988201982,0.555927426457636,0.286245100482588,0.110310021629416,0.0885416666666667,0.0688935281837161,NA,0,0.0288808664259928
32003005349,"Census Tract 53.49","Clark County","Nevada",0.4898,0.187292817679558,0.174033149171271,0.498457742134485,0.22569993190199,0.0318142734307825,0.0945945945945946,0.0979667282809612,0,0.0111524163568773,0.00783068783068783
32003005350,"Census Tract 53.50","Clark County","Nevada",0.48,0.316489361702128,0.264627659574468,0.647327424120333,0.526408548048214,0.0607235142118863,0,0.0649350649350649,0,0,0.00814835627985389
32003005351,"Census Tract 53.51","Clark County","Nevada",0.514,0.00793280447970135,0.14699020065329,0.533887349953832,0.136791221641035,0.205679201841903,0,0.0384615384615385,0,0.649717514124294,0.00588350656991567
32003005352,"Census Tract 53.52","Clark County","Nevada",0.4518,0.1368843069874,0.199885452462772,0.548936170212766,0.0842931873626974,0.018018018018018,0,0.135135135135135,0,0,0.0200456736868815
32003005353,"Census Tract 53.53","Clark County","Nevada",0.3979,0.0986677768526228,0.170691090757702,0.521618110966784,-0.11177091373037,0.163029525032092,0,0.205098493626883,0.186274509803922,0,0.00137524557956778
32003005354,"Census Tract 53.54","Clark County","Nevada",0.3514,0.167823601469988,0.220498162515312,0.538814135738578,0.0184317141632444,0.0860606060606061,0.10479375696767,0,0.0948275862068965,0.123222748815166,0
32003005355,"Census Tract 53.55","Clark County","Nevada",0.4322,0.1468441391155,0.181623014169171,0.666666666666667,0.368093986349382,0.0303030303030303,0,0.0378947368421053,0,0,0.0376416362588823
32003005356,"Census Tract 53.56","Clark County","Nevada",0.509,0.505902192242833,0.34991568296796,0.341587112171838,0.450277873596259,0,0.0934579439252336,0,0,0,0.0179455445544554
32003005358,"Census Tract 53.58","Clark County","Nevada",0.2496,0.400213447171825,0.339381003201708,0.657007522986904,0.190059630693003,0.0647887323943662,0,0,0,0,0.00120156203063983
32003005360,"Census Tract 53.60","Clark County","Nevada",0.4902,-0.0183691756272401,0.0761648745519713,0.593919652551574,0.0701515549140532,0,0.212389380530973,0.0283687943262411,0.481481481481481,0.043859649122807,0.00616095494801694
32003005361,"Census Tract 53.61","Clark County","Nevada",0.3278,0.277284263959391,0.319162436548223,0.781809830041341,0.35288986824588,0.0332261521972133,0,0.0272727272727273,0,0.087719298245614,0.00603573153066152
32003005362,"Census Tract 53.62","Clark County","Nevada",0.4848,0.38241308793456,0.365030674846626,0.625958702064897,0.32999775409877,0,0.309859154929577,0,0,0,0.0016134236850597
32003005363,"Census Tract 53.63","Clark County","Nevada",0.6264,-0.0707885304659498,0.0528673835125448,0.305543800253915,0.385043168341168,0,0.0745614035087719,0.296296296296296,0.276785714285714,0.48,0.00342465753424658
32003005364,"Census Tract 53.64","Clark County","Nevada",0.4155,0.166606170598911,0.198185117967332,0.423013616639234,-0.101521576452981,0.069284064665127,0.0767468499427262,0.073394495412844,0,0,0.0148633530445901
32003005365,"Census Tract 53.65","Clark County","Nevada",0.5183,0.465753424657534,0.318673395818313,0.474111190646624,0.462320655116405,0,0.0332326283987915,0.0294117647058824,0,0,0.00200451014783262
32003005366,"Census Tract 53.66","Clark County","Nevada",0.4134,0.263349514563107,0.296116504854369,0.777569593147752,0.297245562571471,0,0,0.0577281191806331,0,0,0
32003005421,"Census Tract 54.21","Clark County","Nevada",0.4694,-0.158694001518603,0.0660592255125285,0.528812056737589,0.224870271175092,0.0894736842105263,0.179640718562874,0.107740585774059,0.352941176470588,0.0437158469945355,0.00402212166918049
32003005422,"Census Tract 54.22","Clark County","Nevada",0.4288,-0.180503144654088,0.0622641509433962,0.472988912479358,0.00743666313457281,0.00320256204963971,0,0.0677864427114577,0,0.280519480519481,0.0361884925800573
32003005423,"Census Tract 54.23","Clark County","Nevada",0.3984,-0.14170692431562,0.0246913580246914,0.534468438538206,0.356735240696132,0.0102905569007264,0,0.0663507109004739,0.666666666666667,0.106007067137809,0
32003005432,"Census Tract 54.32","Clark County","Nevada",0.3757,0.0333333333333333,0.127619047619048,0.661067892503536,0.0822253755745442,0.0244131455399061,0.115044247787611,0.0177083333333333,0.481481481481481,0,0.00316043874326083
32003005433,"Census Tract 54.33","Clark County","Nevada",0.4379,0.191429902189101,0.256171401956218,0.589113108360183,0.297007209588057,0.146648044692737,0.176954732510288,0.0810987573577502,0,0.0280373831775701,0.0142020237883898
32003005434,"Census Tract 54.34","Clark County","Nevada",0.3611,0.238418079096045,0.265536723163842,0.615342565597668,0.416045576541251,0.074173971679029,0,0.0834767641996558,0,0,0.0534351145038168
32003005435,"Census Tract 54.35","Clark County","Nevada",0.4337,0.136723910171731,0.194187582562748,0.671102661596958,0.169143399333026,0.0406779661016949,0,0.0985691573926868,0,0.083969465648855,0
32003005437,"Census Tract 54.37","Clark County","Nevada",0.4786,0.343805783648697,0.409139593002499,0.624183527162657,0.220848768235564,0.137857900318134,0,0.252860411899314,0,0,0.010074318744839
32003005438,"Census Tract 54.38","Clark County","Nevada",0.435,-0.190868263473054,0.0359281437125748,0.390957446808511,0.27396285593971,0,0.127777777777778,0,0.0292397660818713,0.156424581005587,0
32003005439,"Census Tract 54.39","Clark County","Nevada",0.3692,0.0022238695329874,0.0763528539659007,0.31516527882917,0.0162826183531957,0.0139009556907037,0,0.235733695652174,0.301369863013699,0.160771704180064,0.0874135546334716
32003005440,"Census Tract 54.40","Clark County","Nevada",0.3274,-0.12125468164794,0.0688202247191011,0.147456756293886,0.0592308271242568,0.170230263157895,0,0.18476357267951,0,0.133790737564322,0.107363588204132
32003005441,"Census Tract 54.41","Clark County","Nevada",0.367,0.275486381322957,0.294941634241245,0.601833842734093,0.286461087343172,0.033096926713948,0,0.0861801242236025,0,0,0.0292458432304038
32003005442,"Census Tract 54.42","Clark County","Nevada",0.4062,0.284800787014265,0.187899655681259,0.484731270358306,0.316299837633051,0,0.0383386581469649,0.0314465408805031,0,0,0.00869565217391304
32003005501,"Census Tract 55.01","Clark County","Nevada",0.5739,-0.0658337337818357,0.185007208073042,0.908194233687405,0.483308076912607,0,NA,0.261111111111111,NA,0,0
32003005502,"Census Tract 55.02","Clark County","Nevada",0.3916,0.232504337767496,0.281665702718334,0.855348732899753,0.349204477101442,0,1,0.192592592592593,NA,0,0.0106232294617564
32003005503,"Census Tract 55.03","Clark County","Nevada",0.4457,-0.0463320463320463,0.0934362934362934,0.682586333578251,0.047723167601483,0.111510791366906,1,0,0,0.11,0
32003005504,"Census Tract 55.04","Clark County","Nevada",0.496,-0.0758827948910594,0.188580015026296,0.827604583000266,0.112515309110918,0,0.22972972972973,0.00662251655629139,0,0.23728813559322,0
32003005607,"Census Tract 56.07","Clark County","Nevada",0.3533,-0.140384615384615,0.0224358974358974,0.467374474673745,0.297603053137839,0.142857142857143,0,0.219394471259324,0,0.350840336134454,0.146555819477435
32003005612,"Census Tract 56.12","Clark County","Nevada",0.5836,-0.160636758321274,0.108538350217077,0.782275711159737,0.360824742268041,0.0472589792060491,0,0.186885245901639,0,0.116883116883117,0.024822695035461
32003005613,"Census Tract 56.13","Clark County","Nevada",0.4009,0.0386861313868613,0.217518248175182,0.820953870211102,0.451504095167512,0,NA,0.186440677966102,NA,0,0
32003005614,"Census Tract 56.14","Clark County","Nevada",0.3255,-0.0675381263616558,0.0468409586056645,0.521757679180887,0.186616502109521,0.0872210953346856,0,0.187574671445639,0,0,0.115027829313544
32003005615,"Census Tract 56.15","Clark County","Nevada",0.3593,-0.0460199004975124,0.0609452736318408,0.711046511627907,0.152136990763361,0,0,0.154929577464789,NA,0.411764705882353,0.0389369592088999
32003005702,"Census Tract 57.02","Clark County","Nevada",0.4779,-0.320273631840796,-0.00870646766169154,0.584113560857747,0.081626521107717,0.0669077757685353,0.32258064516129,0.138259833134684,0.722222222222222,0.152439024390244,0.0108383806184252
32003005703,"Census Tract 57.03","Clark County","Nevada",0.3776,-0.381410256410256,0,0.604589585172109,0.244324582664801,0,0.294117647058824,0,0,NA,0.0336581045172719
32003005704,"Census Tract 57.04","Clark County","Nevada",0.4156,-0.196573489630298,0.042380522993688,0.712770658418029,-0.111039750441544,0,0,0.0877862595419847,NA,0.161290322580645,0.00225428313796213
32003005705,"Census Tract 57.05","Clark County","Nevada",0.442,-0.232763375620518,0.0507446221731936,0.787573964497041,0.306874475403631,0,0.197530864197531,0.0589970501474926,0,0.133333333333333,0
32003005711,"Census Tract 57.11","Clark County","Nevada",0.3078,0.48,0.35,0.668780487804878,0.0356429723120949,0.0460405156537753,NA,0,NA,0,0.00201562106324011
32003005713,"Census Tract 57.13","Clark County","Nevada",0.4825,0.178341672623302,0.204074338813438,0.518038331454341,0.396590047991917,0,0,0,0,0,0.0146282611974061
32003005715,"Census Tract 57.15","Clark County","Nevada",0.4769,0.448345035105316,0.417251755265797,0.584227820372399,0.564661259905114,0,0,0.0277777777777778,0,0.111111111111111,0.0182980599647266
32003005716,"Census Tract 57.16","Clark County","Nevada",0.4828,0.222492894843687,0.236703207470564,0.710549258936356,0.526831257295448,0,0,0,0,0,0.0039232781168265
32003005717,"Census Tract 57.17","Clark County","Nevada",0.3935,0.200423429781228,0.186309103740296,0.505029585798817,0.124535335670335,0.0557238037552998,0,0,0,0,0.00826575171553338
32003005718,"Census Tract 57.18","Clark County","Nevada",0.403,0.265806451612903,0.130322580645161,0.45637228979376,0.0782442964593236,0,0,0,NA,0.036231884057971,0
32003005719,"Census Tract 57.19","Clark County","Nevada",0.4086,0.26742209631728,0.291218130311615,0.573849372384937,0.201772587801594,0.0482103725346969,0,0,0,0,0.0181543116490166
32003005720,"Census Tract 57.20","Clark County","Nevada",0.3809,0.203603603603604,0.175375375375375,0.478361490395742,0.19613457408733,0.102284011916584,0,0.236387782204515,0,0,0.00381873727087576
32003005721,"Census Tract 57.21","Clark County","Nevada",0.3891,0.194763729246488,0.269476372924649,0.823622047244094,0.593129847171533,0,0,0.0631578947368421,0,0.25,0
32003005722,"Census Tract 57.22","Clark County","Nevada",0.4069,0.0248618784530387,0.0961325966850829,0.574612403100775,0.246508824218881,NA,0,0,0,0,0.0203488372093023
32003005803,"Census Tract 58.03","Clark County","Nevada",0.3766,0.119718309859155,0.159456740442656,0.609503324208056,0.0508201438848921,0,0.191740412979351,0.0212314225053079,0,0.0439024390243902,0.0055998276976093
32003005804,"Census Tract 58.04","Clark County","Nevada",0.4407,0.037109375,0.125,0.367608695652174,-0.0825091740854713,0,0,0,0,0,0.027615626403233
32003005805,"Census Tract 58.05","Clark County","Nevada",0.5323,0.0377777777777778,0.185925925925926,0.553061224489796,0.226592333596507,0.0611353711790393,0.0596330275229358,0.339712918660287,0,0,0.0375615763546798
32003005806,"Census Tract 58.06","Clark County","Nevada",0.4633,0.112571428571429,0.221142857142857,0.446990740740741,0.446469540251983,0.032319391634981,0.131914893617021,0.184852374839538,0.333333333333333,0.177339901477833,0.017539701351031
32003005807,"Census Tract 58.07","Clark County","Nevada",0.4786,0.163533834586466,0.201127819548872,0.590077732053041,0.0605866270631519,0.0201342281879195,0,0.208661417322835,0,0,0.0152173913043478
32003005808,"Census Tract 58.08","Clark County","Nevada",0.421,-0.120630568882796,0.0774503084304318,0.523393636930755,0.286734111120176,0,0,0.0194552529182879,0,0,0.00425810678021618
32003005809,"Census Tract 58.09","Clark County","Nevada",0.4408,-0.146231721034871,-0.0146231721034871,0.321997105643994,0.076484342562444,0,0.663282571912014,0.142727272727273,0.545454545454545,0.204225352112676,0.0285353535353535
32003005813,"Census Tract 58.13","Clark County","Nevada",0.4256,0.0493827160493827,0.0853909465020576,0.250157133878064,0.498658499234303,0.231155778894472,0.148648648648649,0.240963855421687,0,0,0.0727768933363657
32003005818,"Census Tract 58.18","Clark County","Nevada",0.3326,-0.117647058823529,0.0751633986928105,0.00577838205302515,0.00440934095335943,0.428571428571429,NA,0.570731707317073,NA,0,0.0387835298137707
32003005822,"Census Tract 58.22","Clark County","Nevada",0.3412,0.414865577227201,0.31049024775962,0.487081005586592,-0.0681963534361851,0.104923798358734,0.0226628895184136,0,0.0748299319727891,0.102272727272727,0.0227272727272727
32003005824,"Census Tract 58.24","Clark County","Nevada",0.472,0.394819962097284,0.351863550221099,0.584986851541956,0.32125105420876,0.101021566401816,0,0.198830409356725,NA,0,0.0164529397532059
32003005825,"Census Tract 58.25","Clark County","Nevada",0.4367,-0.147010647010647,0.0434070434070434,0.329404714342789,-0.0564916270415547,0.160994764397906,0,0.250796178343949,0.346938775510204,0.29585798816568,0.0913164070834222
32003005826,"Census Tract 58.26","Clark County","Nevada",0.4529,0.0315398886827458,0.11873840445269,0.180308422301305,-0.143390091911382,0.195058517555267,0.209335219236209,0.452784503631961,0.154228855721393,0,0.0389937106918239
32003005828,"Census Tract 58.28","Clark County","Nevada",0.4211,0.163153070577452,0.157042468683165,0.476271696598776,0.1671087162879,0.0423372988103569,0,0.0296465222348917,0,0,0.0287107258938245
32003005829,"Census Tract 58.29","Clark County","Nevada",0.3673,0.0850728633320205,0.0831035840882237,0.324118765540442,-0.011471596256637,0.00492264416315049,0,0.0601926163723917,0.16030534351145,0.0552380952380952,0.0429475587703436
32003005830,"Census Tract 58.30","Clark County","Nevada",0.4106,0.0358381502890173,0.084393063583815,0.166707526354499,-0.271885490832626,0.0518134715025907,0,0.108474576271186,0,0.211678832116788,0.0537522721371072
32003005831,"Census Tract 58.31","Clark County","Nevada",0.3875,0.26189354686764,0.209138012246821,0.267564402810304,0.344451424981438,0.00365344467640919,0.0955961331901182,0.00839630562552477,0.145348837209302,0,0.0273381294964029
32003005834,"Census Tract 58.34","Clark County","Nevada",0.4624,0.194581280788177,0.189655172413793,0.306744868035191,0.187371255251164,0.0191082802547771,0.0487364620938628,0.0726392251815981,0.222222222222222,0,0.0126302494474266
32003005835,"Census Tract 58.35","Clark County","Nevada",0.4464,0.325678496868476,0.265831593597773,0.292666517156313,0.185142657447393,0.0606420927467301,0.0255591054313099,0.0758293838862559,0,0.0444444444444444,0.0337612933903947
32003005836,"Census Tract 58.36","Clark County","Nevada",0.4394,0.173656618610747,0.162516382699869,0.49324650265316,0.293296845826029,0.022700119474313,0,0.147838214783821,0,0,0.0563872255489022
32003005837,"Census Tract 58.37","Clark County","Nevada",0.4684,0.314543404735062,0.263810597519729,0.401183682096808,-0.0241848651334862,0.0699774266365688,0.271578947368421,0.0380313199105145,0.0735294117647059,0.3,0.025762129669386
32003005839,"Census Tract 58.39","Clark County","Nevada",0.4809,0.414021164021164,0.287698412698413,0.40468085106383,0.267139667576284,0.0369422092172641,0,0.0438931297709924,0,0,0.0225777172679828
